step,loss_function,target_value,elapsed_time
0,1.69283e+02,2.86329e+00,173
1,3.70082e+01,2.85829e+00,287
2,3.70012e+01,2.85343e+00,297
3,3.69937e+01,2.84908e+00,307
4,3.69963e+01,2.84493e+00,316
5,3.69940e+01,2.84129e+00,326
6,3.69959e+01,2.83758e+00,336
7,3.69989e+01,2.83392e+00,347
8,3.70029e+01,2.83135e+00,355
9,3.70012e+01,2.82856e+00,365
10,3.70004e+01,2.82592e+00,376
11,3.70014e+01,2.82266e+00,386
12,3.70028e+01,2.81924e+00,396
13,3.70066e+01,2.81666e+00,406
14,3.70070e+01,2.81422e+00,415
15,3.70075e+01,2.81169e+00,425
16,3.70070e+01,2.80966e+00,435
17,3.70091e+01,2.80782e+00,446
18,3.70110e+01,2.80554e+00,456
19,3.70126e+01,2.80316e+00,466
20,3.70161e+01,2.80120e+00,476
21,3.70173e+01,2.79964e+00,486
22,3.70211e+01,2.79815e+00,497
23,3.70256e+01,2.79652e+00,506
24,3.70329e+01,2.79539e+00,517
25,3.70381e+01,2.79377e+00,527
26,3.70447e+01,2.79207e+00,537
27,3.70524e+01,2.79067e+00,547
28,3.70592e+01,2.78891e+00,557
29,3.70709e+01,2.78678e+00,567
30,3.70857e+01,2.78468e+00,577
31,3.70783e+01,2.78240e+00,587
32,3.70684e+01,2.78031e+00,597
33,3.70583e+01,2.77836e+00,607
34,3.70513e+01,2.77724e+00,618
35,3.70506e+01,2.77643e+00,628
36,3.70448e+01,2.77551e+00,638
37,3.70387e+01,2.77384e+00,648
38,3.70377e+01,2.77212e+00,659
39,3.70409e+01,2.77053e+00,668
40,3.70565e+01,2.76917e+00,678
41,3.70681e+01,2.76807e+00,688
42,3.70919e+01,2.76773e+00,697
43,3.70964e+01,2.76746e+00,707
44,3.71247e+01,2.76761e+00,717
45,3.71109e+01,2.76724e+00,726
46,3.70983e+01,2.76632e+00,735
47,3.70843e+01,2.76578e+00,745
48,3.70763e+01,2.76534e+00,755
49,3.70666e+01,2.76529e+00,765
50,3.70684e+01,2.76605e+00,775
51,3.70821e+01,2.76695e+00,785
52,3.70784e+01,2.76813e+00,795
53,3.70746e+01,2.76903e+00,804
54,3.70555e+01,2.77016e+00,814
55,3.70761e+01,2.77135e+00,823
56,3.70988e+01,2.77235e+00,833
57,3.71089e+01,2.77270e+00,841
58,3.70959e+01,2.77255e+00,850
59,3.70891e+01,2.77238e+00,860
60,3.70902e+01,2.77179e+00,868
61,3.71051e+01,2.77092e+00,877
62,3.71141e+01,2.77080e+00,887
63,3.71239e+01,2.77032e+00,896
64,3.71311e+01,2.77096e+00,906
65,3.71295e+01,2.77145e+00,915
66,3.71298e+01,2.77185e+00,925
67,3.71218e+01,2.77157e+00,934
68,3.71102e+01,2.77115e+00,944
69,3.70978e+01,2.77011e+00,953
70,3.70843e+01,2.76958e+00,963
71,3.70733e+01,2.76931e+00,972
72,3.70636e+01,2.76896e+00,982
73,3.70530e+01,2.76883e+00,991
74,3.70413e+01,2.76902e+00,1001
75,3.70280e+01,2.76944e+00,1010
76,3.70144e+01,2.77001e+00,1020
77,3.70033e+01,2.77061e+00,1029
78,3.69921e+01,2.77095e+00,1039
79,3.69806e+01,2.77110e+00,1048
80,3.69701e+01,2.77151e+00,1058
81,3.69597e+01,2.77122e+00,1067
82,3.69527e+01,2.77220e+00,1077
83,3.69467e+01,2.77350e+00,1086
84,3.69426e+01,2.77410e+00,1096
85,3.69377e+01,2.77468e+00,1106
86,3.69315e+01,2.77551e+00,1115
87,3.69245e+01,2.77626e+00,1125
88,3.69182e+01,2.77685e+00,1134
89,3.69126e+01,2.77741e+00,1143
90,3.69073e+01,2.77812e+00,1153
91,3.69020e+01,2.77871e+00,1162
92,3.68970e+01,2.78011e+00,1172
93,3.68925e+01,2.78104e+00,1181
94,3.68871e+01,2.78125e+00,1191
95,3.68826e+01,2.78205e+00,1200
96,3.68798e+01,2.78320e+00,1210
97,3.68782e+01,2.78417e+00,1220
98,3.68788e+01,2.78490e+00,1229
99,3.68781e+01,2.78482e+00,1238
100,3.68791e+01,2.78492e+00,1248
101,3.68775e+01,2.78415e+00,1257
102,3.68732e+01,2.78274e+00,1267
103,3.68675e+01,2.78143e+00,1275
104,3.68613e+01,2.78034e+00,1285
105,3.68553e+01,2.77870e+00,1295
106,3.68497e+01,2.77747e+00,1303
