step,loss_function,target_value,elapsed_time
0,8.99277e+01,2.82959e+00,167
1,3.68164e+01,2.82459e+00,279
2,3.68187e+01,2.82063e+00,288
3,3.68220e+01,2.82014e+00,295
4,3.68228e+01,2.81948e+00,302
5,3.68211e+01,2.81949e+00,309
6,3.68119e+01,2.81741e+00,316
7,3.68029e+01,2.81449e+00,324
8,3.68075e+01,2.81171e+00,331
9,3.68481e+01,2.80826e+00,338
10,3.68939e+01,2.80594e+00,346
11,3.69431e+01,2.80430e+00,353
12,3.69905e+01,2.80324e+00,360
13,3.70139e+01,2.80231e+00,368
14,3.70267e+01,2.80169e+00,375
15,3.70225e+01,2.80118e+00,383
16,3.70286e+01,2.80042e+00,390
17,3.70328e+01,2.79973e+00,397
18,3.70232e+01,2.79871e+00,404
19,3.70145e+01,2.79734e+00,412
20,3.70170e+01,2.79642e+00,420
21,3.70243e+01,2.79532e+00,427
22,3.70240e+01,2.79389e+00,434
23,3.70205e+01,2.79236e+00,442
24,3.70192e+01,2.79031e+00,449
25,3.70218e+01,2.78860e+00,457
26,3.70258e+01,2.78642e+00,464
27,3.70200e+01,2.78379e+00,471
28,3.70016e+01,2.78227e+00,479
29,3.69848e+01,2.78057e+00,486
30,3.69664e+01,2.77886e+00,494
31,3.69544e+01,2.77752e+00,501
32,3.69475e+01,2.77691e+00,509
33,3.69409e+01,2.77674e+00,516
34,3.69288e+01,2.77684e+00,523
35,3.69153e+01,2.77616e+00,531
36,3.69023e+01,2.77587e+00,538
37,3.68919e+01,2.77581e+00,545
38,3.68828e+01,2.77559e+00,553
39,3.68734e+01,2.77598e+00,560
40,3.68635e+01,2.77566e+00,567
41,3.68553e+01,2.77620e+00,575
42,3.68439e+01,2.77590e+00,582
43,3.68354e+01,2.77510e+00,589
44,3.68267e+01,2.77424e+00,596
45,3.68193e+01,2.77331e+00,604
46,3.68128e+01,2.77234e+00,611
47,3.68081e+01,2.77110e+00,618
48,3.68059e+01,2.77027e+00,626
49,3.68039e+01,2.76933e+00,633
50,3.68014e+01,2.76929e+00,640
51,3.68011e+01,2.77004e+00,647
52,3.67995e+01,2.77112e+00,655
53,3.67978e+01,2.77260e+00,662
54,3.67986e+01,2.77436e+00,669
55,3.67962e+01,2.77569e+00,676
56,3.67915e+01,2.77660e+00,684
57,3.67879e+01,2.77751e+00,691
58,3.67816e+01,2.77824e+00,698
59,3.67761e+01,2.77839e+00,705
60,3.67697e+01,2.77864e+00,713
61,3.67611e+01,2.77905e+00,720
62,3.67543e+01,2.77948e+00,727
63,3.67495e+01,2.77890e+00,735
64,3.67443e+01,2.77819e+00,742
65,3.67381e+01,2.77855e+00,749
66,3.67317e+01,2.77861e+00,756
67,3.67258e+01,2.77957e+00,764
68,3.67197e+01,2.77973e+00,771
69,3.67126e+01,2.78012e+00,778
70,3.67077e+01,2.78087e+00,786
71,3.67027e+01,2.78111e+00,793
72,3.66979e+01,2.78072e+00,800
73,3.66940e+01,2.78022e+00,807
74,3.66931e+01,2.77949e+00,815
75,3.66923e+01,2.77758e+00,822
76,3.66914e+01,2.77611e+00,829
77,3.66890e+01,2.77444e+00,836
78,3.66847e+01,2.77231e+00,844
79,3.66801e+01,2.77081e+00,851
80,3.66762e+01,2.77020e+00,858
81,3.66724e+01,2.76965e+00,866
82,3.66656e+01,2.76971e+00,873
83,3.66611e+01,2.76908e+00,880
84,3.66566e+01,2.76845e+00,887
85,3.66528e+01,2.76797e+00,895
86,3.66488e+01,2.76757e+00,902
87,3.66449e+01,2.76725e+00,909
88,3.66409e+01,2.76737e+00,917
89,3.66380e+01,2.76745e+00,924
90,3.66358e+01,2.76777e+00,931
91,3.66328e+01,2.76805e+00,938
92,3.66293e+01,2.76844e+00,946
93,3.66247e+01,2.76884e+00,953
94,3.66210e+01,2.76963e+00,960
95,3.66181e+01,2.77068e+00,967
96,3.66166e+01,2.77138e+00,975
97,3.66138e+01,2.77192e+00,982
98,3.66095e+01,2.77274e+00,989
99,3.66073e+01,2.77318e+00,997
100,3.66038e+01,2.77327e+00,1004
101,3.66024e+01,2.77363e+00,1011
102,3.66023e+01,2.77453e+00,1019
103,3.66014e+01,2.77398e+00,1026
104,3.66014e+01,2.77397e+00,1033
105,3.66024e+01,2.77422e+00,1041
106,3.66025e+01,2.77436e+00,1048
107,3.66025e+01,2.77422e+00,1056
108,3.66019e+01,2.77329e+00,1063
109,3.66019e+01,2.77199e+00,1070
110,3.66004e+01,2.77117e+00,1078
111,3.65975e+01,2.76971e+00,1085
112,3.65951e+01,2.76840e+00,1092
113,3.65937e+01,2.76718e+00,1100
114,3.65939e+01,2.76638e+00,1107
115,3.65956e+01,2.76538e+00,1114
116,3.65974e+01,2.76473e+00,1122
117,3.65988e+01,2.76491e+00,1129
118,3.65984e+01,2.76520e+00,1137
119,3.66016e+01,2.76581e+00,1144
120,3.66020e+01,2.76652e+00,1151
121,3.66056e+01,2.76765e+00,1159
122,3.66105e+01,2.76790e+00,1166
123,3.66111e+01,2.76888e+00,1173
124,3.66067e+01,2.77037e+00,1181
125,3.65995e+01,2.77170e+00,1188
126,3.65965e+01,2.77264e+00,1196
127,3.65915e+01,2.77353e+00,1203
128,3.65830e+01,2.77404e+00,1210
129,3.65716e+01,2.77442e+00,1218
130,3.65621e+01,2.77501e+00,1225
