step,loss_function,target_value,elapsed_time
0,1.03715e+02,2.60429e+00,78
1,5.66491e+01,2.60929e+00,119
2,5.66841e+01,2.61425e+00,122
3,5.67317e+01,2.61920e+00,125
4,5.67839e+01,2.62415e+00,128
5,5.68429e+01,2.62913e+00,132
6,5.69443e+01,2.63414e+00,135
7,5.68356e+01,2.63838e+00,138
8,5.67458e+01,2.64192e+00,141
9,5.66924e+01,2.64556e+00,144
10,5.66581e+01,2.64954e+00,147
11,5.66369e+01,2.65330e+00,150
12,5.66282e+01,2.65744e+00,154
13,5.66194e+01,2.66151e+00,157
14,5.66117e+01,2.66567e+00,160
15,5.66083e+01,2.66982e+00,163
16,5.66065e+01,2.67408e+00,166
17,5.66090e+01,2.67842e+00,169
18,5.66125e+01,2.68268e+00,173
19,5.66230e+01,2.68649e+00,176
20,5.66371e+01,2.69026e+00,179
21,5.66527e+01,2.69399e+00,182
22,5.66648e+01,2.69758e+00,185
23,5.66527e+01,2.70108e+00,188
24,5.66350e+01,2.70446e+00,191
25,5.66248e+01,2.70797e+00,195
26,5.65986e+01,2.71161e+00,198
27,5.65769e+01,2.71538e+00,201
28,5.65571e+01,2.71851e+00,204
29,5.65391e+01,2.72120e+00,207
30,5.65337e+01,2.72443e+00,210
31,5.65256e+01,2.72772e+00,213
32,5.65210e+01,2.73061e+00,217
33,5.65224e+01,2.73257e+00,220
34,5.65275e+01,2.73421e+00,223
35,5.65338e+01,2.73615e+00,226
36,5.65401e+01,2.73816e+00,229
37,5.65490e+01,2.74073e+00,232
38,5.65571e+01,2.74291e+00,235
39,5.65625e+01,2.74443e+00,238
40,5.65628e+01,2.74653e+00,241
41,5.65663e+01,2.74824e+00,244
42,5.65606e+01,2.74979e+00,247
43,5.65577e+01,2.75136e+00,250
44,5.65542e+01,2.75271e+00,253
45,5.65498e+01,2.75397e+00,256
46,5.65471e+01,2.75514e+00,260
47,5.65457e+01,2.75561e+00,263
48,5.65401e+01,2.75595e+00,266
49,5.65343e+01,2.75703e+00,269
50,5.65344e+01,2.75794e+00,272
51,5.65272e+01,2.75821e+00,275
52,5.65162e+01,2.75842e+00,278
53,5.65066e+01,2.75902e+00,281
54,5.64917e+01,2.75964e+00,284
55,5.64712e+01,2.75988e+00,287
56,5.64515e+01,2.76034e+00,290
57,5.64379e+01,2.76077e+00,293
58,5.64300e+01,2.76110e+00,296
59,5.64180e+01,2.76202e+00,299
60,5.64051e+01,2.76247e+00,302
61,5.63936e+01,2.76246e+00,305
62,5.63770e+01,2.76209e+00,308
63,5.63733e+01,2.76165e+00,311
64,5.63703e+01,2.76174e+00,314
65,5.63698e+01,2.76194e+00,318
66,5.63643e+01,2.76137e+00,321
67,5.63587e+01,2.76043e+00,324
68,5.63530e+01,2.75971e+00,327
69,5.63433e+01,2.75895e+00,330
70,5.63351e+01,2.75770e+00,333
71,5.63276e+01,2.75759e+00,336
72,5.63203e+01,2.75733e+00,339
73,5.63148e+01,2.75727e+00,342
74,5.63112e+01,2.75716e+00,345
75,5.63106e+01,2.75705e+00,348
76,5.63104e+01,2.75658e+00,351
77,5.63086e+01,2.75690e+00,354
78,5.63071e+01,2.75702e+00,357
79,5.63034e+01,2.75730e+00,360
80,5.63009e+01,2.75748e+00,363
81,5.62975e+01,2.75837e+00,366
82,5.62928e+01,2.75939e+00,369
83,5.62874e+01,2.75962e+00,373
84,5.63125e+01,2.75998e+00,376
85,5.63659e+01,2.75955e+00,379
86,5.64225e+01,2.75957e+00,382
87,5.64708e+01,2.75969e+00,385
88,5.65425e+01,2.75928e+00,388
89,5.66192e+01,2.75871e+00,391
90,5.66898e+01,2.75824e+00,394
91,5.67411e+01,2.75795e+00,397
92,5.67925e+01,2.75654e+00,400
93,5.68374e+01,2.75550e+00,403
94,5.68843e+01,2.75481e+00,406
95,5.69201e+01,2.75393e+00,409
96,5.69464e+01,2.75302e+00,412
97,5.69570e+01,2.75262e+00,415
98,5.69563e+01,2.75216e+00,418
99,5.69521e+01,2.75046e+00,421
100,5.69439e+01,2.74831e+00,424
101,5.69491e+01,2.74687e+00,427
102,5.69562e+01,2.74610e+00,431
103,5.69415e+01,2.74561e+00,434
104,5.69088e+01,2.74429e+00,437
105,5.68698e+01,2.74344e+00,440
106,5.68349e+01,2.74271e+00,443
107,5.68105e+01,2.74212e+00,446
108,5.67858e+01,2.74109e+00,449
109,5.67585e+01,2.74138e+00,452
110,5.67243e+01,2.74159e+00,455
111,5.66879e+01,2.74215e+00,458
112,5.66618e+01,2.74245e+00,461
113,5.66408e+01,2.74304e+00,464
114,5.66346e+01,2.74357e+00,467
115,5.66283e+01,2.74427e+00,470
116,5.66225e+01,2.74546e+00,473
117,5.66070e+01,2.74626e+00,476
118,5.65836e+01,2.74641e+00,479
119,5.65714e+01,2.74618e+00,482
120,5.65649e+01,2.74570e+00,485
121,5.65558e+01,2.74495e+00,489
122,5.65409e+01,2.74511e+00,492
123,5.65220e+01,2.74533e+00,495
124,5.65018e+01,2.74592e+00,498
125,5.64827e+01,2.74667e+00,501
126,5.64645e+01,2.74732e+00,504
127,5.64553e+01,2.74813e+00,507
128,5.64461e+01,2.74881e+00,510
129,5.64317e+01,2.75007e+00,513
130,5.64182e+01,2.75143e+00,516
131,5.64080e+01,2.75225e+00,519
132,5.63966e+01,2.75360e+00,522
133,5.63849e+01,2.75470e+00,525
134,5.63698e+01,2.75626e+00,528
135,5.63574e+01,2.75763e+00,531
136,5.63480e+01,2.75865e+00,534
137,5.63448e+01,2.75918e+00,537
138,5.63298e+01,2.75975e+00,540
139,5.63190e+01,2.76083e+00,543
140,5.63063e+01,2.76167e+00,546
141,5.62934e+01,2.76223e+00,550
142,5.62764e+01,2.76211e+00,553
143,5.62611e+01,2.76200e+00,556
144,5.62483e+01,2.76198e+00,559
145,5.62414e+01,2.76229e+00,562
146,5.62307e+01,2.76168e+00,565
147,5.62228e+01,2.76156e+00,568
148,5.62165e+01,2.76165e+00,571
149,5.62141e+01,2.76187e+00,574
