step,loss_function,target_value,elapsed_time
0,2.90197e+02,2.64685e+00,17
1,1.80606e+02,2.65185e+00,25
2,1.81052e+02,2.65337e+00,26
3,1.81571e+02,2.65544e+00,28
4,1.82651e+02,2.65847e+00,29
5,1.82050e+02,2.66218e+00,30
6,1.81447e+02,2.66620e+00,31
7,1.81477e+02,2.66996e+00,32
8,1.81749e+02,2.67288e+00,34
9,1.81674e+02,2.67612e+00,35
10,1.81557e+02,2.67931e+00,36
11,1.81467e+02,2.68147e+00,37
12,1.81391e+02,2.68303e+00,38
13,1.81299e+02,2.68343e+00,40
14,1.81203e+02,2.68459e+00,41
15,1.81111e+02,2.68620e+00,42
16,1.81009e+02,2.68850e+00,43
17,1.80922e+02,2.69043e+00,44
18,1.80840e+02,2.69244e+00,45
19,1.80756e+02,2.69393e+00,47
20,1.80680e+02,2.69543e+00,48
21,1.80608e+02,2.69643e+00,49
22,1.80544e+02,2.69767e+00,50
23,1.80485e+02,2.69875e+00,51
24,1.80438e+02,2.70040e+00,53
25,1.80397e+02,2.70161e+00,54
26,1.80357e+02,2.70234e+00,55
27,1.80319e+02,2.70352e+00,56
28,1.80277e+02,2.70478e+00,57
29,1.80240e+02,2.70645e+00,58
30,1.80200e+02,2.70746e+00,60
31,1.80160e+02,2.70856e+00,61
32,1.80123e+02,2.71032e+00,62
33,1.80088e+02,2.71107e+00,63
34,1.80062e+02,2.71197e+00,64
35,1.80035e+02,2.71288e+00,66
36,1.80028e+02,2.71398e+00,67
37,1.80029e+02,2.71541e+00,68
38,1.80028e+02,2.71692e+00,69
39,1.80012e+02,2.71844e+00,70
40,1.79996e+02,2.72017e+00,72
41,1.79979e+02,2.72160e+00,73
42,1.79961e+02,2.72265e+00,74
43,1.79944e+02,2.72382e+00,75
44,1.79922e+02,2.72547e+00,76
45,1.79899e+02,2.72684e+00,77
46,1.79872e+02,2.72797e+00,79
47,1.79846e+02,2.72917e+00,80
48,1.79819e+02,2.73038e+00,81
49,1.79791e+02,2.73188e+00,82
50,1.79767e+02,2.73411e+00,83
51,1.79744e+02,2.73624e+00,85
52,1.79722e+02,2.73872e+00,86
53,1.79703e+02,2.74151e+00,87
54,1.79683e+02,2.74418e+00,88
55,1.79663e+02,2.74696e+00,89
56,1.79643e+02,2.74936e+00,91
57,1.79620e+02,2.75212e+00,92
58,1.79599e+02,2.75474e+00,93
59,1.79574e+02,2.75630e+00,94
60,1.79541e+02,2.75862e+00,95
61,1.79504e+02,2.76087e+00,96
62,1.79479e+02,2.76254e+00,98
63,1.79457e+02,2.76412e+00,99
64,1.79438e+02,2.76618e+00,100
65,1.79420e+02,2.76812e+00,101
66,1.79404e+02,2.76998e+00,102
67,1.79390e+02,2.77129e+00,104
68,1.79377e+02,2.77237e+00,105
69,1.79367e+02,2.77340e+00,106
70,1.79357e+02,2.77493e+00,107
71,1.79344e+02,2.77643e+00,108
72,1.79331e+02,2.77779e+00,109
73,1.79315e+02,2.77854e+00,111
74,1.79300e+02,2.77992e+00,112
