step,loss_function,target_value,elapsed_time
0,1.67519e+02,2.95883e+00,165
1,3.66438e+01,2.95383e+00,276
2,3.67520e+01,2.94882e+00,285
3,3.69470e+01,2.94384e+00,294
4,3.67671e+01,2.93898e+00,302
5,3.68501e+01,2.93406e+00,310
6,3.67694e+01,2.92926e+00,318
7,3.66765e+01,2.92460e+00,326
8,3.66498e+01,2.92060e+00,334
9,3.66101e+01,2.91685e+00,341
10,3.65606e+01,2.91279e+00,349
11,3.65103e+01,2.90896e+00,357
12,3.64664e+01,2.90516e+00,365
13,3.64257e+01,2.90119e+00,372
14,3.63951e+01,2.89703e+00,380
15,3.63783e+01,2.89313e+00,388
16,3.63567e+01,2.88906e+00,396
17,3.63402e+01,2.88478e+00,403
18,3.63268e+01,2.88117e+00,411
19,3.63220e+01,2.87751e+00,418
20,3.63215e+01,2.87347e+00,426
21,3.63276e+01,2.86977e+00,434
22,3.63302e+01,2.86610e+00,442
23,3.63218e+01,2.86213e+00,450
24,3.63145e+01,2.85797e+00,457
25,3.63055e+01,2.85402e+00,465
26,3.62970e+01,2.84976e+00,473
27,3.62874e+01,2.84613e+00,480
28,3.62855e+01,2.84274e+00,488
29,3.62857e+01,2.83937e+00,496
30,3.62831e+01,2.83610e+00,504
31,3.62803e+01,2.83321e+00,511
32,3.62853e+01,2.82975e+00,520
33,3.62838e+01,2.82688e+00,527
34,3.62848e+01,2.82392e+00,535
35,3.62854e+01,2.82080e+00,543
36,3.62783e+01,2.81798e+00,551
37,3.62675e+01,2.81463e+00,559
38,3.62627e+01,2.81193e+00,567
39,3.62576e+01,2.80946e+00,574
40,3.62598e+01,2.80704e+00,582
41,3.62565e+01,2.80464e+00,590
42,3.62557e+01,2.80248e+00,597
43,3.62577e+01,2.80085e+00,605
44,3.62613e+01,2.79978e+00,613
45,3.62667e+01,2.79841e+00,621
46,3.62740e+01,2.79719e+00,629
47,3.62780e+01,2.79560e+00,636
48,3.62810e+01,2.79435e+00,644
49,3.62713e+01,2.79331e+00,652
50,3.62605e+01,2.79217e+00,660
51,3.62543e+01,2.79105e+00,668
52,3.62410e+01,2.78985e+00,675
53,3.62317e+01,2.78902e+00,683
54,3.62270e+01,2.78851e+00,691
55,3.62168e+01,2.78796e+00,699
56,3.62105e+01,2.78734e+00,707
57,3.62045e+01,2.78699e+00,714
58,3.61990e+01,2.78633e+00,722
59,3.61979e+01,2.78549e+00,730
60,3.61944e+01,2.78470e+00,738
61,3.61977e+01,2.78404e+00,746
62,3.62074e+01,2.78370e+00,753
63,3.62192e+01,2.78376e+00,761
64,3.62279e+01,2.78399e+00,769
65,3.62354e+01,2.78429e+00,777
66,3.62431e+01,2.78468e+00,784
67,3.62390e+01,2.78554e+00,792
68,3.62356e+01,2.78595e+00,800
69,3.62352e+01,2.78649e+00,808
70,3.62294e+01,2.78664e+00,815
71,3.62248e+01,2.78650e+00,825
72,3.62197e+01,2.78642e+00,833
73,3.62102e+01,2.78591e+00,841
74,3.61983e+01,2.78541e+00,848
75,3.61856e+01,2.78475e+00,856
76,3.61724e+01,2.78450e+00,864
77,3.61615e+01,2.78430e+00,872
78,3.61503e+01,2.78361e+00,880
79,3.61408e+01,2.78287e+00,888
80,3.61324e+01,2.78230e+00,895
81,3.61266e+01,2.78158e+00,903
82,3.61217e+01,2.78067e+00,911
83,3.61175e+01,2.77964e+00,919
84,3.61141e+01,2.77839e+00,927
85,3.61106e+01,2.77699e+00,934
86,3.61090e+01,2.77493e+00,942
87,3.61062e+01,2.77272e+00,950
88,3.61039e+01,2.77042e+00,958
89,3.61024e+01,2.76871e+00,966
90,3.60995e+01,2.76741e+00,973
91,3.60984e+01,2.76558e+00,981
92,3.60981e+01,2.76355e+00,989
93,3.60972e+01,2.76190e+00,997
94,3.60959e+01,2.76076e+00,1005
95,3.60956e+01,2.75995e+00,1013
96,3.60938e+01,2.75925e+00,1020
97,3.60915e+01,2.75859e+00,1028
98,3.60889e+01,2.75778e+00,1036
99,3.60857e+01,2.75651e+00,1044
100,3.60845e+01,2.75532e+00,1051
101,3.60845e+01,2.75398e+00,1059
102,3.60833e+01,2.75316e+00,1067
103,3.60828e+01,2.75302e+00,1075
104,3.60849e+01,2.75302e+00,1082
105,3.60863e+01,2.75303e+00,1090
106,3.60874e+01,2.75333e+00,1098
107,3.60930e+01,2.75340e+00,1106
108,3.60984e+01,2.75359e+00,1113
109,3.61037e+01,2.75432e+00,1121
110,3.61109e+01,2.75491e+00,1129
111,3.61183e+01,2.75561e+00,1138
112,3.61320e+01,2.75623e+00,1145
113,3.61461e+01,2.75717e+00,1153
114,3.61582e+01,2.75858e+00,1161
115,3.61678e+01,2.75987e+00,1169
116,3.61755e+01,2.76044e+00,1177
117,3.61856e+01,2.76066e+00,1185
118,3.61986e+01,2.76129e+00,1192
119,3.62160e+01,2.76167e+00,1200
120,3.62271e+01,2.76187e+00,1208
121,3.62323e+01,2.76206e+00,1216
122,3.62321e+01,2.76207e+00,1224
123,3.62319e+01,2.76179e+00,1232
124,3.62364e+01,2.76239e+00,1239
125,3.62503e+01,2.76311e+00,1247
126,3.62650e+01,2.76387e+00,1255
127,3.62908e+01,2.76444e+00,1263
128,3.63117e+01,2.76487e+00,1271
129,3.63306e+01,2.76571e+00,1279
130,3.63447e+01,2.76609e+00,1287
131,3.63601e+01,2.76601e+00,1294
132,3.63762e+01,2.76674e+00,1302
133,3.63988e+01,2.76820e+00,1310
134,3.64235e+01,2.76968e+00,1318
135,3.64551e+01,2.77098e+00,1326
136,3.64977e+01,2.77307e+00,1334
137,3.65436e+01,2.77478e+00,1341
138,3.65857e+01,2.77685e+00,1349
139,3.66247e+01,2.77846e+00,1357
140,3.66362e+01,2.77940e+00,1365
141,3.66732e+01,2.77981e+00,1373
