target_value
6.10240e+00
6.08812e+00
6.07259e+00
6.09871e+00
6.11079e+00
6.06807e+00
6.08855e+00
6.08420e+00
6.08478e+00
6.07768e+00
6.10047e+00
6.10118e+00
6.07163e+00
6.08645e+00
6.08074e+00
6.07570e+00
6.09793e+00
6.07493e+00
6.09897e+00
6.09035e+00
6.06704e+00
6.11193e+00
6.07768e+00
6.09088e+00
6.08705e+00
6.07154e+00
6.05831e+00
6.06199e+00
6.06096e+00
6.08702e+00
6.07761e+00
6.08773e+00
6.08810e+00
6.07210e+00
6.08116e+00
6.07591e+00
6.07972e+00
6.09207e+00
6.09183e+00
6.07544e+00
6.05988e+00
6.08990e+00
6.10202e+00
6.06869e+00
6.08361e+00
6.09091e+00
6.07445e+00
6.07844e+00
6.07899e+00
6.09807e+00
1.19048e-01
