target_value
1.02625e+01
1.02746e+01
1.03284e+01
1.02870e+01
1.02809e+01
1.03285e+01
1.02645e+01
1.02718e+01
1.02824e+01
1.02940e+01
1.02948e+01
1.03019e+01
1.02958e+01
1.03219e+01
1.02407e+01
1.02764e+01
1.02864e+01
1.02579e+01
1.02755e+01
1.02734e+01
1.02796e+01
1.03283e+01
1.02849e+01
1.02565e+01
1.03118e+01
1.02829e+01
1.02693e+01
1.02748e+01
1.03038e+01
1.02684e+01
1.02586e+01
1.02950e+01
1.03263e+01
1.02829e+01
1.02849e+01
1.02630e+01
1.02985e+01
1.02907e+01
1.02768e+01
1.02712e+01
1.02866e+01
1.02793e+01
1.02992e+01
1.03030e+01
1.02630e+01
1.02679e+01
1.02834e+01
1.02636e+01
1.02718e+01
1.02728e+01
7.14286e-01
