target_value
3.44075e+00
3.46431e+00
3.43724e+00
3.44018e+00
3.47608e+00
3.43180e+00
3.45603e+00
3.45605e+00
3.45597e+00
3.46288e+00
3.44600e+00
3.44375e+00
3.46584e+00
3.44233e+00
3.43807e+00
3.45437e+00
3.44052e+00
3.44644e+00
3.45374e+00
3.46379e+00
3.43887e+00
3.46238e+00
3.41847e+00
3.47242e+00
3.44411e+00
3.44180e+00
3.44517e+00
3.45474e+00
3.44535e+00
3.45260e+00
3.43437e+00
3.43623e+00
3.43210e+00
3.42888e+00
3.46151e+00
3.45896e+00
3.43427e+00
3.44602e+00
3.45559e+00
3.47128e+00
3.43606e+00
3.44991e+00
3.46095e+00
3.45010e+00
3.43176e+00
3.44698e+00
3.46808e+00
3.47131e+00
3.45138e+00
3.45287e+00
2.38095e-01
