target_value
2.31819e+00
2.29662e+00
2.30673e+00
2.31065e+00
2.31236e+00
2.30185e+00
2.29928e+00
2.28952e+00
2.28950e+00
2.29888e+00
2.30019e+00
2.29372e+00
2.30205e+00
2.30388e+00
2.30577e+00
2.30593e+00
2.31681e+00
2.29088e+00
2.30670e+00
2.30069e+00
2.31661e+00
2.30343e+00
2.29148e+00
2.30786e+00
2.31143e+00
2.31829e+00
2.31523e+00
2.33246e+00
2.30774e+00
2.27629e+00
2.28870e+00
2.29978e+00
2.29186e+00
2.32727e+00
2.32779e+00
2.29265e+00
2.29894e+00
2.30843e+00
2.28441e+00
2.29776e+00
2.29559e+00
2.30812e+00
2.30513e+00
2.31650e+00
2.33030e+00
2.30305e+00
2.29705e+00
2.31262e+00
2.29978e+00
2.30302e+00
1.19048e-01
