step,loss_function,target_value,elapsed_time
0,1.56250e+02,2.27254e+00,153
1,1.52646e+01,2.26754e+00,252
2,1.16694e+01,2.26291e+00,252
3,1.06025e+01,2.25816e+00,253
4,1.02751e+01,2.25359e+00,253
5,1.01086e+01,2.24905e+00,254
6,1.00107e+01,2.24452e+00,255
7,9.95711e+00,2.23983e+00,255
8,9.90749e+00,2.23502e+00,256
9,9.86262e+00,2.23021e+00,256
10,9.82124e+00,2.22561e+00,257
11,9.79166e+00,2.22121e+00,257
12,9.76061e+00,2.21704e+00,258
13,9.73957e+00,2.21307e+00,258
14,9.72362e+00,2.20898e+00,259
15,9.70790e+00,2.20470e+00,259
16,9.69379e+00,2.20062e+00,260
17,9.67581e+00,2.19679e+00,261
18,9.65445e+00,2.19276e+00,261
19,9.63101e+00,2.18905e+00,262
20,9.61341e+00,2.18505e+00,262
21,9.59164e+00,2.18169e+00,263
22,9.56961e+00,2.17814e+00,263
23,9.54613e+00,2.17481e+00,264
24,9.52414e+00,2.17169e+00,264
25,9.50343e+00,2.16904e+00,265
26,9.48385e+00,2.16641e+00,266
27,9.46442e+00,2.16421e+00,266
28,9.44525e+00,2.16245e+00,267
29,9.42777e+00,2.16104e+00,267
30,9.41201e+00,2.15951e+00,268
31,9.39795e+00,2.15857e+00,268
32,9.38611e+00,2.15783e+00,269
33,9.37612e+00,2.15680e+00,269
34,9.36703e+00,2.15567e+00,270
35,9.35860e+00,2.15513e+00,270
36,9.35161e+00,2.15452e+00,271
37,9.34542e+00,2.15449e+00,272
38,9.33948e+00,2.15419e+00,272
39,9.33408e+00,2.15389e+00,273
40,9.32906e+00,2.15332e+00,273
41,9.32453e+00,2.15255e+00,274
42,9.32055e+00,2.15195e+00,274
43,9.31694e+00,2.15135e+00,275
44,9.31388e+00,2.14985e+00,275
45,9.31130e+00,2.14878e+00,276
46,9.30919e+00,2.14799e+00,277
47,9.30737e+00,2.14723e+00,277
48,9.30570e+00,2.14652e+00,278
49,9.30430e+00,2.14596e+00,278
50,9.30291e+00,2.14531e+00,279
51,9.30154e+00,2.14476e+00,279
52,9.30036e+00,2.14407e+00,280
53,9.29918e+00,2.14387e+00,280
54,9.29817e+00,2.14330e+00,281
55,9.29724e+00,2.14315e+00,281
56,9.29636e+00,2.14317e+00,282
57,9.29556e+00,2.14305e+00,282
58,9.29486e+00,2.14261e+00,283
59,9.29420e+00,2.14211e+00,284
60,9.29355e+00,2.14157e+00,284
61,9.29292e+00,2.14114e+00,285
62,9.29229e+00,2.14147e+00,285
63,9.29177e+00,2.14149e+00,286
64,9.29142e+00,2.14120e+00,286
65,9.29100e+00,2.14150e+00,287
66,9.29056e+00,2.14134e+00,287
67,9.29018e+00,2.14118e+00,288
68,9.28979e+00,2.14161e+00,288
69,9.28941e+00,2.14260e+00,289
70,9.28908e+00,2.14325e+00,290
71,9.28877e+00,2.14375e+00,290
72,9.28849e+00,2.14392e+00,291
73,9.28824e+00,2.14425e+00,291
74,9.28802e+00,2.14462e+00,292
75,9.28784e+00,2.14472e+00,292
76,9.28766e+00,2.14469e+00,293
77,9.28753e+00,2.14397e+00,293
78,9.28733e+00,2.14457e+00,294
79,9.28714e+00,2.14527e+00,294
80,9.28698e+00,2.14567e+00,295
81,9.28684e+00,2.14570e+00,295
82,9.28673e+00,2.14557e+00,296
83,9.28661e+00,2.14554e+00,297
84,9.28653e+00,2.14513e+00,297
85,9.28646e+00,2.14455e+00,298
86,9.28640e+00,2.14402e+00,298
87,9.28633e+00,2.14368e+00,299
88,9.28624e+00,2.14401e+00,299
89,9.28613e+00,2.14460e+00,300
90,9.28605e+00,2.14486e+00,300
91,9.28594e+00,2.14558e+00,301
92,9.28589e+00,2.14538e+00,301
93,9.28584e+00,2.14512e+00,302
94,9.28582e+00,2.14433e+00,302
95,9.28583e+00,2.14302e+00,303
96,9.28584e+00,2.14182e+00,304
97,9.28583e+00,2.14111e+00,304
98,9.28581e+00,2.14062e+00,305
99,9.28580e+00,2.13993e+00,305
100,9.28579e+00,2.13936e+00,306
101,9.28575e+00,2.13920e+00,306
102,9.28575e+00,2.13863e+00,307
103,9.28570e+00,2.13867e+00,307
104,9.28564e+00,2.13900e+00,308
105,9.28559e+00,2.13920e+00,308
106,9.28554e+00,2.13938e+00,309
107,9.28545e+00,2.14019e+00,310
108,9.28535e+00,2.14129e+00,310
109,9.28526e+00,2.14243e+00,311
110,9.28519e+00,2.14308e+00,311
111,9.28510e+00,2.14416e+00,312
112,9.28502e+00,2.14524e+00,312
113,9.28494e+00,2.14621e+00,313
114,9.28488e+00,2.14683e+00,313
115,9.28483e+00,2.14728e+00,314
116,9.28477e+00,2.14793e+00,314
117,9.28473e+00,2.14816e+00,315
118,9.28469e+00,2.14838e+00,315
119,9.28468e+00,2.14815e+00,316
120,9.28467e+00,2.14770e+00,317
121,9.28469e+00,2.14661e+00,317
122,9.28470e+00,2.14581e+00,318
123,9.28471e+00,2.14520e+00,318
124,9.28469e+00,2.14501e+00,319
125,9.28469e+00,2.14471e+00,319
126,9.28467e+00,2.14465e+00,320
127,9.28464e+00,2.14465e+00,320
128,9.28461e+00,2.14484e+00,321
129,9.28455e+00,2.14549e+00,321
130,9.28449e+00,2.14633e+00,322
131,9.28441e+00,2.14749e+00,322
132,9.28433e+00,2.14879e+00,323
133,9.28423e+00,2.15086e+00,324
134,9.28411e+00,2.15333e+00,324
135,9.28402e+00,2.15582e+00,325
136,9.28394e+00,2.15791e+00,325
137,9.28388e+00,2.15993e+00,326
138,9.28382e+00,2.16209e+00,326
139,9.28377e+00,2.16405e+00,327
140,9.28374e+00,2.16514e+00,327
141,9.28371e+00,2.16566e+00,328
142,9.28369e+00,2.16586e+00,328
143,9.28367e+00,2.16536e+00,329
144,9.28365e+00,2.16487e+00,329
145,9.28363e+00,2.16493e+00,330
146,9.28361e+00,2.16487e+00,331
147,9.28359e+00,2.16467e+00,331
148,9.28357e+00,2.16412e+00,332
149,9.28356e+00,2.16356e+00,332
