PL,,Mean:,-0.939
7.348108,,STDEV:,8.383
-4.46915,,,
-11.337504,,Lower:,-50
-0.284573,,Upper:,50
-11.490075,,Num,20
10.423472,,,
6.602973,,-50,
-0.814388,,-45,
-1.922458,,-40,
3.41241,,-35,
-4.20117,,-30,
1.394175,,-25,
-13.837868,,-20,
-16.625213,,-15,
2.114082,,-10,
-5.847026,,-5,
7.426877,,0,
9.466099,,5,
-15.982707,,10,
11.400787,,15,
2.818953,,20,
-17.424533,,25,
-9.557111,,30,
-13.682179,,35,
-1.7259,,40,
7.897297,,45,
3.9356,,50,
-4.002696,,,
7.148452,,,
15.188831,,,
-9.927916,,,
-1.097517,,,
-0.340596,,,
13.932157,,,
3.219365,,,
-8.983035,,,
3.534502,,,
1.371281,,,
17.329891,,,
8.19056,,,
7.306312,,,
-1.310796,,,
3.863374,,,
-3.57809,,,
4.00943,,,
7.682495,,,
6.757318,,,
2.6992,,,
3.658675,,,
-1.803787,,,
-2.716337,,,
-3.970164,,,
4.336091,,,
2.354528,,,
9.667969,,,
12.371239,,,
6.527472,,,
3.868256,,,
-20.553934,,,
-12.125674,,,
-7.477884,,,
-0.237789,,,
-5.105013,,,
-2.453159,,,
-5.68976,,,
-1.697468,,,
-9.010706,,,
-14.092045,,,
-3.528132,,,
-3.865915,,,
-5.646877,,,
8.398265,,,
0.036738,,,
-17.900773,,,
-6.956472,,,
-1.673157,,,
8.039606,,,
-2.401175,,,
4.340645,,,
-13.48068,,,
-13.273317,,,
2.056127,,,
-13.192218,,,
18.974135,,,
-2.417791,,,
-7.572385,,,
1.511101,,,
-5.614631,,,
1.772955,,,
-10.193021,,,
0.166746,,,
-10.180266,,,
-15.347338,,,
3.631691,,,
-17.774314,,,
-5.989062,,,
-2.494223,,,
10.600178,,,
4.526162,,,
-9.524385,,,
1.199918,,,
-14.282506,,,
-19.508386,,,
3.609122,,,
-10.00064,,,
-12.573153,,,
2.749242,,,
-5.902161,,,
-2.065458,,,
-7.275392,,,
5.456384,,,
6.07853,,,
1.304109,,,
3.518886,,,
-5.349612,,,
10.607421,,,
-2.979822,,,
12.538693,,,
10.596085,,,
2.501671,,,
-4.637214,,,
-4.323454,,,
-0.614739,,,
13.028532,,,
6.2219,,,
-1.806809,,,
0.590607,,,
4.923462,,,
6.331121,,,
9.383086,,,
10.837963,,,
1.003354,,,
5.365185,,,
-16.379428,,,
-11.131045,,,
-10.163644,,,
6.511356,,,
7.25841,,,
0.582188,,,
3.308394,,,
6.727812,,,
0.558813,,,
7.672314,,,
-8.595502,,,
2.248065,,,
-12.330047,,,
-0.212708,,,
-5.007439,,,
6.26148,,,
-1.684339,,,
-4.325743,,,
7.967013,,,
-0.541685,,,
9.018604,,,
-7.950258,,,
0.370255,,,
5.60286,,,
8.91084,,,
-4.087467,,,
-1.794411,,,
0.690954,,,
-1.123672,,,
10.996218,,,
15.001141,,,
-9.998521,,,
-9.337822,,,
-0.401837,,,
-15.001698,,,
20.484759,,,
-3.35935,,,
-9.679472,,,
2.212264,,,
-11.388865,,,
-0.311814,,,
3.229162,,,
-6.221681,,,
1.260399,,,
-13.417432,,,
-8.71399,,,
-3.477252,,,
-1.496405,,,
-5.823162,,,
9.288761,,,
-16.492246,,,
2.347861,,,
4.396309,,,
-12.069502,,,
-4.045918,,,
-15.268199,,,
15.8998,,,
2.059679,,,
-6.08814,,,
-4.638329,,,
12.701088,,,
3.553418,,,
4.652057,,,
-13.905214,,,
-6.279476,,,
1.377654,,,
-3.714822,,,
160,,,
