target_value
1.40142e+01
1.39904e+01
1.40738e+01
1.40286e+01
1.40696e+01
1.40739e+01
1.40220e+01
1.39786e+01
1.40270e+01
1.40749e+01
1.40168e+01
1.40203e+01
1.40055e+01
1.40538e+01
1.39952e+01
1.40810e+01
1.40548e+01
1.40833e+01
1.40416e+01
1.40177e+01
1.40507e+01
1.40780e+01
1.40408e+01
1.40860e+01
1.40428e+01
1.40281e+01
1.40254e+01
1.40376e+01
1.40214e+01
1.40119e+01
1.40258e+01
1.40258e+01
1.39440e+01
1.40402e+01
1.40271e+01
1.40861e+01
1.40567e+01
1.40353e+01
1.40395e+01
1.40978e+01
1.40493e+01
1.40400e+01
1.40563e+01
1.40662e+01
1.41055e+01
1.40593e+01
1.40346e+01
1.40862e+01
1.40596e+01
1.40052e+01
