target_value
7.84254e+00
7.83057e+00
7.81773e+00
7.83680e+00
7.84933e+00
7.83204e+00
7.83873e+00
7.87341e+00
7.82727e+00
7.88508e+00
7.82054e+00
7.84869e+00
7.86040e+00
7.87356e+00
7.81094e+00
7.84266e+00
7.80921e+00
7.85745e+00
7.85826e+00
7.82332e+00
7.82479e+00
7.83144e+00
7.82673e+00
7.83645e+00
7.87963e+00
7.83184e+00
7.81218e+00
7.81112e+00
7.87595e+00
7.81566e+00
7.80222e+00
7.87012e+00
7.86492e+00
7.86753e+00
7.83761e+00
7.79959e+00
7.87357e+00
7.84517e+00
7.85022e+00
7.81292e+00
7.83613e+00
7.86390e+00
7.83490e+00
7.84090e+00
7.87626e+00
7.83886e+00
7.86243e+00
7.81518e+00
7.86782e+00
7.82474e+00
