target_value
1.19847e+01
1.19763e+01
1.19946e+01
1.19850e+01
1.19894e+01
1.19715e+01
1.20237e+01
1.19887e+01
1.19944e+01
1.20023e+01
1.19924e+01
1.20188e+01
1.19830e+01
1.19765e+01
1.19773e+01
1.19565e+01
1.19881e+01
1.19731e+01
1.19605e+01
1.19723e+01
1.20189e+01
1.19983e+01
1.19893e+01
1.20071e+01
1.19706e+01
1.19669e+01
1.19958e+01
1.20012e+01
1.19455e+01
1.19952e+01
1.19669e+01
1.19806e+01
1.19870e+01
1.19557e+01
1.19930e+01
1.19406e+01
1.19878e+01
1.20109e+01
1.20209e+01
1.19869e+01
1.19979e+01
1.20093e+01
1.19740e+01
1.19823e+01
1.19802e+01
1.20042e+01
1.20282e+01
1.19668e+01
1.20055e+01
1.19706e+01
