target_value
1.59324e+01
1.58557e+01
1.59450e+01
1.59614e+01
1.58620e+01
1.58815e+01
1.59121e+01
1.58527e+01
1.59452e+01
1.58907e+01
1.58421e+01
1.58396e+01
1.58716e+01
1.58935e+01
1.59057e+01
1.59228e+01
1.59367e+01
1.58484e+01
1.59507e+01
1.58666e+01
1.59107e+01
1.58924e+01
1.58973e+01
1.58451e+01
1.58389e+01
1.58747e+01
1.58541e+01
1.58657e+01
1.59144e+01
1.59551e+01
1.58854e+01
1.58778e+01
1.58760e+01
1.59141e+01
1.59286e+01
1.58168e+01
1.58809e+01
1.58769e+01
1.58910e+01
1.59612e+01
1.58513e+01
1.58466e+01
1.58908e+01
1.58377e+01
1.58774e+01
1.59157e+01
1.59264e+01
1.59578e+01
1.58881e+01
1.59029e+01
