target_value
2.47297e+00
2.53549e+00
2.49037e+00
2.49489e+00
2.48514e+00
2.50342e+00
2.51908e+00
2.49785e+00
2.55399e+00
2.49639e+00
2.49998e+00
2.49839e+00
2.51213e+00
2.52111e+00
2.52739e+00
2.45205e+00
2.51665e+00
2.51283e+00
2.54508e+00
2.53828e+00
2.54761e+00
2.48849e+00
2.52449e+00
2.50390e+00
2.53105e+00
2.50267e+00
2.52796e+00
2.52969e+00
2.49297e+00
2.48781e+00
2.51863e+00
2.50950e+00
2.51827e+00
2.57264e+00
2.51590e+00
2.47311e+00
2.48233e+00
2.48889e+00
2.58248e+00
2.51617e+00
2.50824e+00
2.56136e+00
2.47328e+00
2.50320e+00
2.50574e+00
2.51870e+00
2.49155e+00
2.57014e+00
2.53457e+00
2.49036e+00
