target_value
1.05988e+01
1.05966e+01
1.05644e+01
1.05745e+01
1.05789e+01
1.05758e+01
1.05363e+01
1.05750e+01
1.05521e+01
1.05595e+01
1.05631e+01
1.05819e+01
1.05667e+01
1.05370e+01
1.05491e+01
1.05785e+01
1.05917e+01
1.05443e+01
1.05301e+01
1.05824e+01
1.05968e+01
1.05940e+01
1.05648e+01
1.05761e+01
1.05594e+01
1.05725e+01
1.05787e+01
1.05460e+01
1.05550e+01
1.05790e+01
1.05726e+01
1.05709e+01
1.05648e+01
1.05810e+01
1.05782e+01
1.05886e+01
1.05971e+01
1.05685e+01
1.06023e+01
1.05724e+01
1.05685e+01
1.05765e+01
1.05660e+01
1.05555e+01
1.05793e+01
1.05815e+01
1.05598e+01
1.05834e+01
1.05555e+01
1.05959e+01
