step,loss_function,target_value,elapsed_time
0,1.56325e+02,2.44888e+00,35
1,4.05616e+01,2.45388e+00,53
2,4.05633e+01,2.45644e+00,56
3,4.05579e+01,2.45739e+00,58
4,4.05511e+01,2.45999e+00,60
5,4.05445e+01,2.46321e+00,63
6,4.05394e+01,2.46661e+00,65
7,4.05348e+01,2.47036e+00,67
8,4.05300e+01,2.47369e+00,70
9,4.05272e+01,2.47724e+00,72
10,4.05220e+01,2.48076e+00,74
11,4.05171e+01,2.48284e+00,77
12,4.05133e+01,2.48517e+00,79
13,4.05093e+01,2.48732e+00,81
14,4.05053e+01,2.48969e+00,84
15,4.05007e+01,2.49176e+00,86
16,4.04958e+01,2.49253e+00,88
17,4.04913e+01,2.49308e+00,91
18,4.04872e+01,2.49339e+00,93
19,4.04827e+01,2.49372e+00,96
20,4.04783e+01,2.49429e+00,98
21,4.04737e+01,2.49489e+00,100
22,4.04696e+01,2.49556e+00,102
23,4.04668e+01,2.49667e+00,105
24,4.04645e+01,2.49862e+00,107
25,4.04628e+01,2.50011e+00,109
26,4.04614e+01,2.50117e+00,112
27,4.04598e+01,2.50115e+00,114
28,4.04583e+01,2.50077e+00,116
29,4.04547e+01,2.50019e+00,119
30,4.04526e+01,2.49899e+00,121
31,4.04501e+01,2.49847e+00,123
32,4.04501e+01,2.49873e+00,126
33,4.04488e+01,2.50009e+00,128
34,4.04472e+01,2.50104e+00,130
35,4.04459e+01,2.50282e+00,133
36,4.04447e+01,2.50475e+00,135
37,4.04445e+01,2.50632e+00,137
38,4.04456e+01,2.50814e+00,139
39,4.04476e+01,2.51017e+00,142
40,4.04497e+01,2.51168e+00,144
41,4.04484e+01,2.51393e+00,147
42,4.04424e+01,2.51562e+00,149
43,4.04360e+01,2.51711e+00,151
44,4.04282e+01,2.51893e+00,154
45,4.04201e+01,2.52047e+00,156
46,4.04148e+01,2.52148e+00,158
47,4.04091e+01,2.52176e+00,161
48,4.04044e+01,2.52214e+00,163
49,4.03989e+01,2.52287e+00,165
50,4.03924e+01,2.52385e+00,168
51,4.03830e+01,2.52462e+00,170
52,4.03754e+01,2.52455e+00,172
53,4.03693e+01,2.52316e+00,174
54,4.03630e+01,2.52222e+00,177
55,4.03564e+01,2.52153e+00,179
56,4.03504e+01,2.52077e+00,182
57,4.03450e+01,2.52000e+00,184
58,4.03390e+01,2.51934e+00,186
59,4.03334e+01,2.51843e+00,189
60,4.03286e+01,2.51682e+00,191
61,4.03237e+01,2.51574e+00,193
62,4.03188e+01,2.51494e+00,196
63,4.03134e+01,2.51404e+00,198
64,4.03078e+01,2.51329e+00,200
65,4.03028e+01,2.51239e+00,203
66,4.02972e+01,2.51067e+00,205
67,4.02907e+01,2.50878e+00,207
68,4.02840e+01,2.50701e+00,209
69,4.02774e+01,2.50514e+00,212
70,4.02713e+01,2.50362e+00,214
71,4.02649e+01,2.50262e+00,217
72,4.02587e+01,2.50100e+00,219
73,4.02542e+01,2.49934e+00,221
74,4.02492e+01,2.49733e+00,223
75,4.02452e+01,2.49588e+00,226
76,4.02404e+01,2.49393e+00,228
77,4.02359e+01,2.49236e+00,231
78,4.02316e+01,2.49104e+00,233
79,4.02277e+01,2.49027e+00,235
80,4.02245e+01,2.48952e+00,238
81,4.02209e+01,2.48859e+00,240
82,4.02181e+01,2.48706e+00,242
83,4.02177e+01,2.48545e+00,245
84,4.02139e+01,2.48365e+00,247
85,4.02085e+01,2.48212e+00,249
86,4.02031e+01,2.48049e+00,252
87,4.01972e+01,2.47921e+00,254
88,4.01917e+01,2.47836e+00,256
89,4.01866e+01,2.47865e+00,258
90,4.01819e+01,2.47961e+00,261
91,4.01768e+01,2.47958e+00,263
92,4.01725e+01,2.47869e+00,266
93,4.01681e+01,2.47726e+00,268
94,4.01638e+01,2.47570e+00,270
95,4.01599e+01,2.47460e+00,272
96,4.01557e+01,2.47377e+00,275
97,4.01514e+01,2.47360e+00,277
98,4.01475e+01,2.47409e+00,279
99,4.01435e+01,2.47446e+00,282
100,4.01398e+01,2.47430e+00,284
101,4.01362e+01,2.47371e+00,286
102,4.01324e+01,2.47332e+00,289
103,4.01283e+01,2.47366e+00,291
104,4.01241e+01,2.47440e+00,293
105,4.01202e+01,2.47473e+00,296
106,4.01171e+01,2.47469e+00,298
107,4.01136e+01,2.47492e+00,300
108,4.01104e+01,2.47453e+00,303
109,4.01076e+01,2.47375e+00,305
110,4.01052e+01,2.47413e+00,307
111,4.01020e+01,2.47405e+00,310
112,4.00982e+01,2.47375e+00,312
113,4.00946e+01,2.47349e+00,314
114,4.00906e+01,2.47349e+00,317
115,4.00872e+01,2.47384e+00,319
116,4.00839e+01,2.47369e+00,321
117,4.00806e+01,2.47359e+00,324
118,4.00768e+01,2.47296e+00,326
119,4.00726e+01,2.47257e+00,328
120,4.00690e+01,2.47285e+00,331
121,4.00653e+01,2.47279e+00,333
122,4.00618e+01,2.47335e+00,335
123,4.00588e+01,2.47357e+00,338
124,4.00553e+01,2.47406e+00,340
125,4.00518e+01,2.47451e+00,342
126,4.00474e+01,2.47455e+00,344
127,4.00427e+01,2.47380e+00,347
128,4.00390e+01,2.47327e+00,349
129,4.00355e+01,2.47311e+00,352
130,4.00314e+01,2.47236e+00,354
131,4.00273e+01,2.47198e+00,356
132,4.00238e+01,2.47160e+00,358
133,4.00201e+01,2.47129e+00,361
134,4.00156e+01,2.47130e+00,363
135,4.00105e+01,2.47183e+00,366
136,4.00064e+01,2.47208e+00,368
137,4.00024e+01,2.47235e+00,370
138,3.99988e+01,2.47339e+00,372
139,3.99949e+01,2.47415e+00,375
140,3.99902e+01,2.47496e+00,377
141,3.99847e+01,2.47519e+00,379
142,3.99800e+01,2.47497e+00,382
143,3.99747e+01,2.47424e+00,384
144,3.99692e+01,2.47455e+00,386
145,3.99644e+01,2.47544e+00,389
146,3.99600e+01,2.47580e+00,391
147,3.99562e+01,2.47624e+00,393
148,3.99520e+01,2.47652e+00,396
149,3.99478e+01,2.47721e+00,398
