PL
1.797224
0.756758
-0.314457
-2.112358
-1.357621
1.085860
1.966203
0.835202
0.207301
1.204639
2.145879
-0.196606
-2.257096
-5.645229
0.472815
2.020395
-5.044430
1.418923
-1.422070
-2.890673
-1.456074
-2.524338
1.962114
0.968073
-2.495172
-1.146003
-1.715563
-1.998799
-2.086081
-3.138270
-4.467104
-0.258646
1.071028
1.505390
-1.035125
0.494961
2.010748
-2.683188
-0.428967
-0.145950
-7.212755
1.774072
1.964631
1.547943
1.652975
2.057294
-3.705850
-3.785819
-7.843955
1.810307
-0.334823
1.422375
0.774918
0.360154
2.298816
-0.131253
0.529147
-2.854519
-0.391574
1.159350
-1.277749
1.540560
1.975891
0.859005
-1.645668
-0.591679
0.907169
1.258694
-0.910808
1.519528
-2.393731
0.889311
-2.363820
2.170153
-0.372494
-1.767627
0.399480
-0.908774
-1.554060
1.735276
2.008531
0.074644
2.230843
1.973249
-2.427943
1.081882
-1.544186
0.776383
-2.149816
0.352308
0.515970
0.646659
1.335899
-0.239853
-3.456556
0.259486
-1.667102
1.403157
1.437950
0.492428
1.664862
0.976243
1.804144
-0.593656
0.168483
-1.679968
-3.990583
1.254247
0.573133
1.869825
0.527846
-2.315042
-1.075947
-2.070964
1.342453
-0.343406
0.171519
1.798487
1.717579
1.326015
0.592936
-2.879603
1.909225
-4.198376
-1.183333
-1.377430
-0.091726
-0.447593
-3.453581
2.137758
-6.448502
-2.659390
-1.027465
0.577878
1.955713
-6.927568
1.304828
-1.268108
0.232006
-8.570050
2.303187
-2.851125
-1.236680
0.523775
1.391477
-0.297428
1.026547
-2.783862
1.537110
-2.791688
0.243464
-1.369764
-0.924529
-1.011092
-0.504815
-1.246035
-0.018506
-0.357096
-1.609298
-4.735596
-1.257676
0.137440
0.154948
0.321506
-0.240650
0.409904
-0.135215
1.299036
2.215141
1.298779
0.860754
0.520469
1.104034
1.302961
0.224676
1.247044
1.276701
0.082532
-1.213198
0.566311
1.054809
1.906970
1.858425
0.167314
-3.704976
-0.665265
-1.076301
-1.214413
-1.956094
1.782184
1.316364
1.165958
1.218810
-5.690640
-1.351409
1.070533
0.835158
1.010863
1.207431
-0.009670
