step,loss_function,target_value,elapsed_time
0,7.42696e+02,6.84034e+00,11
1,4.71082e+02,6.84534e+00,14
2,4.71029e+02,6.84971e+00,15
3,4.70973e+02,6.84998e+00,16
4,4.70911e+02,6.84886e+00,16
5,4.70848e+02,6.84969e+00,17
6,4.70788e+02,6.85034e+00,17
7,4.70720e+02,6.85235e+00,18
8,4.70646e+02,6.85336e+00,18
9,4.70581e+02,6.85404e+00,19
10,4.70512e+02,6.85431e+00,20
11,4.70438e+02,6.85289e+00,20
12,4.70363e+02,6.85144e+00,21
13,4.70288e+02,6.85064e+00,21
14,4.70211e+02,6.84923e+00,22
15,4.70141e+02,6.84869e+00,22
16,4.70070e+02,6.84872e+00,23
17,4.69998e+02,6.84812e+00,24
18,4.69923e+02,6.84701e+00,24
19,4.69856e+02,6.84616e+00,25
20,4.69790e+02,6.84472e+00,25
21,4.69720e+02,6.84304e+00,26
22,4.69650e+02,6.84233e+00,26
23,4.69583e+02,6.84161e+00,27
24,4.69518e+02,6.84067e+00,28
25,4.69451e+02,6.83999e+00,28
26,4.69387e+02,6.83895e+00,29
27,4.69325e+02,6.83752e+00,29
28,4.69263e+02,6.83597e+00,30
29,4.69196e+02,6.83471e+00,30
30,4.69130e+02,6.83356e+00,31
31,4.69068e+02,6.83218e+00,32
32,4.69003e+02,6.83060e+00,32
33,4.68935e+02,6.82929e+00,33
34,4.68869e+02,6.82812e+00,33
35,4.68801e+02,6.82737e+00,34
36,4.68728e+02,6.82743e+00,35
37,4.68662e+02,6.82721e+00,35
38,4.68600e+02,6.82676e+00,36
39,4.68542e+02,6.82602e+00,36
40,4.68488e+02,6.82510e+00,37
41,4.68449e+02,6.82514e+00,37
42,4.68403e+02,6.82525e+00,38
43,4.68364e+02,6.82573e+00,39
44,4.68338e+02,6.82603e+00,39
45,4.68321e+02,6.82699e+00,40
46,4.68311e+02,6.82850e+00,40
47,4.68298e+02,6.82969e+00,41
48,4.68270e+02,6.83085e+00,41
49,4.68238e+02,6.83260e+00,42
50,4.68210e+02,6.83429e+00,43
51,4.68180e+02,6.83652e+00,43
52,4.68172e+02,6.83846e+00,44
53,4.68172e+02,6.83980e+00,44
54,4.68175e+02,6.84159e+00,45
55,4.68122e+02,6.84311e+00,45
56,4.68100e+02,6.84455e+00,46
57,4.68092e+02,6.84551e+00,47
58,4.68070e+02,6.84575e+00,47
59,4.68012e+02,6.84549e+00,48
60,4.67899e+02,6.84481e+00,48
61,4.67816e+02,6.84378e+00,49
62,4.67714e+02,6.84352e+00,49
63,4.67601e+02,6.84298e+00,50
64,4.67460e+02,6.84214e+00,51
65,4.67338e+02,6.84142e+00,51
66,4.67213e+02,6.84045e+00,52
67,4.67091e+02,6.83998e+00,52
68,4.66975e+02,6.83919e+00,53
69,4.66874e+02,6.83780e+00,53
70,4.66779e+02,6.83608e+00,54
71,4.66669e+02,6.83430e+00,55
72,4.66546e+02,6.83309e+00,55
73,4.66438e+02,6.83181e+00,56
74,4.66338e+02,6.83076e+00,56
75,4.66250e+02,6.82994e+00,57
76,4.66174e+02,6.82917e+00,58
77,4.66100e+02,6.82891e+00,58
78,4.66018e+02,6.82788e+00,59
79,4.65932e+02,6.82753e+00,59
80,4.65849e+02,6.82827e+00,60
81,4.65769e+02,6.82815e+00,60
82,4.65693e+02,6.82766e+00,61
83,4.65615e+02,6.82654e+00,62
84,4.65544e+02,6.82532e+00,62
85,4.65478e+02,6.82412e+00,63
86,4.65411e+02,6.82319e+00,63
87,4.65337e+02,6.82187e+00,64
88,4.65275e+02,6.82028e+00,64
89,4.65214e+02,6.81859e+00,65
90,4.65157e+02,6.81626e+00,66
91,4.65090e+02,6.81473e+00,66
92,4.65027e+02,6.81348e+00,67
93,4.64960e+02,6.81261e+00,67
94,4.64901e+02,6.81205e+00,68
95,4.64840e+02,6.81137e+00,68
96,4.64776e+02,6.81174e+00,69
97,4.64705e+02,6.81166e+00,70
98,4.64633e+02,6.81147e+00,70
99,4.64560e+02,6.81211e+00,71
100,4.64508e+02,6.81287e+00,71
101,4.64460e+02,6.81466e+00,72
102,4.64403e+02,6.81590e+00,72
103,4.64335e+02,6.81723e+00,73
104,4.64274e+02,6.81824e+00,74
105,4.64209e+02,6.81887e+00,74
106,4.64146e+02,6.81943e+00,75
107,4.64074e+02,6.82024e+00,75
108,4.64001e+02,6.82112e+00,76
109,4.63925e+02,6.82243e+00,76
110,4.63852e+02,6.82347e+00,77
111,4.63788e+02,6.82409e+00,78
112,4.63721e+02,6.82547e+00,78
113,4.63650e+02,6.82666e+00,79
114,4.63586e+02,6.82799e+00,79
115,4.63521e+02,6.82878e+00,80
116,4.63451e+02,6.82958e+00,80
117,4.63378e+02,6.83099e+00,81
118,4.63307e+02,6.83125e+00,82
119,4.63240e+02,6.83192e+00,82
120,4.63170e+02,6.83210e+00,83
121,4.63097e+02,6.83178e+00,83
122,4.63025e+02,6.83099e+00,84
123,4.62958e+02,6.83017e+00,85
124,4.62894e+02,6.82960e+00,85
125,4.62832e+02,6.82860e+00,86
126,4.62773e+02,6.82759e+00,86
127,4.62712e+02,6.82666e+00,87
128,4.62648e+02,6.82600e+00,87
129,4.62584e+02,6.82642e+00,88
130,4.62522e+02,6.82666e+00,89
131,4.62458e+02,6.82646e+00,89
132,4.62394e+02,6.82626e+00,90
133,4.62329e+02,6.82513e+00,90
134,4.62259e+02,6.82311e+00,91
135,4.62192e+02,6.82141e+00,91
136,4.62127e+02,6.81939e+00,92
137,4.62060e+02,6.81760e+00,93
138,4.61993e+02,6.81621e+00,93
139,4.61928e+02,6.81527e+00,94
140,4.61863e+02,6.81460e+00,94
141,4.61800e+02,6.81326e+00,95
142,4.61737e+02,6.81204e+00,95
143,4.61675e+02,6.81075e+00,96
144,4.61613e+02,6.80917e+00,97
145,4.61552e+02,6.80765e+00,97
146,4.61487e+02,6.80613e+00,98
147,4.61423e+02,6.80466e+00,98
148,4.61356e+02,6.80372e+00,99
149,4.61297e+02,6.80356e+00,99
150,4.61236e+02,6.80327e+00,100
151,4.61175e+02,6.80225e+00,101
152,4.61120e+02,6.80074e+00,101
153,4.61062e+02,6.79908e+00,102
154,4.61008e+02,6.79697e+00,102
155,4.60955e+02,6.79501e+00,103
156,4.60892e+02,6.79408e+00,103
157,4.60824e+02,6.79404e+00,104
158,4.60761e+02,6.79310e+00,105
159,4.60699e+02,6.79245e+00,105
160,4.60631e+02,6.79187e+00,106
161,4.60566e+02,6.79208e+00,106
162,4.60498e+02,6.79262e+00,107
163,4.60431e+02,6.79263e+00,108
164,4.60360e+02,6.79300e+00,108
165,4.60289e+02,6.79297e+00,109
166,4.60217e+02,6.79306e+00,109
167,4.60145e+02,6.79331e+00,110
168,4.60080e+02,6.79244e+00,110
169,4.60015e+02,6.79156e+00,111
170,4.59952e+02,6.79072e+00,112
171,4.59887e+02,6.78972e+00,112
172,4.59822e+02,6.78854e+00,113
173,4.59755e+02,6.78662e+00,113
174,4.59684e+02,6.78494e+00,114
175,4.59617e+02,6.78351e+00,114
176,4.59550e+02,6.78236e+00,115
177,4.59483e+02,6.78142e+00,116
178,4.59414e+02,6.78085e+00,116
179,4.59347e+02,6.78053e+00,117
180,4.59282e+02,6.77913e+00,117
181,4.59223e+02,6.77742e+00,118
182,4.59168e+02,6.77621e+00,118
183,4.59107e+02,6.77482e+00,119
184,4.59041e+02,6.77426e+00,120
185,4.58975e+02,6.77480e+00,120
186,4.58908e+02,6.77466e+00,121
187,4.58847e+02,6.77413e+00,121
188,4.58790e+02,6.77378e+00,122
189,4.58728e+02,6.77343e+00,122
190,4.58664e+02,6.77309e+00,123
191,4.58599e+02,6.77301e+00,124
192,4.58535e+02,6.77213e+00,124
193,4.58469e+02,6.77125e+00,125
194,4.58406e+02,6.76972e+00,125
195,4.58347e+02,6.76836e+00,126
196,4.58291e+02,6.76715e+00,126
197,4.58228e+02,6.76525e+00,127
198,4.58173e+02,6.76333e+00,128
199,4.58124e+02,6.76162e+00,128
200,4.58087e+02,6.76003e+00,129
201,4.58038e+02,6.75888e+00,129
202,4.57986e+02,6.75756e+00,130
203,4.57935e+02,6.75599e+00,130
204,4.57897e+02,6.75485e+00,131
205,4.57847e+02,6.75323e+00,132
206,4.57784e+02,6.75152e+00,132
207,4.57726e+02,6.74984e+00,133
208,4.57659e+02,6.74916e+00,133
209,4.57591e+02,6.74858e+00,134
210,4.57521e+02,6.74889e+00,135
211,4.57432e+02,6.74883e+00,135
212,4.57346e+02,6.74888e+00,136
213,4.57252e+02,6.74957e+00,136
214,4.57167e+02,6.75121e+00,137
215,4.57083e+02,6.75254e+00,137
216,4.56998e+02,6.75436e+00,138
217,4.56925e+02,6.75615e+00,139
218,4.56863e+02,6.75866e+00,139
219,4.56798e+02,6.76162e+00,140
220,4.56735e+02,6.76506e+00,140
221,4.56673e+02,6.76843e+00,141
222,4.56615e+02,6.77125e+00,141
223,4.56563e+02,6.77503e+00,142
224,4.56507e+02,6.77745e+00,143
225,4.56451e+02,6.78028e+00,143
226,4.56393e+02,6.78206e+00,144
227,4.56332e+02,6.78303e+00,144
228,4.56273e+02,6.78370e+00,145
229,4.56220e+02,6.78365e+00,145
230,4.56159e+02,6.78340e+00,146
231,4.56097e+02,6.78300e+00,147
232,4.56032e+02,6.78262e+00,147
233,4.55969e+02,6.78163e+00,148
234,4.55909e+02,6.78088e+00,148
235,4.55850e+02,6.77974e+00,149
236,4.55791e+02,6.77866e+00,149
237,4.55734e+02,6.77730e+00,150
238,4.55676e+02,6.77607e+00,151
239,4.55626e+02,6.77523e+00,151
240,4.55582e+02,6.77450e+00,152
241,4.55544e+02,6.77418e+00,152
242,4.55499e+02,6.77361e+00,153
243,4.55454e+02,6.77345e+00,153
244,4.55402e+02,6.77348e+00,154
245,4.55352e+02,6.77350e+00,155
246,4.55311e+02,6.77334e+00,155
247,4.55248e+02,6.77307e+00,156
248,4.55191e+02,6.77397e+00,156
249,4.55137e+02,6.77478e+00,157
250,4.55094e+02,6.77534e+00,158
251,4.55046e+02,6.77617e+00,158
252,4.55012e+02,6.77790e+00,159
253,4.54989e+02,6.77870e+00,159
254,4.54983e+02,6.77928e+00,160
255,4.54980e+02,6.77967e+00,160
256,4.54903e+02,6.78041e+00,161
257,4.54819e+02,6.78064e+00,162
