step,loss_function,target_value,elapsed_time
0,5.96957e+01,2.22320e+00,68
1,2.62878e+01,2.22820e+00,106
2,2.62836e+01,2.23320e+00,111
3,2.62780e+01,2.23801e+00,115
4,2.62738e+01,2.24286e+00,120
5,2.62697e+01,2.24774e+00,124
6,2.62661e+01,2.25266e+00,129
7,2.62623e+01,2.25733e+00,133
8,2.62584e+01,2.26176e+00,137
9,2.62550e+01,2.26628e+00,142
10,2.62499e+01,2.27064e+00,146
11,2.62452e+01,2.27513e+00,151
12,2.62417e+01,2.27964e+00,155
13,2.62393e+01,2.28428e+00,159
14,2.62373e+01,2.28884e+00,164
15,2.62342e+01,2.29351e+00,168
16,2.62307e+01,2.29793e+00,172
17,2.62269e+01,2.30223e+00,176
18,2.62238e+01,2.30667e+00,180
19,2.62221e+01,2.31106e+00,185
20,2.62198e+01,2.31524e+00,189
21,2.62195e+01,2.31921e+00,193
22,2.62181e+01,2.32337e+00,197
23,2.62139e+01,2.32747e+00,201
24,2.62067e+01,2.33181e+00,205
25,2.61996e+01,2.33607e+00,209
26,2.61948e+01,2.34043e+00,214
27,2.61902e+01,2.34474e+00,218
28,2.61873e+01,2.34900e+00,222
29,2.61848e+01,2.35307e+00,226
30,2.61817e+01,2.35704e+00,230
31,2.61776e+01,2.36081e+00,234
32,2.61744e+01,2.36466e+00,238
33,2.61714e+01,2.36845e+00,242
34,2.61706e+01,2.37194e+00,247
35,2.61696e+01,2.37528e+00,251
36,2.61691e+01,2.37876e+00,255
37,2.61678e+01,2.38248e+00,259
38,2.61647e+01,2.38616e+00,264
39,2.61623e+01,2.38960e+00,268
40,2.61591e+01,2.39307e+00,272
41,2.61566e+01,2.39609e+00,276
42,2.61530e+01,2.39935e+00,281
43,2.61489e+01,2.40298e+00,285
44,2.61462e+01,2.40653e+00,289
45,2.61432e+01,2.41017e+00,293
46,2.61397e+01,2.41380e+00,297
47,2.61370e+01,2.41749e+00,301
48,2.61350e+01,2.42115e+00,305
49,2.61332e+01,2.42448e+00,310
50,2.61320e+01,2.42801e+00,314
51,2.61302e+01,2.43126e+00,318
52,2.61290e+01,2.43399e+00,322
53,2.61269e+01,2.43645e+00,326
54,2.61230e+01,2.43915e+00,330
55,2.61194e+01,2.44157e+00,334
56,2.61169e+01,2.44382e+00,338
57,2.61146e+01,2.44621e+00,343
58,2.61108e+01,2.44842e+00,347
59,2.61081e+01,2.45047e+00,351
60,2.61064e+01,2.45260e+00,355
61,2.61037e+01,2.45465e+00,359
62,2.61015e+01,2.45665e+00,364
63,2.60989e+01,2.45844e+00,368
64,2.60967e+01,2.46008e+00,373
65,2.60954e+01,2.46130e+00,377
66,2.60946e+01,2.46205e+00,381
67,2.60938e+01,2.46232e+00,385
68,2.60930e+01,2.46263e+00,390
69,2.60911e+01,2.46308e+00,394
70,2.60887e+01,2.46320e+00,398
71,2.60861e+01,2.46332e+00,403
72,2.60836e+01,2.46328e+00,407
73,2.60812e+01,2.46364e+00,412
74,2.60782e+01,2.46405e+00,416
75,2.60748e+01,2.46407e+00,421
76,2.60716e+01,2.46438e+00,425
77,2.60685e+01,2.46478e+00,429
78,2.60644e+01,2.46516e+00,434
79,2.60608e+01,2.46572e+00,438
80,2.60573e+01,2.46660e+00,443
81,2.60550e+01,2.46748e+00,447
82,2.60530e+01,2.46873e+00,451
83,2.60506e+01,2.46992e+00,456
84,2.60486e+01,2.47110e+00,460
85,2.60457e+01,2.47222e+00,464
86,2.60424e+01,2.47338e+00,469
87,2.60399e+01,2.47437e+00,473
88,2.60370e+01,2.47528e+00,478
89,2.60343e+01,2.47618e+00,482
90,2.60323e+01,2.47732e+00,486
91,2.60303e+01,2.47805e+00,491
92,2.60285e+01,2.47873e+00,495
93,2.60260e+01,2.47965e+00,500
94,2.60236e+01,2.48097e+00,504
95,2.60217e+01,2.48252e+00,508
96,2.60199e+01,2.48383e+00,513
97,2.60183e+01,2.48520e+00,517
98,2.60170e+01,2.48618e+00,521
99,2.60157e+01,2.48710e+00,525
100,2.60146e+01,2.48814e+00,529
101,2.60134e+01,2.48896e+00,534
102,2.60125e+01,2.48931e+00,538
103,2.60112e+01,2.48946e+00,543
104,2.60107e+01,2.48974e+00,547
105,2.60108e+01,2.48994e+00,551
106,2.60109e+01,2.49022e+00,555
107,2.60104e+01,2.49045e+00,560
108,2.60099e+01,2.49032e+00,564
109,2.60095e+01,2.48981e+00,568
110,2.60094e+01,2.48918e+00,572
111,2.60077e+01,2.48854e+00,577
112,2.60062e+01,2.48783e+00,581
113,2.60036e+01,2.48692e+00,585
114,2.60007e+01,2.48604e+00,590
115,2.59985e+01,2.48537e+00,594
116,2.59959e+01,2.48532e+00,599
117,2.59932e+01,2.48532e+00,603
118,2.59919e+01,2.48530e+00,608
119,2.59909e+01,2.48455e+00,612
120,2.59891e+01,2.48373e+00,616
121,2.59874e+01,2.48313e+00,621
122,2.59852e+01,2.48272e+00,625
123,2.59830e+01,2.48247e+00,629
124,2.59811e+01,2.48228e+00,634
125,2.59788e+01,2.48237e+00,638
126,2.59759e+01,2.48258e+00,642
127,2.59737e+01,2.48275e+00,647
128,2.59722e+01,2.48253e+00,651
129,2.59703e+01,2.48225e+00,656
130,2.59694e+01,2.48169e+00,660
131,2.59689e+01,2.48066e+00,664
132,2.59690e+01,2.47963e+00,669
133,2.59681e+01,2.47880e+00,673
134,2.59676e+01,2.47820e+00,678
135,2.59669e+01,2.47781e+00,682
136,2.59668e+01,2.47728e+00,687
137,2.59667e+01,2.47653e+00,691
138,2.59664e+01,2.47648e+00,696
139,2.59659e+01,2.47680e+00,700
140,2.59661e+01,2.47732e+00,704
141,2.59670e+01,2.47794e+00,708
142,2.59677e+01,2.47856e+00,713
143,2.59676e+01,2.47952e+00,717
144,2.59669e+01,2.48050e+00,721
145,2.59660e+01,2.48108e+00,726
146,2.59647e+01,2.48111e+00,730
147,2.59631e+01,2.48126e+00,734
148,2.59614e+01,2.48147e+00,739
149,2.59598e+01,2.48140e+00,743
