PL,,Mean:,0.261280125,,,
-4.388206,,STDEV:,10.46135422,,,
-7.75749,,,,,,
0.729026,,Lower:,-30,,,
1.397052,,Upper:,30,,,
5.057851,,Num,20,,,
-10.205245,,,,,,
3.299749,,-30,,Bin,Frequency,
-1.802517,,-27,,-30,0,0
-7.552876,,-24,,-27,2,0.01
-0.278669,,-21,,-24,0,0
-2.033979,,-18,,-21,2,0.01
-9.21794,,-15,,-18,1,0.005
18.376316,,-12,,-15,8,0.04
3.972376,,-9,,-12,8,0.04
-10.955231,,-6,,-9,24,0.12
-8.74245,,-3,,-6,16,0.08
15.03115,,0,,-3,17,0.085
25.108506,,3,,0,20,0.1
4.909267,,6,,3,18,0.09
-4.3657,,9,,6,24,0.12
-3.045881,,12,,9,21,0.105
4.13142,,15,,12,14,0.07
7.204177,,18,,15,5,0.025
-5.796945,,21,,18,8,0.04
3.918821,,24,,21,7,0.035
9.127995,,27,,24,3,0.015
-2.647825,,30,,27,2,0.01
6.163969,,,,30,0,0
-0.507442,,,,More,0,200
-9.560812,,,,,,
-11.36975,,,,,,
-11.675277,,,,,,
7.089751,,,,,,
-10.330504,,,,,,
11.268626,,,,,,
19.764313,,,,,,
2.278203,,,,,,
-0.46059,,,,,,
3.107549,,,,,,
14.570994,,,,,,
-4.696262,,,,,,
-22.088912,,,,,,
-1.384521,,,,,,
-12.312835,,,,,,
6.740621,,,,,,
-18.442365,,,,,,
5.076875,,,,,,
2.129936,,,,,,
-11.011389,,,,,,
9.140906,,,,,,
-2.796397,,,,,,
-7.987615,,,,,,
17.657499,,,,,,
0.352394,,,,,,
8.772108,,,,,,
6.040232,,,,,,
-13.151296,,,,,,
2.451726,,,,,,
-9.969959,,,,,,
-7.982401,,,,,,
3.072486,,,,,,
-7.086416,,,,,,
-27.340366,,,,,,
19.138727,,,,,,
6.394151,,,,,,
7.099206,,,,,,
-6.67216,,,,,,
13.066237,,,,,,
3.235859,,,,,,
3.855528,,,,,,
-9.102575,,,,,,
-9.089107,,,,,,
15.019603,,,,,,
-4.553715,,,,,,
4.380972,,,,,,
-0.750059,,,,,,
-10.459278,,,,,,
-15.823964,,,,,,
-13.388439,,,,,,
3.310003,,,,,,
-7.520406,,,,,,
-4.01986,,,,,,
-8.725983,,,,,,
20.826611,,,,,,
-17.532797,,,,,,
18.828023,,,,,,
-3.48292,,,,,,
4.568232,,,,,,
-9.713953,,,,,,
21.902126,,,,,,
10.760861,,,,,,
-3.066685,,,,,,
5.924557,,,,,,
12.394101,,,,,,
-3.405038,,,,,,
12.907862,,,,,,
-0.180269,,,,,,
-2.995714,,,,,,
-9.101799,,,,,,
22.017624,,,,,,
2.00783,,,,,,
-9.621405,,,,,,
0.207494,,,,,,
-8.567814,,,,,,
-1.461734,,,,,,
21.253583,,,,,,
6.973623,,,,,,
-15.268811,,,,,,
-10.737668,,,,,,
-5.816469,,,,,,
-7.799733,,,,,,
9.882448,,,,,,
2.04916,,,,,,
15.720976,,,,,,
-3.559403,,,,,,
26.652669,,,,,,
-7.057429,,,,,,
-5.586717,,,,,,
-2.149394,,,,,,
4.285109,,,,,,
-14.773318,,,,,,
2.985989,,,,,,
-9.773703,,,,,,
8.119477,,,,,,
11.399245,,,,,,
-15.06509,,,,,,
-11.016415,,,,,,
-17.414648,,,,,,
-7.09187,,,,,,
17.238811,,,,,,
8.874234,,,,,,
3.383753,,,,,,
15.559148,,,,,,
-5.201569,,,,,,
-2.22028,,,,,,
-6.204254,,,,,,
10.595728,,,,,,
-10.775438,,,,,,
-10.038427,,,,,,
-2.842968,,,,,,
10.069088,,,,,,
8.685663,,,,,,
4.772966,,,,,,
0.752746,,,,,,
-12.729385,,,,,,
6.294178,,,,,,
20.438342,,,,,,
-10.552806,,,,,,
4.352941,,,,,,
10.958297,,,,,,
-13.322173,,,,,,
3.83608,,,,,,
6.820495,,,,,,
-5.71259,,,,,,
-10.158121,,,,,,
0.888828,,,,,,
-1.765539,,,,,,
8.726527,,,,,,
0.729909,,,,,,
-10.314838,,,,,,
16.31329,,,,,,
2.488507,,,,,,
20.046433,,,,,,
-0.865312,,,,,,
6.608723,,,,,,
-1.186839,,,,,,
6.255728,,,,,,
6.930475,,,,,,
-9.167586,,,,,,
-12.391923,,,,,,
-3.485604,,,,,,
11.204929,,,,,,
7.200251,,,,,,
0.012835,,,,,,
-4.124105,,,,,,
-16.669922,,,,,,
-14.044954,,,,,,
7.212748,,,,,,
-8.063716,,,,,,
11.404996,,,,,,
16.738858,,,,,,
13.328733,,,,,,
-15.456034,,,,,,
-16.220502,,,,,,
5.043366,,,,,,
0.777571,,,,,,
1.555601,,,,,,
2.251954,,,,,,
-28.378499,,,,,,
9.43731,,,,,,
-0.634758,,,,,,
-21.302926,,,,,,
7.920919,,,,,,
3.323666,,,,,,
10.478935,,,,,,
-0.074992,,,,,,
5.545458,,,,,,
-8.742976,,,,,,
10.247471,,,,,,
5.781195,,,,,,
