PL
-0.518763
-1.690272
-1.226629
-0.081479
-0.853644
-5.323341
3.399231
-0.131431
2.604584
2.266651
3.733059
1.174585
-7.818343
0.774907
-4.347328
-1.918848
2.034936
-1.173869
0.715850
0.174650
-0.139652
1.943540
-3.169015
0.530724
-2.345639
2.051912
1.961503
0.609840
0.177190
0.350521
0.882985
0.195546
2.416679
1.091802
-1.455530
-6.425598
3.476367
1.752634
-0.603231
0.664827
1.160824
-0.538287
-0.542781
0.942462
-1.516163
0.642580
-0.423378
1.800914
-2.686074
-1.902833
-0.848389
1.082218
3.198123
0.396803
0.621600
-9.607538
-6.813692
-0.062864
0.681532
-0.058150
-1.304930
0.568293
3.588142
0.661518
-5.203765
2.174718
1.026264
2.308546
1.186572
2.392519
1.485668
-1.489055
-0.942143
-3.117197
3.282059
-1.250020
2.324418
0.597652
2.451180
1.494659
-2.013363
-0.334662
0.774532
-3.085973
0.744267
-1.642402
2.238474
2.380045
-0.652561
1.816610
-1.770060
0.266761
1.355620
0.157295
0.053590
0.296094
1.021337
2.919631
0.896952
-1.174166
1.540056
-7.277532
2.009947
-4.022085
1.288800
-2.725455
1.189778
0.266594
0.450732
-0.847001
-2.001863
3.309787
1.128922
-1.565862
0.514024
0.470105
1.050473
-1.071002
-1.258425
1.823903
-0.000713
0.407948
0.438856
1.923606
-0.330218
0.833257
1.246865
-0.902321
1.345846
-4.742527
0.535701
1.712470
1.009727
1.014903
2.484097
1.880425
-0.776043
0.331365
-2.538486
2.277375
2.395049
0.987178
0.832494
-2.501295
-0.296060
-0.574532
-3.361041
-0.005403
-1.155925
2.372825
2.058165
-0.473164
1.588665
-2.547545
0.441489
1.915678
-1.292870
-1.590378
1.503077
-2.943204
1.063695
1.970675
-0.443258
-2.452105
0.821943
2.522531
0.025695
-2.244655
1.241685
2.109316
-2.008655
-5.399607
-0.223304
-4.682114
0.423149
0.470303
0.750820
-1.594316
0.761288
-0.133857
3.456103
-1.336976
3.093581
-3.540221
0.483006
-1.161834
0.835412
-0.453292
-0.524238
0.193110
1.801595
-1.001900
0.769514
3.162905
2.358794
1.259296
2.107836
-0.097879
0.902662
0.538316
