PL
0.614415
1.540249
0.267564
-0.392252
1.244979
-6.615690
1.869460
-2.140116
2.191842
0.755991
-4.839517
-1.660769
1.970218
-2.740042
1.021780
1.470229
-1.547197
-0.491712
-4.881072
-0.744873
1.835006
0.686408
-8.061537
-1.288557
1.191748
0.218856
1.521834
2.285261
-1.161498
-0.854589
0.418196
0.901936
1.009818
0.908806
0.618941
-0.041423
0.536046
-1.055378
-0.336435
-1.264064
-1.943296
0.695007
-1.744274
0.655642
-2.238772
-0.303877
0.319086
-0.330237
-4.222457
0.879207
0.880805
0.695368
1.085305
0.004970
-0.715353
-2.161508
-0.056164
-2.721814
1.404011
0.466108
0.968126
-2.688789
0.864216
-3.341772
-0.596946
1.742711
-1.408876
-3.411419
-0.716957
0.705211
2.058022
1.189505
1.202005
-1.853790
0.707633
0.604293
-2.973890
0.330127
2.696239
-1.531641
-0.366889
-4.119547
-4.796042
2.409040
-2.949726
-0.525175
0.304763
-6.196018
2.116424
1.448646
2.290864
-0.867919
-1.140642
2.132032
2.031791
-0.603355
1.694007
0.504967
-3.050771
-0.145579
-0.561121
-1.205434
2.251795
0.089735
1.546520
-1.620673
-3.323213
-1.812909
-1.559045
-1.309186
1.833390
1.734505
1.954640
0.546167
-6.687829
0.345884
0.866868
-2.445082
-0.360054
0.936096
-6.331309
-0.671762
1.123574
-0.041791
-5.134448
-0.241286
-0.186575
0.034966
-1.973564
-2.981399
-1.187767
0.884838
0.193214
1.807358
2.012149
-1.127441
2.002858
-0.331031
0.807761
2.061794
-2.450619
-0.390751
1.078644
-1.992655
1.081287
-3.131664
2.483845
2.208784
-1.344422
0.876622
-5.463258
1.321445
-2.124051
-4.380932
-5.462636
1.520461
-0.276376
1.829212
0.454958
-2.825602
1.591881
-11.484184
2.059379
1.608072
-0.043109
1.961493
2.086438
1.051867
-0.214313
-0.525861
-0.025628
1.680496
-2.942333
0.289612
2.247117
0.433908
0.363357
0.694527
0.199601
0.977416
-4.545791
0.272910
-1.254224
-0.978946
-1.559999
1.297240
-1.232220
2.574620
-1.243177
0.357307
-1.009330
0.524412
2.458179
0.810255
1.237119
-2.728788
0.197023
-0.112923
1.650656
0.473335
