step,loss_function,target_value,elapsed_time
0,7.30963e+01,2.58035e+00,175
1,2.46891e+01,2.57535e+00,296
2,2.46821e+01,2.57040e+00,315
3,2.46837e+01,2.56611e+00,334
4,2.46854e+01,2.56159e+00,352
5,2.46832e+01,2.55734e+00,370
6,2.46801e+01,2.55312e+00,388
7,2.46778e+01,2.54886e+00,406
8,2.46771e+01,2.54480e+00,423
9,2.46775e+01,2.54084e+00,439
10,2.46774e+01,2.53735e+00,456
11,2.46775e+01,2.53444e+00,472
12,2.46778e+01,2.53101e+00,491
13,2.46792e+01,2.52746e+00,509
14,2.46746e+01,2.52411e+00,527
15,2.46701e+01,2.52056e+00,546
16,2.46659e+01,2.51663e+00,562
17,2.46646e+01,2.51408e+00,581
18,2.46619e+01,2.51152e+00,597
19,2.46560e+01,2.50877e+00,617
20,2.46527e+01,2.50658e+00,633
21,2.46524e+01,2.50496e+00,652
22,2.46522e+01,2.50325e+00,668
23,2.46523e+01,2.50130e+00,687
24,2.46526e+01,2.49869e+00,703
25,2.46527e+01,2.49588e+00,723
26,2.46523e+01,2.49337e+00,739
27,2.46517e+01,2.49110e+00,758
28,2.46497e+01,2.48856e+00,774
29,2.46485e+01,2.48610e+00,793
30,2.46469e+01,2.48352e+00,809
31,2.46455e+01,2.48107e+00,829
32,2.46455e+01,2.47838e+00,845
33,2.46450e+01,2.47621e+00,864
34,2.46451e+01,2.47389e+00,880
35,2.46461e+01,2.47205e+00,899
36,2.46462e+01,2.47004e+00,916
37,2.46462e+01,2.46835e+00,935
38,2.46464e+01,2.46697e+00,951
39,2.46462e+01,2.46563e+00,970
40,2.46474e+01,2.46423e+00,986
41,2.46467e+01,2.46268e+00,1006
42,2.46454e+01,2.46145e+00,1022
43,2.46424e+01,2.46062e+00,1041
44,2.46399e+01,2.46096e+00,1057
45,2.46371e+01,2.46152e+00,1076
46,2.46350e+01,2.46257e+00,1093
47,2.46346e+01,2.46343e+00,1112
48,2.46344e+01,2.46464e+00,1128
49,2.46350e+01,2.46620e+00,1147
50,2.46356e+01,2.46781e+00,1163
51,2.46371e+01,2.46979e+00,1182
52,2.46395e+01,2.47188e+00,1199
53,2.46403e+01,2.47410e+00,1218
54,2.46430e+01,2.47647e+00,1234
55,2.46443e+01,2.47832e+00,1253
56,2.46440e+01,2.48016e+00,1269
57,2.46439e+01,2.48182e+00,1289
58,2.46419e+01,2.48389e+00,1305
59,2.46398e+01,2.48587e+00,1324
60,2.46393e+01,2.48740e+00,1340
61,2.46375e+01,2.48832e+00,1359
62,2.46344e+01,2.48913e+00,1377
63,2.46317e+01,2.48958e+00,1396
64,2.46271e+01,2.48961e+00,1412
65,2.46224e+01,2.49041e+00,1432
66,2.46190e+01,2.49068e+00,1448
67,2.46164e+01,2.49061e+00,1466
68,2.46152e+01,2.49057e+00,1482
69,2.46152e+01,2.49017e+00,1500
70,2.46142e+01,2.48982e+00,1516
71,2.46149e+01,2.49001e+00,1534
72,2.46137e+01,2.48957e+00,1551
73,2.46122e+01,2.48824e+00,1569
74,2.46100e+01,2.48703e+00,1587
75,2.46055e+01,2.48608e+00,1606
76,2.46015e+01,2.48498e+00,1624
77,2.45978e+01,2.48435e+00,1640
78,2.45954e+01,2.48365e+00,1656
79,2.45917e+01,2.48337e+00,1672
80,2.45888e+01,2.48281e+00,1690
81,2.45868e+01,2.48237e+00,1706
82,2.45853e+01,2.48235e+00,1724
83,2.45830e+01,2.48182e+00,1742
84,2.45803e+01,2.48091e+00,1761
85,2.45772e+01,2.47958e+00,1777
86,2.45742e+01,2.47850e+00,1793
87,2.45704e+01,2.47760e+00,1810
88,2.45670e+01,2.47619e+00,1826
89,2.45636e+01,2.47456e+00,1843
90,2.45605e+01,2.47320e+00,1861
91,2.45576e+01,2.47154e+00,1877
92,2.45547e+01,2.47080e+00,1894
93,2.45515e+01,2.47005e+00,1912
94,2.45482e+01,2.46915e+00,1929
95,2.45449e+01,2.46846e+00,1946
96,2.45415e+01,2.46739e+00,1963
97,2.45383e+01,2.46559e+00,1979
98,2.45352e+01,2.46459e+00,1997
99,2.45324e+01,2.46380e+00,2013
100,2.45297e+01,2.46377e+00,2029
101,2.45273e+01,2.46352e+00,2045
102,2.45251e+01,2.46355e+00,2062
103,2.45230e+01,2.46293e+00,2078
104,2.45214e+01,2.46190e+00,2095
105,2.45197e+01,2.46065e+00,2111
106,2.45180e+01,2.45985e+00,2129
107,2.45164e+01,2.45858e+00,2145
108,2.45143e+01,2.45774e+00,2162
109,2.45124e+01,2.45709e+00,2178
110,2.45113e+01,2.45610e+00,2195
111,2.45106e+01,2.45588e+00,2211
112,2.45096e+01,2.45653e+00,2228
113,2.45083e+01,2.45743e+00,2244
114,2.45072e+01,2.45841e+00,2260
115,2.45063e+01,2.45873e+00,2276
116,2.45054e+01,2.45991e+00,2293
117,2.45046e+01,2.45979e+00,2309
118,2.45041e+01,2.46051e+00,2326
119,2.45035e+01,2.46194e+00,2342
120,2.45032e+01,2.46327e+00,2358
121,2.45025e+01,2.46403e+00,2375
122,2.45020e+01,2.46428e+00,2392
123,2.45013e+01,2.46475e+00,2408
124,2.45006e+01,2.46462e+00,2424
125,2.44999e+01,2.46455e+00,2441
126,2.44989e+01,2.46463e+00,2458
127,2.44978e+01,2.46346e+00,2474
128,2.44966e+01,2.46234e+00,2491
129,2.44950e+01,2.46127e+00,2507
130,2.44941e+01,2.46020e+00,2524
131,2.44935e+01,2.45930e+00,2540
132,2.44927e+01,2.45809e+00,2557
133,2.44916e+01,2.45731e+00,2573
134,2.44903e+01,2.45721e+00,2591
135,2.44889e+01,2.45761e+00,2607
136,2.44878e+01,2.45851e+00,2624
137,2.44866e+01,2.45841e+00,2640
138,2.44855e+01,2.45946e+00,2657
139,2.44838e+01,2.46040e+00,2673
140,2.44816e+01,2.46103e+00,2689
141,2.44798e+01,2.46261e+00,2706
142,2.44782e+01,2.46358e+00,2723
143,2.44780e+01,2.46340e+00,2739
144,2.44782e+01,2.46381e+00,2755
145,2.44778e+01,2.46395e+00,2772
146,2.44775e+01,2.46467e+00,2788
147,2.44774e+01,2.46600e+00,2805
148,2.44765e+01,2.46760e+00,2819
149,2.44756e+01,2.46990e+00,2832
