step,loss_function,target_value,elapsed_time
0,8.85424e+01,2.55239e+00,177
1,2.44562e+01,2.54739e+00,295
2,2.44498e+01,2.54800e+00,314
3,2.44479e+01,2.54624e+00,333
4,2.44437e+01,2.54456e+00,351
5,2.44407e+01,2.54388e+00,370
6,2.44382e+01,2.54221e+00,389
7,2.44358e+01,2.53999e+00,408
8,2.44338e+01,2.53841e+00,426
9,2.44312e+01,2.53623e+00,445
10,2.44300e+01,2.53418e+00,463
11,2.44286e+01,2.53249e+00,482
12,2.44266e+01,2.53120e+00,501
13,2.44251e+01,2.53117e+00,520
14,2.44241e+01,2.53103e+00,538
15,2.44224e+01,2.53089e+00,557
16,2.44203e+01,2.53052e+00,574
17,2.44186e+01,2.53028e+00,590
18,2.44174e+01,2.52968e+00,608
19,2.44156e+01,2.52898e+00,625
20,2.44134e+01,2.52746e+00,644
21,2.44113e+01,2.52542e+00,661
22,2.44094e+01,2.52361e+00,679
23,2.44074e+01,2.52214e+00,695
24,2.44053e+01,2.52000e+00,712
25,2.44030e+01,2.51752e+00,730
26,2.44015e+01,2.51622e+00,746
27,2.44006e+01,2.51542e+00,762
28,2.44003e+01,2.51453e+00,779
29,2.44000e+01,2.51297e+00,795
30,2.43995e+01,2.51119e+00,812
31,2.43991e+01,2.50955e+00,828
32,2.43988e+01,2.50727e+00,844
33,2.43989e+01,2.50537e+00,861
34,2.44015e+01,2.50400e+00,877
35,2.44045e+01,2.50265e+00,893
36,2.44070e+01,2.50116e+00,910
37,2.44080e+01,2.49899e+00,926
38,2.44073e+01,2.49681e+00,943
39,2.44062e+01,2.49500e+00,959
40,2.44061e+01,2.49313e+00,975
41,2.44065e+01,2.49188e+00,991
42,2.44067e+01,2.48979e+00,1008
43,2.44058e+01,2.48746e+00,1024
44,2.44059e+01,2.48523e+00,1040
45,2.44062e+01,2.48461e+00,1057
46,2.44068e+01,2.48407e+00,1074
47,2.44061e+01,2.48348e+00,1090
48,2.44044e+01,2.48296e+00,1106
49,2.44020e+01,2.48158e+00,1122
50,2.44009e+01,2.47986e+00,1139
51,2.44007e+01,2.47871e+00,1155
52,2.44004e+01,2.47724e+00,1171
53,2.44007e+01,2.47661e+00,1187
54,2.44006e+01,2.47673e+00,1204
55,2.43978e+01,2.47650e+00,1220
56,2.43945e+01,2.47651e+00,1236
57,2.43921e+01,2.47646e+00,1253
58,2.43904e+01,2.47616e+00,1268
59,2.43870e+01,2.47656e+00,1281
60,2.43838e+01,2.47648e+00,1294
61,2.43820e+01,2.47682e+00,1307
62,2.43802e+01,2.47658e+00,1321
63,2.43773e+01,2.47669e+00,1334
64,2.43740e+01,2.47660e+00,1347
65,2.43722e+01,2.47727e+00,1361
66,2.43712e+01,2.47794e+00,1373
67,2.43707e+01,2.47811e+00,1386
68,2.43704e+01,2.47799e+00,1400
69,2.43683e+01,2.47891e+00,1413
70,2.43665e+01,2.47976e+00,1426
71,2.43634e+01,2.48022e+00,1440
72,2.43607e+01,2.48141e+00,1453
73,2.43578e+01,2.48177e+00,1466
74,2.43537e+01,2.48216e+00,1480
75,2.43502e+01,2.48250e+00,1493
76,2.43475e+01,2.48260e+00,1506
77,2.43453e+01,2.48303e+00,1520
78,2.43424e+01,2.48324e+00,1533
79,2.43386e+01,2.48292e+00,1546
80,2.43364e+01,2.48321e+00,1559
81,2.43339e+01,2.48331e+00,1573
82,2.43308e+01,2.48313e+00,1586
83,2.43273e+01,2.48380e+00,1600
84,2.43251e+01,2.48485e+00,1613
85,2.43233e+01,2.48564e+00,1626
86,2.43214e+01,2.48582e+00,1639
87,2.43196e+01,2.48678e+00,1653
88,2.43174e+01,2.48758e+00,1666
89,2.43154e+01,2.48844e+00,1680
90,2.43134e+01,2.48899e+00,1693
91,2.43120e+01,2.48963e+00,1706
92,2.43101e+01,2.48991e+00,1720
93,2.43083e+01,2.48976e+00,1733
94,2.43054e+01,2.48911e+00,1746
95,2.43019e+01,2.48769e+00,1760
96,2.42988e+01,2.48582e+00,1773
97,2.42958e+01,2.48350e+00,1786
98,2.42935e+01,2.48186e+00,1799
99,2.42921e+01,2.48028e+00,1813
100,2.42911e+01,2.47921e+00,1826
101,2.42907e+01,2.47854e+00,1840
102,2.42899e+01,2.47784e+00,1853
103,2.42892e+01,2.47708e+00,1867
104,2.42888e+01,2.47658e+00,1880
105,2.42877e+01,2.47684e+00,1894
106,2.42859e+01,2.47755e+00,1907
107,2.42838e+01,2.47759e+00,1920
108,2.42823e+01,2.47715e+00,1933
109,2.42803e+01,2.47712e+00,1946
110,2.42782e+01,2.47719e+00,1959
111,2.42757e+01,2.47612e+00,1972
112,2.42727e+01,2.47419e+00,1986
113,2.42696e+01,2.47239e+00,1998
114,2.42675e+01,2.47122e+00,2011
115,2.42658e+01,2.46996e+00,2025
116,2.42640e+01,2.46905e+00,2038
117,2.42623e+01,2.46734e+00,2051
118,2.42604e+01,2.46575e+00,2064
119,2.42589e+01,2.46482e+00,2077
120,2.42567e+01,2.46349e+00,2090
121,2.42543e+01,2.46205e+00,2103
122,2.42514e+01,2.46146e+00,2116
123,2.42499e+01,2.46059e+00,2130
124,2.42489e+01,2.46095e+00,2143
125,2.42484e+01,2.46088e+00,2156
126,2.42473e+01,2.46108e+00,2171
127,2.42450e+01,2.46148e+00,2186
128,2.42422e+01,2.46200e+00,2202
129,2.42410e+01,2.46332e+00,2218
130,2.42393e+01,2.46432e+00,2233
131,2.42371e+01,2.46462e+00,2249
132,2.42356e+01,2.46571e+00,2265
133,2.42348e+01,2.46749e+00,2281
134,2.42345e+01,2.46912e+00,2296
135,2.42339e+01,2.47130e+00,2312
136,2.42338e+01,2.47284e+00,2328
137,2.42351e+01,2.47454e+00,2344
138,2.42364e+01,2.47488e+00,2360
139,2.42373e+01,2.47486e+00,2375
140,2.42377e+01,2.47470e+00,2391
141,2.42382e+01,2.47534e+00,2407
142,2.42400e+01,2.47591e+00,2422
143,2.42422e+01,2.47674e+00,2438
144,2.42437e+01,2.47723e+00,2455
145,2.42452e+01,2.47735e+00,2471
146,2.42481e+01,2.47757e+00,2486
147,2.42484e+01,2.47838e+00,2502
148,2.42495e+01,2.47910e+00,2518
149,2.42522e+01,2.48056e+00,2535
