step,loss_function,target_value,elapsed_time
0,7.43526e+01,2.41526e+00,74
1,2.14701e+01,2.42026e+00,116
2,2.14703e+01,2.42519e+00,121
3,2.14693e+01,2.42973e+00,127
4,2.14684e+01,2.43439e+00,131
5,2.14679e+01,2.43901e+00,136
6,2.14667e+01,2.44290e+00,142
7,2.14666e+01,2.44708e+00,146
8,2.14659e+01,2.45042e+00,152
9,2.14645e+01,2.45351e+00,157
10,2.14633e+01,2.45631e+00,163
11,2.14622e+01,2.45933e+00,168
12,2.14603e+01,2.46249e+00,173
13,2.14592e+01,2.46577e+00,178
14,2.14577e+01,2.46813e+00,183
15,2.14559e+01,2.46989e+00,188
16,2.14544e+01,2.47090e+00,193
17,2.14532e+01,2.47201e+00,199
18,2.14520e+01,2.47374e+00,204
19,2.14508e+01,2.47561e+00,209
20,2.14502e+01,2.47783e+00,215
21,2.14501e+01,2.47922e+00,220
22,2.14497e+01,2.48007e+00,225
23,2.14488e+01,2.48158e+00,230
24,2.14477e+01,2.48206e+00,236
25,2.14464e+01,2.48227e+00,241
26,2.14458e+01,2.48238e+00,246
27,2.14447e+01,2.48222e+00,250
28,2.14425e+01,2.48286e+00,255
29,2.14398e+01,2.48418e+00,260
30,2.14373e+01,2.48609e+00,265
31,2.14353e+01,2.48729e+00,269
32,2.14326e+01,2.48790e+00,275
33,2.14302e+01,2.48840e+00,279
34,2.14282e+01,2.48875e+00,284
35,2.14258e+01,2.48896e+00,289
36,2.14231e+01,2.48925e+00,295
37,2.14211e+01,2.48916e+00,299
38,2.14194e+01,2.48863e+00,304
39,2.14175e+01,2.48797e+00,309
40,2.14159e+01,2.48849e+00,314
41,2.14149e+01,2.48912e+00,319
42,2.14139e+01,2.48919e+00,324
43,2.14127e+01,2.48990e+00,329
44,2.14111e+01,2.49033e+00,334
45,2.14093e+01,2.49086e+00,338
46,2.14074e+01,2.49200e+00,343
47,2.14063e+01,2.49346e+00,348
48,2.14058e+01,2.49373e+00,353
49,2.14054e+01,2.49424e+00,358
50,2.14047e+01,2.49461e+00,362
51,2.14036e+01,2.49497e+00,367
52,2.14018e+01,2.49541e+00,371
53,2.14005e+01,2.49616e+00,375
54,2.13993e+01,2.49684e+00,380
55,2.13976e+01,2.49736e+00,384
56,2.13955e+01,2.49829e+00,389
57,2.13933e+01,2.49980e+00,393
58,2.13907e+01,2.50112e+00,398
59,2.13883e+01,2.50163e+00,402
60,2.13862e+01,2.50262e+00,407
61,2.13841e+01,2.50342e+00,411
62,2.13821e+01,2.50366e+00,416
63,2.13803e+01,2.50370e+00,420
64,2.13783e+01,2.50282e+00,425
65,2.13766e+01,2.50211e+00,429
66,2.13752e+01,2.50190e+00,434
67,2.13739e+01,2.50234e+00,438
68,2.13724e+01,2.50251e+00,443
69,2.13708e+01,2.50246e+00,447
70,2.13697e+01,2.50253e+00,451
71,2.13683e+01,2.50314e+00,456
72,2.13666e+01,2.50363e+00,460
73,2.13648e+01,2.50322e+00,465
74,2.13628e+01,2.50238e+00,469
75,2.13606e+01,2.50104e+00,474
76,2.13583e+01,2.49915e+00,478
77,2.13559e+01,2.49758e+00,483
78,2.13534e+01,2.49639e+00,487
79,2.13515e+01,2.49512e+00,492
80,2.13494e+01,2.49386e+00,496
81,2.13475e+01,2.49335e+00,501
82,2.13454e+01,2.49230e+00,505
83,2.13433e+01,2.49153e+00,509
84,2.13413e+01,2.49128e+00,514
85,2.13394e+01,2.49062e+00,518
86,2.13374e+01,2.48950e+00,523
87,2.13354e+01,2.48861e+00,527
88,2.13336e+01,2.48825e+00,532
89,2.13321e+01,2.48731e+00,536
90,2.13306e+01,2.48604e+00,541
91,2.13292e+01,2.48539e+00,545
92,2.13279e+01,2.48525e+00,549
93,2.13268e+01,2.48503e+00,554
94,2.13253e+01,2.48482e+00,558
95,2.13240e+01,2.48554e+00,563
96,2.13227e+01,2.48619e+00,567
97,2.13217e+01,2.48603e+00,572
