PL
5.331644
-20.164572
-10.147700
-14.008352
-6.681083
-1.544416
18.464732
7.575204
7.574069
-3.667150
-13.828101
-1.414967
2.744025
9.136399
6.015093
9.094753
-11.091788
-2.402945
6.557726
-7.107644
-12.418070
-19.782123
2.542316
-10.662634
9.082194
18.862757
4.928149
-5.841373
3.740127
0.156559
-7.948553
-8.669588
10.428739
-3.661521
16.491084
16.244484
-8.176795
5.567718
2.304142
1.825404
-6.496015
4.138571
7.237679
4.168734
-13.276161
-0.474706
15.309789
-20.581178
10.628829
-11.760837
-8.654756
-3.359958
9.270693
-7.614604
-14.079477
10.745711
-1.683244
-9.651996
9.873346
-3.069417
14.740631
-22.540988
1.743003
7.406549
-13.319035
13.048402
0.820320
-14.922566
-11.549849
8.406514
9.799055
11.992626
-11.397552
4.958692
-10.835995
-20.924220
-3.973530
7.194266
-13.185988
2.736367
21.527508
15.113166
-26.955123
7.866245
-3.023318
-4.613703
1.554043
15.258057
2.400067
4.606690
-3.361913
12.269324
4.366772
10.485856
16.380277
2.319777
-15.145744
4.671441
-17.865874
-0.923294
23.466353
7.377725
22.683615
4.566498
-6.163389
-8.422282
-6.713589
4.210397
0.416565
-21.033444
17.612735
1.687011
7.630730
-3.770535
-5.966845
-6.097591
-15.784841
9.448740
-8.698609
-9.015341
-7.520054
-1.509225
-20.292863
1.043241
-9.914728
-0.991246
-13.013903
-0.768939
-16.279756
-17.266366
-4.837159
-6.116879
5.584875
15.782671
18.145362
2.169059
11.400359
-11.483652
-1.880034
8.595177
2.297823
-17.784258
10.966393
6.400408
2.638160
-5.571790
-16.542320
-0.743088
-17.691829
11.810148
-8.359804
-1.977891
13.611471
-3.535122
7.591428
0.394032
-6.739445
-2.890471
0.736681
-5.844393
-8.418085
-25.895474
0.403265
-1.419914
20.716092
2.282210
-2.944193
-2.194786
-12.339006
8.914605
-17.390658
15.481430
-24.879806
-15.320657
23.316369
1.173543
3.251733
14.404919
-17.198448
-5.295707
17.133628
12.401024
6.404710
-11.090462
13.721406
7.268628
-5.825471
17.020368
-4.396055
-2.430715
6.013402
-13.954257
35.993867
-13.351387
6.095036
3.204911
-14.165696
-9.350404
2.624812
5.204587
40.000000
