PL
1.757927
6.890880
10.949107
2.492207
-11.404805
-9.103346
-9.602328
4.694373
13.063501
-3.338330
-0.076034
-17.804406
3.047537
10.207212
-15.098508
3.401020
-11.293926
-12.545848
-4.550798
11.022469
-12.173054
-8.328227
-2.414862
0.317526
-9.956058
2.966654
-22.259983
15.331558
2.995426
6.215812
8.577823
-4.986454
-0.589494
-11.781179
-0.343561
11.606309
5.457958
18.476639
7.734516
9.397286
10.718349
-11.470840
4.334701
-15.906648
13.834941
9.054290
11.804376
6.115274
-6.919127
17.323603
3.466751
15.613798
10.035045
-3.114323
-1.890059
10.355075
-1.948190
-12.893618
13.866069
-3.519931
-8.315679
-1.225963
19.921536
-1.246405
-9.053260
-5.309680
2.950167
-6.892649
2.872705
-10.461435
5.899485
1.357397
5.886148
0.572114
22.336941
9.571235
0.534445
3.635911
-8.022161
12.730069
3.066998
11.664398
5.572262
-5.896527
13.007758
4.293671
-2.019569
14.371386
-10.195665
1.723059
-12.658526
14.527275
2.650602
-5.049949
-6.288239
-23.139916
-4.528501
-1.196784
6.870385
2.241426
-3.617151
-6.521790
-10.595193
3.327743
4.440298
10.580709
11.012563
-6.643418
14.414629
9.394884
2.216294
-0.531192
-8.430889
-2.152303
8.929426
7.693908
-1.752354
-6.970785
3.657152
-8.037732
0.049699
1.798451
-1.128105
8.759173
6.421150
-3.060395
6.365491
-5.495325
6.529932
1.307740
9.652577
-3.115843
4.196857
18.854096
-2.034579
-22.404527
-6.239267
3.891853
2.728292
15.007323
2.591054
-0.105151
1.019334
7.213235
-3.594565
-1.287628
-6.643622
0.648462
3.090219
2.600069
-3.489714
6.792868
6.185337
-0.862324
8.773607
-7.899380
6.254581
-9.809006
0.431274
0.978340
-4.572610
-3.787986
-1.523902
-0.745206
6.092564
6.272958
-14.065146
-8.815989
-10.505779
3.030393
10.428362
8.718385
-3.441751
3.133471
1.617423
-16.139624
2.962124
-1.620529
17.868716
-5.838980
2.007594
7.485975
-4.314910
21.430621
-6.155776
5.423092
-1.245802
-6.872240
7.144630
8.417691
11.771077
10.616723
0.890364
3.307636
-3.387266
4.991270
0.967754
-4.553992
-6.738789
-0.308143
80.000000
