step,loss_function,target_value,elapsed_time
0,1.23282e+02,2.25740e+00,16
1,1.52713e+01,2.25240e+00,23
2,1.87028e+01,2.24739e+00,23
3,2.44822e+01,2.24238e+00,23
4,2.60838e+01,2.23736e+00,23
5,2.83487e+01,2.23231e+00,23
6,2.60862e+01,2.22865e+00,23
7,2.22135e+01,2.22460e+00,23
8,1.54463e+01,2.22092e+00,23
9,1.16531e+01,2.21721e+00,23
10,1.05306e+01,2.21352e+00,24
11,1.00981e+01,2.20943e+00,24
12,1.00519e+01,2.20513e+00,24
13,1.01367e+01,2.20078e+00,24
14,1.01576e+01,2.19629e+00,24
15,1.06157e+01,2.19230e+00,24
16,1.13729e+01,2.18838e+00,24
17,1.16500e+01,2.18420e+00,24
18,1.08172e+01,2.18013e+00,24
19,9.91743e+00,2.17618e+00,24
20,9.80442e+00,2.17250e+00,24
21,9.83705e+00,2.16890e+00,24
22,1.02259e+01,2.16525e+00,24
23,1.00681e+01,2.16175e+00,25
24,9.76797e+00,2.15888e+00,25
25,9.64066e+00,2.15645e+00,25
26,9.79535e+00,2.15423e+00,25
27,1.03087e+01,2.15256e+00,25
28,1.04568e+01,2.15132e+00,25
29,1.05934e+01,2.15002e+00,25
30,1.04203e+01,2.14901e+00,25
31,1.04481e+01,2.14789e+00,25
32,1.06142e+01,2.14685e+00,25
33,1.06422e+01,2.14596e+00,25
34,9.98942e+00,2.14523e+00,25
35,9.69079e+00,2.14435e+00,25
36,9.48007e+00,2.14345e+00,25
37,9.41959e+00,2.14234e+00,26
38,9.39381e+00,2.14123e+00,26
39,9.37759e+00,2.14009e+00,26
40,9.36609e+00,2.13921e+00,26
41,9.35617e+00,2.13892e+00,26
42,9.34719e+00,2.13872e+00,26
43,9.33950e+00,2.13863e+00,26
44,9.33405e+00,2.13788e+00,26
45,9.32622e+00,2.13702e+00,26
46,9.32009e+00,2.13596e+00,26
47,9.31339e+00,2.13578e+00,26
48,9.30598e+00,2.13595e+00,26
49,9.30039e+00,2.13578e+00,26
50,9.29427e+00,2.13627e+00,27
51,9.28961e+00,2.13686e+00,27
52,9.28388e+00,2.13769e+00,27
53,9.27845e+00,2.13795e+00,27
54,9.27321e+00,2.13782e+00,27
55,9.26777e+00,2.13808e+00,27
56,9.26253e+00,2.13830e+00,27
57,9.25738e+00,2.13903e+00,27
58,9.25257e+00,2.13972e+00,27
59,9.24875e+00,2.14055e+00,27
60,9.24528e+00,2.14117e+00,27
61,9.24241e+00,2.14167e+00,27
62,9.24017e+00,2.14180e+00,27
63,9.23823e+00,2.14174e+00,28
64,9.23650e+00,2.14183e+00,28
65,9.23499e+00,2.14150e+00,28
66,9.23375e+00,2.14075e+00,28
67,9.23274e+00,2.13965e+00,28
68,9.23205e+00,2.13937e+00,28
69,9.23143e+00,2.13952e+00,28
70,9.23107e+00,2.13923e+00,28
71,9.23062e+00,2.13896e+00,28
72,9.23014e+00,2.13882e+00,28
73,9.22976e+00,2.13903e+00,28
74,9.22935e+00,2.13900e+00,28
75,9.22891e+00,2.13858e+00,28
76,9.22856e+00,2.13825e+00,29
77,9.22818e+00,2.13873e+00,29
78,9.22781e+00,2.13963e+00,29
79,9.22742e+00,2.14068e+00,29
80,9.22705e+00,2.14177e+00,29
81,9.22670e+00,2.14272e+00,29
82,9.22642e+00,2.14362e+00,29
83,9.22598e+00,2.14408e+00,29
84,9.22557e+00,2.14459e+00,29
85,9.22517e+00,2.14462e+00,29
86,9.22481e+00,2.14468e+00,29
87,9.22453e+00,2.14476e+00,29
88,9.22429e+00,2.14488e+00,29
89,9.22406e+00,2.14469e+00,29
90,9.22384e+00,2.14468e+00,30
91,9.22368e+00,2.14527e+00,30
92,9.22349e+00,2.14497e+00,30
93,9.22330e+00,2.14453e+00,30
94,9.22309e+00,2.14396e+00,30
95,9.22292e+00,2.14381e+00,30
96,9.22277e+00,2.14394e+00,30
97,9.22266e+00,2.14459e+00,30
98,9.22256e+00,2.14554e+00,30
99,9.22248e+00,2.14674e+00,30
100,9.22242e+00,2.14817e+00,30
101,9.22236e+00,2.14951e+00,30
102,9.22228e+00,2.15039e+00,30
103,9.22223e+00,2.15172e+00,31
104,9.22220e+00,2.15332e+00,31
105,9.22218e+00,2.15496e+00,31
106,9.22212e+00,2.15597e+00,31
107,9.22204e+00,2.15662e+00,31
108,9.22194e+00,2.15698e+00,31
109,9.22184e+00,2.15731e+00,31
110,9.22172e+00,2.15742e+00,31
111,9.22159e+00,2.15729e+00,31
112,9.22144e+00,2.15692e+00,31
113,9.22128e+00,2.15638e+00,31
114,9.22116e+00,2.15631e+00,31
115,9.22106e+00,2.15665e+00,31
116,9.22097e+00,2.15690e+00,32
117,9.22081e+00,2.15641e+00,32
118,9.22069e+00,2.15628e+00,32
119,9.22053e+00,2.15559e+00,32
120,9.22041e+00,2.15541e+00,32
121,9.22033e+00,2.15588e+00,32
122,9.22030e+00,2.15695e+00,32
123,9.22022e+00,2.15747e+00,32
124,9.22014e+00,2.15773e+00,32
125,9.22000e+00,2.15737e+00,32
126,9.21986e+00,2.15683e+00,32
127,9.21970e+00,2.15618e+00,32
128,9.21954e+00,2.15530e+00,32
129,9.21933e+00,2.15386e+00,33
130,9.21915e+00,2.15269e+00,33
131,9.21898e+00,2.15158e+00,33
132,9.21882e+00,2.15073e+00,33
133,9.21868e+00,2.15004e+00,33
134,9.21854e+00,2.14953e+00,33
135,9.21838e+00,2.14859e+00,33
136,9.21822e+00,2.14749e+00,33
137,9.21806e+00,2.14653e+00,33
138,9.21793e+00,2.14612e+00,33
139,9.21781e+00,2.14574e+00,33
140,9.21768e+00,2.14528e+00,33
141,9.21760e+00,2.14580e+00,33
142,9.21755e+00,2.14678e+00,34
143,9.21747e+00,2.14726e+00,34
144,9.21738e+00,2.14744e+00,34
145,9.21729e+00,2.14764e+00,34
146,9.21720e+00,2.14799e+00,34
147,9.21713e+00,2.14846e+00,34
148,9.21705e+00,2.14887e+00,34
149,9.21696e+00,2.14917e+00,34
