PL,,Bin,,,,,,,
13.816948,,Lower Bin,-30,,Lower,-27.861998,,Mean:,-0.256996695
-4.521671,,Upper Bin,30,,Upper,18.910112,,STD:,8.615717213
7.060034,,Number of Bins,15,,,,,,
-15.485007,,,,,,,,,
4.542628,,-30,,Bin,Frequency,,,,
-3.991811,,-26,,-30,0,0,,,
6.84197,,-22,,-26,1,0.005,,,
-2.280646,,-18,,-22,2,0.01,,,
-5.492665,,-14,,-18,4,0.02,,,
11.504524,,-10,,-14,9,0.045,,,
9.421976,,-6,,-10,7,0.035,,,
-17.399367,,-2,,-6,21,0.105,,,
1.127874,,2,,-2,32,0.16,,,
1.834796,,6,,2,38,0.19,,,
-10.580359,,10,,6,44,0.22,,,
5.684078,,14,,10,20,0.1,,,
-2.147734,,18,,14,15,0.075,,,
10.134023,,22,,18,4,0.02,,,
7.420526,,26,,22,3,0.015,,,
4.623253,,30,,26,0,0,,,
-2.349438,,,,30,0,0,,,
8.399803,,,,More,0,,,,
-8.780765,,,,,Total,200,,,
12.719132,,,,,,,,,
-9.065301,,,,,,,,,
-1.922179,,,,,,,,,
6.392178,,,,,,,,,
-6.324785,,,,,,,,,
0.883179,,,,,,,,,
12.643041,,,,,,,,,
-8.728502,,,,,,,,,
1.870321,,,,,,,,,
5.000412,,,,,,,,,
9.978881,,,,,,,,,
-5.772813,,,,,,,,,
-9.930982,,,,,,,,,
5.490869,,,,,,,,,
18.291866,,,,,,,,,
-18.90108,,,,,,,,,
0.354743,,,,,,,,,
-4.779994,,,,,,,,,
0.79921,,,,,,,,,
0.881597,,,,,,,,,
-4.707961,,,,,,,,,
-11.624011,,,,,,,,,
-1.356818,,,,,,,,,
2.002003,,,,,,,,,
-17.838416,,,,,,,,,
-4.240639,,,,,,,,,
-3.362994,,,,,,,,,
10.137876,,,,,,,,,
-6.038708,,,,,,,,,
-8.495092,,,,,,,,,
2.334942,,,,,,,,,
0.893579,,,,,,,,,
0.20343,,,,,,,,,
-15.414076,,,,,,,,,
4.071986,,,,,,,,,
-3.996073,,,,,,,,,
7.278822,,,,,,,,,
0.394998,,,,,,,,,
-7.660873,,,,,,,,,
2.531186,,,,,,,,,
-6.468003,,,,,,,,,
18.671575,,,,,,,,,
9.655063,,,,,,,,,
6.973598,,,,,,,,,
-5.301668,,,,,,,,,
3.986102,,,,,,,,,
3.626172,,,,,,,,,
12.854854,,,,,,,,,
-5.31961,,,,,,,,,
2.569315,,,,,,,,,
4.523888,,,,,,,,,
3.815802,,,,,,,,,
-20.34076,,,,,,,,,
-8.725496,,,,,,,,,
0.192887,,,,,,,,,
-9.747682,,,,,,,,,
-23.190666,,,,,,,,,
-6.501123,,,,,,,,,
-0.803923,,,,,,,,,
-0.632087,,,,,,,,,
7.81797,,,,,,,,,
-27.861998,,,,,,,,,
7.57135,,,,,,,,,
4.256331,,,,,,,,,
-17.247712,,,,,,,,,
5.944786,,,,,,,,,
-2.194724,,,,,,,,,
-0.216607,,,,,,,,,
-7.876099,,,,,,,,,
-6.099972,,,,,,,,,
10.337845,,,,,,,,,
0.425848,,,,,,,,,
-0.918566,,,,,,,,,
3.318313,,,,,,,,,
3.297062,,,,,,,,,
4.821923,,,,,,,,,
-25.016276,,,,,,,,,
-0.152891,,,,,,,,,
13.23137,,,,,,,,,
-8.319228,,,,,,,,,
-11.767193,,,,,,,,,
-4.620553,,,,,,,,,
2.185105,,,,,,,,,
-3.976588,,,,,,,,,
3.57406,,,,,,,,,
-1.493343,,,,,,,,,
4.624961,,,,,,,,,
-11.353735,,,,,,,,,
1.962448,,,,,,,,,
-9.815585,,,,,,,,,
-2.111019,,,,,,,,,
1.818195,,,,,,,,,
-21.814631,,,,,,,,,
4.228157,,,,,,,,,
2.991214,,,,,,,,,
10.667015,,,,,,,,,
-5.496194,,,,,,,,,
-0.79633,,,,,,,,,
-0.897272,,,,,,,,,
-14.664568,,,,,,,,,
-2.917699,,,,,,,,,
10.460964,,,,,,,,,
-1.872331,,,,,,,,,
-0.727032,,,,,,,,,
-3.985289,,,,,,,,,
-16.565752,,,,,,,,,
16.263535,,,,,,,,,
5.066343,,,,,,,,,
7.257006,,,,,,,,,
7.628468,,,,,,,,,
-6.176318,,,,,,,,,
-1.635333,,,,,,,,,
10.241055,,,,,,,,,
2.66134,,,,,,,,,
8.371157,,,,,,,,,
-14.10623,,,,,,,,,
-4.423329,,,,,,,,,
4.961338,,,,,,,,,
-1.265368,,,,,,,,,
-3.632448,,,,,,,,,
-11.547586,,,,,,,,,
4.777397,,,,,,,,,
-1.546603,,,,,,,,,
-2.411602,,,,,,,,,
12.404227,,,,,,,,,
-3.080583,,,,,,,,,
4.035295,,,,,,,,,
2.431039,,,,,,,,,
-3.022533,,,,,,,,,
6.308394,,,,,,,,,
9.680501,,,,,,,,,
7.982437,,,,,,,,,
18.910112,,,,,,,,,
12.290391,,,,,,,,,
-17.247875,,,,,,,,,
-9.502818,,,,,,,,,
3.751881,,,,,,,,,
4.636183,,,,,,,,,
-1.450067,,,,,,,,,
-2.704308,,,,,,,,,
12.428903,,,,,,,,,
15.500802,,,,,,,,,
-0.286946,,,,,,,,,
-18.625531,,,,,,,,,
14.777401,,,,,,,,,
