step,loss_function,target_value,elapsed_time
0,4.96E+02,5.51E+00,15
1,5.80E+01,5.52E+00,20
2,5.80E+01,5.52E+00,20
3,5.80E+01,5.52E+00,20
4,5.80E+01,5.52E+00,21
5,5.80E+01,5.52E+00,21
6,5.80E+01,5.52E+00,21
7,5.80E+01,5.53E+00,21
8,5.80E+01,5.53E+00,21
9,5.80E+01,5.53E+00,21
10,5.80E+01,5.53E+00,21
11,5.80E+01,5.53E+00,21
12,5.80E+01,5.53E+00,21
13,5.80E+01,5.54E+00,21
14,5.80E+01,5.54E+00,21
15,5.80E+01,5.54E+00,21
16,5.80E+01,5.54E+00,21
17,5.80E+01,5.55E+00,21
18,5.80E+01,5.55E+00,22
19,5.80E+01,5.55E+00,22
20,5.80E+01,5.55E+00,22
21,5.80E+01,5.55E+00,22
22,5.80E+01,5.55E+00,22
23,5.80E+01,5.55E+00,22
24,5.80E+01,5.55E+00,22
25,5.80E+01,5.55E+00,22
26,5.80E+01,5.55E+00,22
27,5.80E+01,5.55E+00,22
28,5.80E+01,5.55E+00,22
29,5.80E+01,5.55E+00,22
30,5.80E+01,5.55E+00,22
31,5.80E+01,5.55E+00,22
32,5.80E+01,5.54E+00,22
33,5.80E+01,5.54E+00,23
34,5.80E+01,5.54E+00,23
35,5.80E+01,5.54E+00,23
36,5.80E+01,5.54E+00,23
37,5.80E+01,5.54E+00,23
38,5.80E+01,5.54E+00,23
39,5.80E+01,5.54E+00,23
40,5.79E+01,5.54E+00,23
41,5.79E+01,5.54E+00,23
42,5.79E+01,5.54E+00,23
43,5.79E+01,5.54E+00,23
44,5.79E+01,5.54E+00,23
45,5.79E+01,5.54E+00,23
46,5.79E+01,5.54E+00,23
47,5.79E+01,5.54E+00,24
48,5.79E+01,5.54E+00,24
49,5.79E+01,5.54E+00,24
50,5.79E+01,5.54E+00,24
51,5.79E+01,5.53E+00,24
52,5.79E+01,5.53E+00,24
53,5.79E+01,5.53E+00,24
54,5.79E+01,5.53E+00,24
55,5.79E+01,5.53E+00,24
56,5.79E+01,5.53E+00,24
57,5.79E+01,5.53E+00,24
58,5.79E+01,5.53E+00,24
59,5.79E+01,5.53E+00,24
60,5.79E+01,5.53E+00,24
61,5.79E+01,5.53E+00,24
62,5.79E+01,5.53E+00,25
63,5.79E+01,5.53E+00,25
64,5.79E+01,5.53E+00,25
65,5.79E+01,5.53E+00,25
66,5.79E+01,5.53E+00,25
67,5.79E+01,5.53E+00,25
68,5.79E+01,5.53E+00,25
69,5.79E+01,5.53E+00,25
70,5.79E+01,5.53E+00,25
71,5.79E+01,5.53E+00,25
72,5.79E+01,5.53E+00,25
73,5.79E+01,5.53E+00,25
74,5.79E+01,5.53E+00,25
75,5.79E+01,5.53E+00,25
76,5.79E+01,5.53E+00,25
77,5.79E+01,5.52E+00,26
78,5.79E+01,5.52E+00,26
79,5.79E+01,5.52E+00,26
80,5.79E+01,5.52E+00,26
81,5.79E+01,5.52E+00,26
82,5.79E+01,5.52E+00,26
83,5.79E+01,5.52E+00,26
84,5.79E+01,5.53E+00,26
85,5.79E+01,5.53E+00,26
86,5.79E+01,5.53E+00,26
87,5.79E+01,5.53E+00,26
88,5.79E+01,5.53E+00,26
89,5.79E+01,5.53E+00,26
90,5.79E+01,5.53E+00,26
91,5.79E+01,5.54E+00,27
92,5.79E+01,5.54E+00,27
93,5.79E+01,5.54E+00,27
94,5.79E+01,5.54E+00,27
95,5.79E+01,5.54E+00,27
96,5.79E+01,5.54E+00,27
97,5.79E+01,5.54E+00,27
98,5.79E+01,5.54E+00,27
99,5.79E+01,5.54E+00,27
100,5.79E+01,5.53E+00,27
101,5.79E+01,5.53E+00,27
102,5.79E+01,5.53E+00,27
103,5.79E+01,5.53E+00,27
104,5.79E+01,5.53E+00,27
105,5.79E+01,5.53E+00,28
106,5.79E+01,5.53E+00,28
107,5.79E+01,5.53E+00,28
108,5.79E+01,5.52E+00,28
109,5.79E+01,5.52E+00,28
110,5.79E+01,5.52E+00,28
111,5.79E+01,5.52E+00,28
112,5.79E+01,5.52E+00,28
113,5.79E+01,5.52E+00,28
114,5.79E+01,5.52E+00,28
115,5.79E+01,5.52E+00,28
116,5.79E+01,5.52E+00,28
117,5.79E+01,5.52E+00,28
118,5.79E+01,5.52E+00,28
119,5.79E+01,5.52E+00,28
120,5.79E+01,5.52E+00,29
121,5.79E+01,5.52E+00,29
122,5.79E+01,5.51E+00,29
123,5.79E+01,5.51E+00,29
124,5.79E+01,5.51E+00,29
125,5.79E+01,5.51E+00,29
126,5.79E+01,5.51E+00,29
127,5.79E+01,5.50E+00,29
128,5.79E+01,5.50E+00,29
129,5.79E+01,5.50E+00,29
130,5.79E+01,5.51E+00,29
131,5.79E+01,5.51E+00,29
132,5.79E+01,5.51E+00,29
133,5.79E+01,5.51E+00,29
134,5.79E+01,5.51E+00,30
135,5.79E+01,5.51E+00,30
136,5.79E+01,5.52E+00,30
137,5.79E+01,5.52E+00,30
138,5.79E+01,5.52E+00,30
139,5.79E+01,5.52E+00,30
140,5.79E+01,5.52E+00,30
141,5.79E+01,5.52E+00,30
142,5.79E+01,5.53E+00,30
143,5.79E+01,5.53E+00,30
144,5.79E+01,5.53E+00,30
145,5.79E+01,5.53E+00,30
146,5.79E+01,5.53E+00,30
147,5.79E+01,5.53E+00,30
148,5.79E+01,5.54E+00,30
149,5.79E+01,5.54E+00,31
150,5.79E+01,5.54E+00,31
151,5.79E+01,5.54E+00,31
152,5.79E+01,5.54E+00,31
153,5.79E+01,5.54E+00,31
154,5.79E+01,5.54E+00,31
155,5.79E+01,5.54E+00,31
156,5.79E+01,5.54E+00,31
157,5.79E+01,5.54E+00,31
158,5.79E+01,5.54E+00,31
159,5.79E+01,5.54E+00,31
160,5.79E+01,5.54E+00,31
161,5.79E+01,5.54E+00,31
162,5.79E+01,5.54E+00,31
163,5.79E+01,5.55E+00,32
164,5.79E+01,5.55E+00,32
165,5.79E+01,5.55E+00,32
166,5.79E+01,5.55E+00,32
167,5.79E+01,5.55E+00,32
168,5.79E+01,5.55E+00,32
169,5.79E+01,5.55E+00,32
170,5.79E+01,5.55E+00,32
171,5.79E+01,5.55E+00,32
172,5.79E+01,5.56E+00,32
173,5.79E+01,5.56E+00,32
174,5.79E+01,5.56E+00,32
175,5.79E+01,5.56E+00,32
176,5.79E+01,5.56E+00,32
177,5.79E+01,5.56E+00,32
178,5.79E+01,5.56E+00,33
179,5.79E+01,5.56E+00,33
180,5.79E+01,5.56E+00,33
181,5.79E+01,5.56E+00,33
182,5.79E+01,5.55E+00,33
183,5.79E+01,5.55E+00,33
184,5.79E+01,5.55E+00,33
185,5.79E+01,5.55E+00,33
186,5.79E+01,5.55E+00,33
187,5.79E+01,5.55E+00,33
188,5.79E+01,5.55E+00,33
189,5.79E+01,5.55E+00,33
190,5.79E+01,5.55E+00,33
191,5.79E+01,5.55E+00,33
192,5.79E+01,5.55E+00,34
193,5.79E+01,5.55E+00,34
194,5.79E+01,5.55E+00,34
195,5.79E+01,5.55E+00,34
196,5.79E+01,5.55E+00,34
197,5.79E+01,5.55E+00,34
198,5.79E+01,5.55E+00,34
199,5.79E+01,5.55E+00,34
200,5.79E+01,5.55E+00,34
201,5.79E+01,5.54E+00,34
202,5.79E+01,5.54E+00,34
203,5.79E+01,5.54E+00,34
204,5.79E+01,5.54E+00,34
205,5.79E+01,5.54E+00,34
206,5.79E+01,5.54E+00,34
207,5.79E+01,5.53E+00,35
208,5.79E+01,5.53E+00,35
209,5.79E+01,5.53E+00,35
210,5.79E+01,5.53E+00,35
211,5.79E+01,5.53E+00,35
212,5.79E+01,5.53E+00,35
213,5.79E+01,5.53E+00,35
