target_value
2.39114e-01
2.47486e-01
2.58063e-01
2.55886e-01
2.47483e-01
2.49200e-01
2.30542e-01
2.42522e-01
2.33936e-01
2.30290e-01
2.24262e-01
2.61772e-01
2.55634e-01
2.70625e-01
2.84593e-01
2.40433e-01
2.53256e-01
2.56660e-01
2.30305e-01
2.44303e-01
2.59966e-01
2.77729e-01
2.69451e-01
2.58272e-01
2.57826e-01
2.56061e-01
2.39140e-01
2.38779e-01
2.63319e-01
2.57388e-01
2.46486e-01
2.69978e-01
2.50212e-01
2.54923e-01
2.67451e-01
2.62793e-01
2.45856e-01
2.37823e-01
2.21357e-01
2.51395e-01
2.72682e-01
2.59385e-01
2.56001e-01
2.89077e-01
2.48112e-01
2.61735e-01
2.44764e-01
2.43485e-01
2.59344e-01
2.43316e-01
1.19048e-01
