target_value
8.35566e+00
8.45496e+00
8.38272e+00
8.39305e+00
8.41607e+00
8.32089e+00
8.36416e+00
8.34720e+00
8.36449e+00
8.34380e+00
8.35397e+00
8.33113e+00
8.35852e+00
8.41299e+00
8.35894e+00
8.33163e+00
8.36488e+00
8.29935e+00
8.38135e+00
8.36727e+00
8.36231e+00
8.38041e+00
8.35731e+00
8.33638e+00
8.36515e+00
8.39024e+00
8.32030e+00
8.32012e+00
8.41996e+00
8.35695e+00
8.36154e+00
8.38549e+00
8.33825e+00
8.33047e+00
8.33170e+00
8.37637e+00
8.34481e+00
8.42294e+00
8.33245e+00
8.40801e+00
8.41890e+00
8.40668e+00
8.35073e+00
8.37594e+00
8.39547e+00
8.37368e+00
8.37989e+00
8.37622e+00
8.31771e+00
8.33653e+00
1.07143e+00
