step,loss_function,target_value,elapsed_time
0,1.25815e+02,2.39033e+00,17
1,1.09514e+02,2.38533e+00,24
2,1.09502e+02,2.38870e+00,26
3,1.09495e+02,2.38906e+00,28
4,1.09488e+02,2.39124e+00,29
5,1.09480e+02,2.39351e+00,31
6,1.09470e+02,2.39614e+00,32
7,1.09460e+02,2.39872e+00,34
8,1.09451e+02,2.40153e+00,36
9,1.09438e+02,2.40463e+00,37
10,1.09426e+02,2.40731e+00,39
11,1.09413e+02,2.40961e+00,40
12,1.09400e+02,2.41216e+00,42
13,1.09389e+02,2.41461e+00,43
14,1.09377e+02,2.41744e+00,45
15,1.09366e+02,2.42079e+00,47
16,1.09354e+02,2.42393e+00,48
17,1.09344e+02,2.42710e+00,50
18,1.09335e+02,2.43030e+00,51
19,1.09327e+02,2.43384e+00,53
20,1.09322e+02,2.43709e+00,54
21,1.09312e+02,2.44045e+00,56
22,1.09301e+02,2.44284e+00,58
23,1.09290e+02,2.44512e+00,59
24,1.09279e+02,2.44740e+00,61
25,1.09266e+02,2.45013e+00,62
26,1.09251e+02,2.45272e+00,64
27,1.09235e+02,2.45516e+00,66
28,1.09219e+02,2.45792e+00,67
29,1.09204e+02,2.45947e+00,69
30,1.09190e+02,2.46104e+00,70
31,1.09178e+02,2.46235e+00,72
32,1.09167e+02,2.46383e+00,74
33,1.09156e+02,2.46470e+00,75
34,1.09143e+02,2.46567e+00,77
35,1.09128e+02,2.46668e+00,78
36,1.09116e+02,2.46705e+00,80
37,1.09104e+02,2.46748e+00,82
38,1.09093e+02,2.46825e+00,83
39,1.09081e+02,2.46894e+00,85
40,1.09070e+02,2.46938e+00,86
41,1.09058e+02,2.47025e+00,88
42,1.09047e+02,2.47165e+00,90
43,1.09032e+02,2.47243e+00,91
44,1.09018e+02,2.47307e+00,93
45,1.09005e+02,2.47293e+00,94
46,1.08990e+02,2.47298e+00,96
47,1.08975e+02,2.47285e+00,98
48,1.08961e+02,2.47216e+00,99
49,1.08947e+02,2.47229e+00,101
50,1.08935e+02,2.47295e+00,102
51,1.08923e+02,2.47368e+00,104
52,1.08911e+02,2.47417e+00,106
53,1.08899e+02,2.47493e+00,107
54,1.08886e+02,2.47636e+00,109
55,1.08874e+02,2.47737e+00,110
56,1.08864e+02,2.47834e+00,112
57,1.08853e+02,2.47841e+00,114
58,1.08845e+02,2.47831e+00,115
59,1.08838e+02,2.47818e+00,117
60,1.08830e+02,2.47770e+00,118
61,1.08823e+02,2.47738e+00,120
62,1.08816e+02,2.47710e+00,121
63,1.08809e+02,2.47585e+00,123
64,1.08803e+02,2.47468e+00,125
65,1.08797e+02,2.47431e+00,126
66,1.08792e+02,2.47431e+00,128
67,1.08782e+02,2.47453e+00,129
68,1.08770e+02,2.47486e+00,131
69,1.08753e+02,2.47575e+00,133
70,1.08735e+02,2.47675e+00,134
71,1.08717e+02,2.47739e+00,136
72,1.08699e+02,2.47776e+00,137
73,1.08683e+02,2.47861e+00,139
74,1.08668e+02,2.47908e+00,141
75,1.08655e+02,2.47935e+00,142
76,1.08642e+02,2.47922e+00,144
77,1.08628e+02,2.47834e+00,145
78,1.08613e+02,2.47804e+00,147
79,1.08599e+02,2.47801e+00,149
80,1.08586e+02,2.47790e+00,150
81,1.08573e+02,2.47714e+00,152
82,1.08558e+02,2.47724e+00,153
83,1.08545e+02,2.47668e+00,155
84,1.08531e+02,2.47672e+00,157
85,1.08518e+02,2.47608e+00,158
86,1.08505e+02,2.47562e+00,160
87,1.08492e+02,2.47529e+00,161
88,1.08479e+02,2.47479e+00,163
89,1.08468e+02,2.47439e+00,165
90,1.08456e+02,2.47443e+00,166
