target_value
1.06472e+01
1.06464e+01
1.06342e+01
1.06212e+01
1.06523e+01
1.06308e+01
1.06228e+01
1.06239e+01
1.06587e+01
1.06345e+01
1.06007e+01
1.06379e+01
1.06342e+01
1.06719e+01
1.06224e+01
1.06244e+01
1.06333e+01
1.06454e+01
1.06314e+01
1.06467e+01
1.06441e+01
1.06517e+01
1.06273e+01
1.06429e+01
1.06535e+01
1.06298e+01
1.06374e+01
1.06223e+01
1.06105e+01
1.06379e+01
1.06404e+01
1.06463e+01
1.06280e+01
1.06348e+01
1.06296e+01
1.06206e+01
1.06548e+01
1.06173e+01
1.06360e+01
1.06496e+01
1.06405e+01
1.06275e+01
1.06479e+01
1.06426e+01
1.06315e+01
1.06574e+01
1.06302e+01
1.06457e+01
1.06117e+01
1.06465e+01
