step,loss_function,target_value,elapsed_time
0,8.14562e+01,2.30980e+00,70
1,4.21737e+01,2.31480e+00,111
2,4.22204e+01,2.31975e+00,116
3,4.21574e+01,2.32432e+00,121
4,4.21246e+01,2.32903e+00,127
5,4.21214e+01,2.33359e+00,132
6,4.21195e+01,2.33825e+00,138
7,4.21207e+01,2.34303e+00,143
8,4.21114e+01,2.34750e+00,149
9,4.21008e+01,2.35162e+00,154
10,4.20949e+01,2.35602e+00,159
11,4.21027e+01,2.36015e+00,165
12,4.21160e+01,2.36448e+00,170
13,4.21117e+01,2.36857e+00,176
14,4.21302e+01,2.37253e+00,181
15,4.21553e+01,2.37660e+00,186
16,4.21768e+01,2.38035e+00,192
17,4.22041e+01,2.38400e+00,197
18,4.22351e+01,2.38790e+00,202
19,4.22464e+01,2.39151e+00,208
20,4.22738e+01,2.39510e+00,214
21,4.23067e+01,2.39917e+00,219
22,4.23376e+01,2.40308e+00,224
23,4.23646e+01,2.40638e+00,229
24,4.23917e+01,2.40988e+00,234
25,4.24050e+01,2.41373e+00,238
26,4.24212e+01,2.41751e+00,244
27,4.24291e+01,2.42126e+00,249
28,4.24359e+01,2.42494e+00,254
29,4.24429e+01,2.42863e+00,258
30,4.24439e+01,2.43209e+00,263
31,4.24252e+01,2.43552e+00,268
32,4.24153e+01,2.43838e+00,272
33,4.24088e+01,2.44148e+00,277
34,4.24109e+01,2.44370e+00,283
35,4.23907e+01,2.44577e+00,287
36,4.23602e+01,2.44805e+00,291
37,4.23277e+01,2.45011e+00,296
38,4.22981e+01,2.45220e+00,301
39,4.22666e+01,2.45443e+00,305
40,4.22343e+01,2.45651e+00,310
41,4.22156e+01,2.45861e+00,315
42,4.21923e+01,2.46059e+00,320
43,4.21667e+01,2.46189e+00,324
44,4.21543e+01,2.46369e+00,329
45,4.21509e+01,2.46487e+00,334
46,4.21379e+01,2.46608e+00,338
47,4.21215e+01,2.46746e+00,343
48,4.21093e+01,2.46810e+00,348
49,4.20912e+01,2.46883e+00,352
50,4.20816e+01,2.46933e+00,357
51,4.20697e+01,2.46976e+00,362
52,4.20612e+01,2.47013e+00,367
53,4.20553e+01,2.47069e+00,371
54,4.20530e+01,2.47109e+00,376
55,4.20493e+01,2.47109e+00,381
56,4.20393e+01,2.47156e+00,385
57,4.20239e+01,2.47179e+00,390
58,4.20131e+01,2.47175e+00,395
59,4.20070e+01,2.47174e+00,399
60,4.19995e+01,2.47161e+00,404
61,4.19955e+01,2.47220e+00,408
62,4.19962e+01,2.47289e+00,413
63,4.19977e+01,2.47446e+00,418
64,4.19962e+01,2.47596e+00,423
65,4.19951e+01,2.47782e+00,427
66,4.19946e+01,2.47897e+00,433
67,4.19924e+01,2.47970e+00,437
68,4.19939e+01,2.48135e+00,442
69,4.19947e+01,2.48301e+00,446
70,4.20017e+01,2.48435e+00,451
71,4.20088e+01,2.48530e+00,455
72,4.20064e+01,2.48587e+00,460
73,4.20035e+01,2.48655e+00,464
74,4.20057e+01,2.48692e+00,469
75,4.20085e+01,2.48773e+00,473
76,4.20076e+01,2.48913e+00,477
77,4.20124e+01,2.49046e+00,482
78,4.20193e+01,2.49172e+00,487
79,4.20264e+01,2.49304e+00,491
80,4.20284e+01,2.49400e+00,496
81,4.20312e+01,2.49516e+00,500
82,4.20318e+01,2.49611e+00,505
83,4.20294e+01,2.49676e+00,510
84,4.20271e+01,2.49727e+00,515
85,4.20245e+01,2.49790e+00,519
86,4.20227e+01,2.49791e+00,524
87,4.20216e+01,2.49822e+00,529
88,4.20155e+01,2.49877e+00,533
89,4.20114e+01,2.49957e+00,539
90,4.20059e+01,2.50032e+00,543
91,4.19957e+01,2.50111e+00,548
92,4.19858e+01,2.50193e+00,553
93,4.19729e+01,2.50236e+00,558
94,4.19610e+01,2.50316e+00,562
95,4.19497e+01,2.50368e+00,567
96,4.19374e+01,2.50426e+00,572
97,4.19278e+01,2.50502e+00,576
98,4.19190e+01,2.50533e+00,581
99,4.19105e+01,2.50533e+00,586
100,4.19051e+01,2.50564e+00,591
101,4.18994e+01,2.50540e+00,595
102,4.18951e+01,2.50504e+00,600
103,4.18939e+01,2.50423e+00,605
104,4.18911e+01,2.50421e+00,609
105,4.18893e+01,2.50481e+00,614
106,4.18882e+01,2.50427e+00,619
107,4.18850e+01,2.50362e+00,623
108,4.18811e+01,2.50288e+00,628
109,4.18763e+01,2.50201e+00,633
110,4.18687e+01,2.50106e+00,637
111,4.18620e+01,2.50089e+00,642
112,4.18539e+01,2.50045e+00,646
113,4.18464e+01,2.50027e+00,651
114,4.18365e+01,2.49979e+00,656
115,4.18281e+01,2.49884e+00,660
116,4.18227e+01,2.49780e+00,665
117,4.18180e+01,2.49697e+00,669
118,4.18122e+01,2.49617e+00,674
119,4.18056e+01,2.49511e+00,679
120,4.18005e+01,2.49412e+00,684
121,4.17946e+01,2.49379e+00,688
122,4.17872e+01,2.49265e+00,693
123,4.17822e+01,2.49188e+00,698
124,4.17765e+01,2.49062e+00,702
125,4.17698e+01,2.48972e+00,707
126,4.17632e+01,2.48845e+00,711
127,4.17584e+01,2.48772e+00,717
128,4.17555e+01,2.48659e+00,721
129,4.17545e+01,2.48595e+00,726
130,4.17534e+01,2.48573e+00,730
131,4.17521e+01,2.48513e+00,736
132,4.17478e+01,2.48502e+00,740
133,4.17420e+01,2.48512e+00,745
134,4.17365e+01,2.48500e+00,749
135,4.17314e+01,2.48470e+00,753
136,4.17253e+01,2.48337e+00,758
137,4.17192e+01,2.48295e+00,762
138,4.17138e+01,2.48289e+00,767
139,4.17093e+01,2.48264e+00,771
140,4.17036e+01,2.48215e+00,775
141,4.16974e+01,2.48149e+00,781
142,4.16919e+01,2.48123e+00,785
143,4.16864e+01,2.48066e+00,789
144,4.16809e+01,2.48029e+00,794
145,4.16757e+01,2.47992e+00,799
146,4.16719e+01,2.47945e+00,803
147,4.16675e+01,2.47938e+00,808
148,4.16632e+01,2.47965e+00,813
149,4.16608e+01,2.47996e+00,818
