step,loss_function,target_value,elapsed_time
0,9.22837e+01,2.30285e+00,183
1,2.80878e+01,2.30785e+00,307
2,2.80856e+01,2.31222e+00,326
3,2.80764e+01,2.31667e+00,346
4,2.80696e+01,2.32112e+00,366
5,2.80645e+01,2.32564e+00,386
6,2.80607e+01,2.33032e+00,405
7,2.80571e+01,2.33508e+00,425
8,2.80525e+01,2.33984e+00,445
9,2.80475e+01,2.34461e+00,465
10,2.80406e+01,2.34919e+00,485
11,2.80363e+01,2.35389e+00,505
12,2.80337e+01,2.35860e+00,525
13,2.80315e+01,2.36313e+00,544
14,2.80311e+01,2.36773e+00,564
15,2.80307e+01,2.37192e+00,584
16,2.80319e+01,2.37526e+00,604
17,2.80316e+01,2.37892e+00,624
18,2.80320e+01,2.38283e+00,643
19,2.80326e+01,2.38694e+00,663
20,2.80319e+01,2.39099e+00,683
21,2.80297e+01,2.39477e+00,703
22,2.80260e+01,2.39862e+00,723
23,2.80209e+01,2.40213e+00,743
24,2.80187e+01,2.40521e+00,762
25,2.80166e+01,2.40812e+00,782
26,2.80149e+01,2.41081e+00,802
27,2.80146e+01,2.41369e+00,822
28,2.80157e+01,2.41640e+00,841
29,2.80163e+01,2.41958e+00,861
30,2.80165e+01,2.42309e+00,881
31,2.80180e+01,2.42678e+00,900
32,2.80183e+01,2.43012e+00,920
33,2.80207e+01,2.43329e+00,940
34,2.80221e+01,2.43622e+00,959
35,2.80222e+01,2.43947e+00,979
36,2.80217e+01,2.44219e+00,998
37,2.80189e+01,2.44523e+00,1017
38,2.80148e+01,2.44813e+00,1036
39,2.80100e+01,2.45120e+00,1055
40,2.80051e+01,2.45409e+00,1075
41,2.80016e+01,2.45671e+00,1095
42,2.79982e+01,2.45898e+00,1115
43,2.79945e+01,2.46085e+00,1136
44,2.79904e+01,2.46257e+00,1156
45,2.79865e+01,2.46403e+00,1177
46,2.79822e+01,2.46526e+00,1197
47,2.79779e+01,2.46624e+00,1215
48,2.79742e+01,2.46709e+00,1233
49,2.79717e+01,2.46759e+00,1251
50,2.79702e+01,2.46833e+00,1268
51,2.79701e+01,2.46920e+00,1286
52,2.79710e+01,2.46946e+00,1303
53,2.79708e+01,2.46955e+00,1321
54,2.79682e+01,2.46973e+00,1338
55,2.79661e+01,2.46997e+00,1356
56,2.79647e+01,2.47022e+00,1374
57,2.79648e+01,2.47060e+00,1392
58,2.79648e+01,2.47125e+00,1409
59,2.79644e+01,2.47186e+00,1427
60,2.79634e+01,2.47261e+00,1444
61,2.79621e+01,2.47293e+00,1462
62,2.79597e+01,2.47334e+00,1479
63,2.79577e+01,2.47374e+00,1497
64,2.79548e+01,2.47392e+00,1515
65,2.79515e+01,2.47396e+00,1533
66,2.79482e+01,2.47382e+00,1550
67,2.79460e+01,2.47336e+00,1568
68,2.79437e+01,2.47268e+00,1583
69,2.79408e+01,2.47198e+00,1601
70,2.79374e+01,2.47141e+00,1618
71,2.79331e+01,2.47140e+00,1636
72,2.79274e+01,2.47149e+00,1653
73,2.79235e+01,2.47155e+00,1671
74,2.79212e+01,2.47206e+00,1686
75,2.79186e+01,2.47242e+00,1703
76,2.79167e+01,2.47341e+00,1718
77,2.79160e+01,2.47427e+00,1735
78,2.79162e+01,2.47493e+00,1751
79,2.79155e+01,2.47507e+00,1767
80,2.79154e+01,2.47484e+00,1783
81,2.79167e+01,2.47474e+00,1798
82,2.79175e+01,2.47466e+00,1815
83,2.79186e+01,2.47445e+00,1830
84,2.79187e+01,2.47418e+00,1847
85,2.79188e+01,2.47375e+00,1863
86,2.79206e+01,2.47319e+00,1880
87,2.79213e+01,2.47287e+00,1894
88,2.79203e+01,2.47239e+00,1912
89,2.79173e+01,2.47170e+00,1927
90,2.79141e+01,2.47121e+00,1943
91,2.79099e+01,2.47073e+00,1959
92,2.79067e+01,2.47019e+00,1974
93,2.79031e+01,2.46995e+00,1989
94,2.78983e+01,2.46961e+00,2006
95,2.78944e+01,2.47010e+00,2021
96,2.78907e+01,2.47088e+00,2037
97,2.78906e+01,2.47091e+00,2052
98,2.78912e+01,2.47091e+00,2068
99,2.78927e+01,2.47117e+00,2084
100,2.78939e+01,2.47187e+00,2101
101,2.78956e+01,2.47263e+00,2116
102,2.78970e+01,2.47373e+00,2132
103,2.79009e+01,2.47474e+00,2147
104,2.79037e+01,2.47524e+00,2163
105,2.79057e+01,2.47595e+00,2178
106,2.79057e+01,2.47679e+00,2196
107,2.79039e+01,2.47724e+00,2211
108,2.79029e+01,2.47773e+00,2227
109,2.79030e+01,2.47819e+00,2243
110,2.79043e+01,2.47886e+00,2258
111,2.79061e+01,2.47976e+00,2274
112,2.79092e+01,2.48036e+00,2290
113,2.79121e+01,2.48110e+00,2305
114,2.79153e+01,2.48132e+00,2321
115,2.79155e+01,2.48144e+00,2337
116,2.79139e+01,2.48152e+00,2352
117,2.79124e+01,2.48194e+00,2368
118,2.79094e+01,2.48229e+00,2383
119,2.79089e+01,2.48188e+00,2399
120,2.79089e+01,2.48161e+00,2415
121,2.79070e+01,2.48193e+00,2431
122,2.79066e+01,2.48229e+00,2446
123,2.79078e+01,2.48221e+00,2462
124,2.79072e+01,2.48154e+00,2477
125,2.79064e+01,2.48086e+00,2493
126,2.79105e+01,2.47993e+00,2508
127,2.79157e+01,2.47886e+00,2524
128,2.79215e+01,2.47808e+00,2539
129,2.79227e+01,2.47734e+00,2555
130,2.79255e+01,2.47690e+00,2571
131,2.79291e+01,2.47666e+00,2586
132,2.79302e+01,2.47654e+00,2602
133,2.79320e+01,2.47672e+00,2617
