PL,,Mean:,-0.444,,
-4.767986,,STDEV:,4.676,,
3.99398,,,,,
-0.751448,,Lower:,-30,,
-2.467655,,Upper:,30,,
3.431953,,Num,30,,
-2.682729,,,,,
-4.322244,,-30,,Bin,Frequency
1.768231,,-28,,-30,0
3.535155,,-26,,-28,0
5.321128,,-24,,-26,0
1.039752,,-22,,-24,0
5.117227,,-20,,-22,0
0.089839,,-18,,-20,0
1.351464,,-16,,-18,0
3.485313,,-14,,-16,0
-0.47236,,-12,,-14,3
-3.397112,,-10,,-12,2
-3.913673,,-8,,-10,4
-2.575018,,-6,,-8,4
-3.367233,,-4,,-6,9
3.953615,,-2,,-4,20
-0.234211,,0,,-2,23
-0.377215,,2,,0,30
-0.6087,,4,,2,41
2.571148,,6,,4,33
-2.920519,,8,,6,24
-3.819406,,10,,8,5
-1.697707,,12,,10,2
-6.55959,,14,,12,0
-6.2213,,16,,14,0
3.55851,,18,,16,0
-1.117781,,20,,18,0
0.803083,,22,,20,0
4.666872,,24,,22,0
-4.200148,,26,,24,0
-0.367967,,28,,26,0
2.176496,,30,,28,0
-15.462944,,,,30,0
-0.018268,,,,More,0
8.840079,,,,,
2.525901,,,,,
-4.925674,,,,,
-3.831829,,,,,
-1.807256,,,,,
2.217529,,,,,
-3.431122,,,,,
1.433181,,,,,
-8.729561,,,,,
4.965104,,,,,
0.173822,,,,,
1.571335,,,,,
4.917469,,,,,
4.28482,,,,,
3.842129,,,,,
3.336529,,,,,
-3.117361,,,,,
5.407344,,,,,
-12.525952,,,,,
5.46211,,,,,
-11.525466,,,,,
-6.809273,,,,,
-1.357229,,,,,
-4.592417,,,,,
2.061979,,,,,
2.110466,,,,,
-0.191221,,,,,
3.667321,,,,,
3.061268,,,,,
1.448821,,,,,
0.759996,,,,,
-3.078892,,,,,
-4.399771,,,,,
8.150347,,,,,
1.604648,,,,,
5.049231,,,,,
-0.427718,,,,,
-1.190912,,,,,
0.37306,,,,,
-9.241919,,,,,
1.092218,,,,,
1.643102,,,,,
4.654475,,,,,
1.148546,,,,,
-7.419364,,,,,
1.029836,,,,,
-13.750118,,,,,
-6.58051,,,,,
4.45205,,,,,
3.803801,,,,,
-10.221952,,,,,
-9.573014,,,,,
5.72198,,,,,
-5.144795,,,,,
1.768998,,,,,
1.905295,,,,,
-4.425534,,,,,
0.62674,,,,,
-2.484504,,,,,
-0.703944,,,,,
1.200338,,,,,
1.296707,,,,,
0.333804,,,,,
0.227347,,,,,
-7.187449,,,,,
1.017788,,,,,
-2.49451,,,,,
-0.725187,,,,,
0.266034,,,,,
0.810732,,,,,
0.155188,,,,,
0.922348,,,,,
-4.432396,,,,,
4.860543,,,,,
2.035814,,,,,
2.847869,,,,,
1.437798,,,,,
1.485983,,,,,
5.40891,,,,,
-2.383858,,,,,
4.80102,,,,,
1.89663,,,,,
4.54997,,,,,
-2.759326,,,,,
1.530457,,,,,
3.509357,,,,,
-11.508157,,,,,
1.716316,,,,,
-5.149168,,,,,
4.654598,,,,,
-7.927696,,,,,
6.417854,,,,,
2.394018,,,,,
-2.004455,,,,,
-4.590984,,,,,
-4.5657,,,,,
-0.444288,,,,,
-2.501649,,,,,
-3.798686,,,,,
-0.34929,,,,,
-1.754372,,,,,
-9.779871,,,,,
2.189546,,,,,
4.078332,,,,,
-0.697385,,,,,
2.090846,,,,,
3.935036,,,,,
2.70303,,,,,
0.944747,,,,,
-4.215064,,,,,
1.787994,,,,,
-1.992498,,,,,
3.458244,,,,,
6.852754,,,,,
6.396995,,,,,
1.207301,,,,,
2.96252,,,,,
-4.969783,,,,,
4.343163,,,,,
-1.117057,,,,,
-0.094533,,,,,
-3.485631,,,,,
7.821109,,,,,
-5.894568,,,,,
3.499215,,,,,
1.818719,,,,,
-2.463601,,,,,
-3.257398,,,,,
-1.165322,,,,,
3.583196,,,,,
-6.548845,,,,,
-15.43136,,,,,
4.993983,,,,,
-3.828767,,,,,
4.892685,,,,,
-4.260505,,,,,
-6.860949,,,,,
-4.064141,,,,,
-0.798991,,,,,
2.558945,,,,,
4.926767,,,,,
1.335135,,,,,
0.521084,,,,,
-1.094569,,,,,
7.79274,,,,,
3.782874,,,,,
-10.377629,,,,,
1.266014,,,,,
2.268949,,,,,
5.576244,,,,,
-4.76355,,,,,
-15.910551,,,,,
5.133778,,,,,
2.853588,,,,,
-4.308695,,,,,
-1.79099,,,,,
-1.02228,,,,,
-0.253543,,,,,
-5.211775,,,,,
1.773915,,,,,
-1.935073,,,,,
160,,,,,
