step,loss_function,target_value,elapsed_time
0,8.75440e+01,2.48177e+00,156
1,2.74642e+01,2.48677e+00,267
2,2.74646e+01,2.49154e+00,285
3,2.74639e+01,2.49641e+00,305
4,2.74613e+01,2.50010e+00,321
5,2.74568e+01,2.50056e+00,338
6,2.74534e+01,2.50064e+00,354
7,2.74520e+01,2.49964e+00,370
8,2.74511e+01,2.49846e+00,387
9,2.74491e+01,2.49872e+00,403
10,2.74467e+01,2.49824e+00,424
11,2.74426e+01,2.49736e+00,444
12,2.74396e+01,2.49746e+00,463
13,2.74368e+01,2.49822e+00,484
14,2.74360e+01,2.49812e+00,504
15,2.74352e+01,2.49807e+00,525
16,2.74342e+01,2.49821e+00,545
17,2.74331e+01,2.49816e+00,566
18,2.74318e+01,2.49795e+00,586
19,2.74316e+01,2.49633e+00,607
20,2.74309e+01,2.49419e+00,627
21,2.74299e+01,2.49186e+00,647
22,2.74298e+01,2.48898e+00,666
23,2.74298e+01,2.48579e+00,687
24,2.74299e+01,2.48234e+00,707
25,2.74289e+01,2.47995e+00,728
26,2.74284e+01,2.47733e+00,748
27,2.74288e+01,2.47529e+00,769
28,2.74286e+01,2.47354e+00,790
29,2.74275e+01,2.47235e+00,811
30,2.74264e+01,2.47146e+00,830
31,2.74254e+01,2.47089e+00,851
32,2.74232e+01,2.46965e+00,871
33,2.74215e+01,2.46857e+00,892
34,2.74202e+01,2.46697e+00,913
35,2.74189e+01,2.46606e+00,934
36,2.74182e+01,2.46495e+00,954
37,2.74177e+01,2.46468e+00,974
38,2.74172e+01,2.46452e+00,995
39,2.74156e+01,2.46463e+00,1016
40,2.74135e+01,2.46421e+00,1037
41,2.74109e+01,2.46520e+00,1057
42,2.74089e+01,2.46658e+00,1078
43,2.74066e+01,2.46845e+00,1099
44,2.74039e+01,2.46961e+00,1120
45,2.74003e+01,2.47121e+00,1140
46,2.73960e+01,2.47271e+00,1161
47,2.73921e+01,2.47409e+00,1182
48,2.73888e+01,2.47479e+00,1202
49,2.73858e+01,2.47559e+00,1223
50,2.73830e+01,2.47590e+00,1244
51,2.73810e+01,2.47691e+00,1264
52,2.73802e+01,2.47744e+00,1285
53,2.73816e+01,2.47751e+00,1306
54,2.73826e+01,2.47714e+00,1327
55,2.73828e+01,2.47714e+00,1347
56,2.73842e+01,2.47699e+00,1368
57,2.73860e+01,2.47670e+00,1389
58,2.73885e+01,2.47652e+00,1410
