target_value
5.90239e+00
5.90932e+00
5.92716e+00
5.91616e+00
5.90979e+00
5.91423e+00
5.91139e+00
5.89441e+00
5.92094e+00
5.92080e+00
5.90338e+00
5.90266e+00
5.90618e+00
5.89685e+00
5.93154e+00
5.92385e+00
5.90363e+00
5.91563e+00
5.89428e+00
5.88794e+00
5.90679e+00
5.91875e+00
5.91644e+00
5.90365e+00
5.90363e+00
5.88799e+00
5.90335e+00
5.91167e+00
5.90312e+00
5.93984e+00
5.90544e+00
5.88837e+00
5.91434e+00
5.90526e+00
5.89877e+00
5.92130e+00
5.88604e+00
5.90341e+00
5.89272e+00
5.90634e+00
5.92495e+00
5.90069e+00
5.89841e+00
5.91429e+00
5.89867e+00
5.90239e+00
5.90195e+00
5.92296e+00
5.92101e+00
5.89195e+00
