target_value
4.84264e-01
4.84621e-01
4.69587e-01
4.82332e-01
4.88137e-01
4.76218e-01
4.89239e-01
4.85555e-01
4.67318e-01
4.76550e-01
4.72842e-01
4.88864e-01
4.79684e-01
4.81228e-01
4.80848e-01
4.85119e-01
4.82833e-01
4.91559e-01
4.87970e-01
4.87819e-01
4.77993e-01
4.70617e-01
4.99210e-01
4.88187e-01
4.91733e-01
4.95978e-01
4.82217e-01
4.85840e-01
4.93697e-01
4.79070e-01
4.91829e-01
5.00527e-01
4.75345e-01
4.79815e-01
4.80178e-01
4.79138e-01
4.94755e-01
4.76827e-01
4.94580e-01
4.82003e-01
4.87541e-01
4.78160e-01
4.90209e-01
4.86611e-01
4.89802e-01
4.80628e-01
4.96312e-01
4.73545e-01
4.88248e-01
4.89872e-01
