target_value
4.42269e+00
4.38996e+00
4.38583e+00
4.37957e+00
4.38728e+00
4.38477e+00
4.40352e+00
4.38508e+00
4.38898e+00
4.39295e+00
4.39978e+00
4.41445e+00
4.40153e+00
4.40470e+00
4.40965e+00
4.40760e+00
4.41071e+00
4.41439e+00
4.39568e+00
4.41186e+00
4.40239e+00
4.39969e+00
4.39326e+00
4.42717e+00
4.42654e+00
4.41109e+00
4.40082e+00
4.41436e+00
4.38841e+00
4.39117e+00
4.43185e+00
4.40207e+00
4.40520e+00
4.41222e+00
4.39421e+00
4.40251e+00
4.39794e+00
4.39461e+00
4.41880e+00
4.36015e+00
4.42577e+00
4.40614e+00
4.40255e+00
4.40253e+00
4.40802e+00
4.40058e+00
4.42868e+00
4.41951e+00
4.40174e+00
4.43563e+00
