target_value
1.01054e+01
1.01311e+01
1.01255e+01
1.00920e+01
1.01085e+01
1.01021e+01
1.00955e+01
1.00963e+01
1.00846e+01
1.01126e+01
1.01307e+01
1.00892e+01
1.01100e+01
1.00918e+01
1.00613e+01
1.00892e+01
1.01061e+01
1.01168e+01
1.01166e+01
1.01551e+01
1.00935e+01
1.00851e+01
1.00716e+01
1.00588e+01
1.01013e+01
1.00993e+01
1.00785e+01
1.01152e+01
1.00727e+01
1.01100e+01
1.00711e+01
1.00881e+01
1.01185e+01
1.00874e+01
1.01259e+01
1.01394e+01
1.01134e+01
1.01102e+01
1.01029e+01
1.01042e+01
1.01084e+01
1.01192e+01
1.01009e+01
1.00721e+01
1.01169e+01
1.01062e+01
1.00749e+01
1.01152e+01
1.00966e+01
1.00989e+01
