target_value
3.15433e+00
3.14762e+00
3.20610e+00
3.15611e+00
3.23682e+00
3.16245e+00
3.07307e+00
3.19590e+00
3.19265e+00
3.25664e+00
3.17191e+00
3.08312e+00
3.10558e+00
3.09357e+00
3.12581e+00
3.17177e+00
3.13058e+00
3.25576e+00
3.20573e+00
3.26559e+00
3.08536e+00
3.08165e+00
3.11026e+00
3.09863e+00
3.11894e+00
3.15334e+00
3.20229e+00
3.10124e+00
3.09733e+00
3.11108e+00
3.23248e+00
3.25104e+00
3.07591e+00
3.09722e+00
3.07075e+00
3.13022e+00
3.07062e+00
3.08531e+00
3.21325e+00
3.08442e+00
3.17410e+00
3.22685e+00
3.11846e+00
3.09916e+00
3.16491e+00
3.24395e+00
3.09371e+00
3.10980e+00
3.14761e+00
3.17387e+00
