target_value
1.05669e+01
1.05481e+01
1.05584e+01
1.05862e+01
1.05614e+01
1.05474e+01
1.05509e+01
1.05668e+01
1.05584e+01
1.05635e+01
1.05609e+01
1.05663e+01
1.05931e+01
1.05520e+01
1.05664e+01
1.05640e+01
1.05435e+01
1.05528e+01
1.05701e+01
1.05597e+01
1.05677e+01
1.05603e+01
1.05697e+01
1.05716e+01
1.05437e+01
1.05847e+01
1.05668e+01
1.05563e+01
1.05584e+01
1.05710e+01
1.05633e+01
1.05538e+01
1.05600e+01
1.05626e+01
1.05740e+01
1.05340e+01
1.05695e+01
1.05574e+01
1.05740e+01
1.05795e+01
1.05629e+01
1.05578e+01
1.05585e+01
1.05884e+01
1.05504e+01
1.05883e+01
1.05972e+01
1.05601e+01
1.05440e+01
1.05618e+01
