target_value
6.13142e-01
6.14492e-01
6.00570e-01
5.99475e-01
6.04490e-01
6.03263e-01
6.03604e-01
6.00405e-01
6.03740e-01
5.98977e-01
5.97215e-01
6.11368e-01
6.00385e-01
6.00310e-01
6.06509e-01
6.03583e-01
6.06860e-01
6.03789e-01
6.10180e-01
6.10505e-01
6.00996e-01
6.07856e-01
6.03583e-01
6.11760e-01
6.14152e-01
6.14603e-01
6.06462e-01
5.99949e-01
6.09635e-01
6.13504e-01
6.05952e-01
6.02144e-01
6.00387e-01
6.13308e-01
5.95241e-01
5.96938e-01
6.06573e-01
6.06948e-01
6.04029e-01
6.13487e-01
5.99896e-01
6.14645e-01
5.95280e-01
6.02041e-01
6.00205e-01
6.04400e-01
6.02270e-01
6.07770e-01
5.91249e-01
5.97164e-01
