target_value
4.51113e+00
4.47930e+00
4.51092e+00
4.51057e+00
4.49234e+00
4.48137e+00
4.50813e+00
4.46935e+00
4.51394e+00
4.49151e+00
4.49746e+00
4.46547e+00
4.49157e+00
4.50456e+00
4.52014e+00
4.50989e+00
4.48568e+00
4.51169e+00
4.50985e+00
4.48029e+00
4.47502e+00
4.49169e+00
4.51584e+00
4.52592e+00
4.49194e+00
4.48102e+00
4.50591e+00
4.50300e+00
4.49571e+00
4.50522e+00
4.48621e+00
4.49742e+00
4.50307e+00
4.50524e+00
4.48921e+00
4.49352e+00
4.51206e+00
4.49292e+00
4.50063e+00
4.50194e+00
4.49863e+00
4.47946e+00
4.48154e+00
4.50300e+00
4.51291e+00
4.50785e+00
4.49786e+00
4.48555e+00
4.49901e+00
4.51198e+00
