step,loss_function,target_value,elapsed_time
0,1.15876e+02,2.42607e+00,35
1,6.12337e+01,2.42107e+00,52
2,6.12275e+01,2.41668e+00,54
3,6.12188e+01,2.41888e+00,56
4,6.12130e+01,2.42209e+00,59
5,6.12109e+01,2.42567e+00,61
6,6.12057e+01,2.42932e+00,63
7,6.11998e+01,2.43216e+00,65
8,6.11970e+01,2.43522e+00,68
9,6.11898e+01,2.43760e+00,70
10,6.11822e+01,2.44080e+00,72
11,6.11758e+01,2.44400e+00,75
12,6.11714e+01,2.44721e+00,77
13,6.11662e+01,2.44999e+00,79
14,6.11609e+01,2.45284e+00,82
15,6.11563e+01,2.45605e+00,84
16,6.11526e+01,2.45970e+00,86
17,6.11482e+01,2.46313e+00,89
18,6.11433e+01,2.46607e+00,91
19,6.11370e+01,2.46906e+00,93
20,6.11319e+01,2.47165e+00,95
21,6.11272e+01,2.47347e+00,98
22,6.11218e+01,2.47549e+00,100
23,6.11162e+01,2.47692e+00,102
24,6.11113e+01,2.47826e+00,105
25,6.11051e+01,2.47918e+00,107
26,6.10997e+01,2.48075e+00,109
27,6.10940e+01,2.48240e+00,112
28,6.10878e+01,2.48433e+00,114
29,6.10816e+01,2.48624e+00,116
30,6.10758e+01,2.48796e+00,119
31,6.10700e+01,2.48916e+00,121
32,6.10645e+01,2.49032e+00,123
33,6.10588e+01,2.49161e+00,125
34,6.10535e+01,2.49329e+00,128
35,6.10487e+01,2.49479e+00,130
36,6.10444e+01,2.49655e+00,132
37,6.10401e+01,2.49755e+00,135
38,6.10366e+01,2.49908e+00,137
39,6.10325e+01,2.50042e+00,139
40,6.10276e+01,2.50208e+00,142
41,6.10225e+01,2.50271e+00,144
42,6.10163e+01,2.50260e+00,146
43,6.10113e+01,2.50293e+00,149
44,6.10060e+01,2.50298e+00,151
45,6.10010e+01,2.50269e+00,153
46,6.09959e+01,2.50242e+00,155
47,6.09920e+01,2.50231e+00,158
48,6.09889e+01,2.50181e+00,160
49,6.09858e+01,2.50152e+00,162
50,6.09828e+01,2.50125e+00,165
51,6.09779e+01,2.50077e+00,167
52,6.09738e+01,2.49965e+00,169
53,6.09693e+01,2.49905e+00,172
54,6.09644e+01,2.49781e+00,174
55,6.09577e+01,2.49659e+00,176
56,6.09512e+01,2.49584e+00,179
57,6.09441e+01,2.49629e+00,181
58,6.09367e+01,2.49655e+00,183
59,6.09300e+01,2.49729e+00,185
60,6.09232e+01,2.49717e+00,188
61,6.09176e+01,2.49674e+00,190
62,6.09117e+01,2.49702e+00,192
63,6.09067e+01,2.49700e+00,195
64,6.09000e+01,2.49663e+00,197
65,6.08935e+01,2.49682e+00,199
66,6.08874e+01,2.49720e+00,202
67,6.08815e+01,2.49771e+00,204
68,6.08760e+01,2.49891e+00,206
69,6.08707e+01,2.49996e+00,209
70,6.08653e+01,2.50184e+00,211
71,6.08597e+01,2.50354e+00,213
72,6.08544e+01,2.50481e+00,215
73,6.08475e+01,2.50555e+00,218
74,6.08406e+01,2.50590e+00,220
75,6.08336e+01,2.50621e+00,222
