step,loss_function,target_value,elapsed_time
0,2.09983e+02,2.68963e+00,9
1,2.02920e+02,2.68463e+00,13
2,2.02903e+02,2.67967e+00,14
3,2.02875e+02,2.67472e+00,15
4,2.02845e+02,2.66987e+00,16
5,2.02821e+02,2.66631e+00,17
6,2.02794e+02,2.66262e+00,18
7,2.02769e+02,2.66025e+00,19
8,2.02744e+02,2.65745e+00,20
9,2.02722e+02,2.65426e+00,21
10,2.02700e+02,2.65054e+00,22
11,2.02679e+02,2.64654e+00,23
12,2.02660e+02,2.64242e+00,24
13,2.02640e+02,2.63817e+00,25
14,2.02618e+02,2.63405e+00,25
15,2.02594e+02,2.62989e+00,26
16,2.02567e+02,2.62547e+00,27
17,2.02543e+02,2.62168e+00,28
18,2.02521e+02,2.61756e+00,29
19,2.02498e+02,2.61350e+00,30
20,2.02474e+02,2.60956e+00,31
21,2.02449e+02,2.60598e+00,32
22,2.02424e+02,2.60345e+00,33
23,2.02399e+02,2.60108e+00,34
24,2.02373e+02,2.59924e+00,35
25,2.02345e+02,2.59762e+00,36
26,2.02321e+02,2.59609e+00,37
27,2.02296e+02,2.59472e+00,38
28,2.02271e+02,2.59334e+00,39
29,2.02248e+02,2.59193e+00,40
30,2.02225e+02,2.59069e+00,41
31,2.02204e+02,2.58961e+00,42
32,2.02183e+02,2.58827e+00,43
33,2.02162e+02,2.58737e+00,44
34,2.02139e+02,2.58593e+00,45
35,2.02114e+02,2.58472e+00,46
36,2.02090e+02,2.58379e+00,46
37,2.02065e+02,2.58227e+00,47
38,2.02040e+02,2.58069e+00,48
39,2.02015e+02,2.57929e+00,49
40,2.01990e+02,2.57783e+00,50
41,2.01965e+02,2.57657e+00,51
42,2.01941e+02,2.57521e+00,52
43,2.01918e+02,2.57428e+00,53
44,2.01895e+02,2.57321e+00,54
45,2.01873e+02,2.57235e+00,55
46,2.01849e+02,2.57158e+00,56
47,2.01825e+02,2.57086e+00,57
48,2.01802e+02,2.57005e+00,58
49,2.01779e+02,2.56926e+00,59
50,2.01757e+02,2.56818e+00,60
51,2.01733e+02,2.56681e+00,61
52,2.01710e+02,2.56571e+00,62
53,2.01687e+02,2.56461e+00,63
54,2.01664e+02,2.56342e+00,64
55,2.01641e+02,2.56221e+00,65
56,2.01618e+02,2.56067e+00,66
57,2.01594e+02,2.55886e+00,67
58,2.01573e+02,2.55725e+00,67
59,2.01550e+02,2.55595e+00,68
60,2.01529e+02,2.55411e+00,69
61,2.01509e+02,2.55280e+00,70
62,2.01490e+02,2.55194e+00,71
63,2.01467e+02,2.55053e+00,72
64,2.01443e+02,2.54905e+00,73
65,2.01421e+02,2.54705e+00,74
66,2.01396e+02,2.54603e+00,75
67,2.01374e+02,2.54548e+00,76
68,2.01352e+02,2.54501e+00,77
69,2.01331e+02,2.54479e+00,78
70,2.01308e+02,2.54427e+00,79
71,2.01284e+02,2.54345e+00,80
72,2.01260e+02,2.54219e+00,81
73,2.01235e+02,2.54096e+00,82
74,2.01212e+02,2.54056e+00,83
75,2.01188e+02,2.53994e+00,84
76,2.01165e+02,2.53910e+00,85
77,2.01143e+02,2.53774e+00,86
78,2.01121e+02,2.53685e+00,87
79,2.01099e+02,2.53618e+00,88
80,2.01076e+02,2.53553e+00,88
81,2.01053e+02,2.53442e+00,89
82,2.01030e+02,2.53356e+00,90
83,2.01005e+02,2.53287e+00,91
84,2.00981e+02,2.53210e+00,92
85,2.00955e+02,2.53127e+00,93
86,2.00929e+02,2.52995e+00,94
87,2.00903e+02,2.52877e+00,95
88,2.00877e+02,2.52790e+00,96
89,2.00852e+02,2.52745e+00,97
90,2.00827e+02,2.52716e+00,98
91,2.00803e+02,2.52747e+00,99
92,2.00778e+02,2.52873e+00,100
93,2.00753e+02,2.53007e+00,101
94,2.00728e+02,2.53162e+00,102
95,2.00703e+02,2.53206e+00,103
96,2.00676e+02,2.53259e+00,104
97,2.00650e+02,2.53305e+00,105
98,2.00625e+02,2.53394e+00,106
99,2.00599e+02,2.53425e+00,107
100,2.00575e+02,2.53361e+00,108
101,2.00551e+02,2.53276e+00,109
102,2.00528e+02,2.53215e+00,109
103,2.00505e+02,2.53165e+00,110
104,2.00481e+02,2.53136e+00,111
105,2.00457e+02,2.53076e+00,112
106,2.00434e+02,2.53020e+00,113
107,2.00409e+02,2.52839e+00,114
108,2.00385e+02,2.52724e+00,115
109,2.00362e+02,2.52659e+00,116
110,2.00337e+02,2.52615e+00,117
111,2.00313e+02,2.52502e+00,118
112,2.00288e+02,2.52483e+00,119
113,2.00263e+02,2.52489e+00,120
114,2.00238e+02,2.52511e+00,121
115,2.00214e+02,2.52585e+00,122
116,2.00190e+02,2.52687e+00,123
117,2.00166e+02,2.52794e+00,124
118,2.00143e+02,2.52890e+00,125
119,2.00119e+02,2.52982e+00,126
120,2.00094e+02,2.53038e+00,127
121,2.00071e+02,2.53117e+00,128
122,2.00047e+02,2.53221e+00,129
123,2.00022e+02,2.53376e+00,129
124,1.99998e+02,2.53509e+00,130
125,1.99973e+02,2.53690e+00,131
126,1.99949e+02,2.53827e+00,132
127,1.99924e+02,2.53947e+00,133
128,1.99899e+02,2.53990e+00,134
129,1.99876e+02,2.54005e+00,135
130,1.99852e+02,2.54024e+00,136
131,1.99829e+02,2.54068e+00,137
132,1.99809e+02,2.54072e+00,138
133,1.99787e+02,2.54139e+00,139
134,1.99766e+02,2.54169e+00,140
135,1.99745e+02,2.54270e+00,141
136,1.99724e+02,2.54300e+00,142
137,1.99701e+02,2.54332e+00,143
138,1.99679e+02,2.54334e+00,144
139,1.99657e+02,2.54309e+00,145
140,1.99634e+02,2.54269e+00,146
141,1.99614e+02,2.54216e+00,147
142,1.99593e+02,2.54174e+00,148
143,1.99572e+02,2.54076e+00,149
144,1.99551e+02,2.53989e+00,150
145,1.99530e+02,2.53845e+00,150
146,1.99509e+02,2.53778e+00,151
147,1.99490e+02,2.53806e+00,152
148,1.99471e+02,2.53836e+00,153
149,1.99451e+02,2.53881e+00,154
