10.5603,5.91875,2.37871,0.607856,0.0970121,11.2424,6.88651,3.53113,1.47686,0.470617,11.8954,7.79893,4.49169,2.2637,0.994895,13.9189,10.0851,6.92286,4.4381,2.68909,15.7956,12.1077,8.95911,6.3823,4.39969
10.5697,5.91644,2.36392,0.603583,0.0975095,11.2392,6.90513,3.5396,1.45885,0.49921,11.9078,7.76957,4.51584,2.26895,1.00906,13.9647,10.0716,6.94289,4.41946,2.71452,15.7982,12.0987,8.95218,6.40031,4.39326
10.5716,5.90365,2.37465,0.61176,0.0951313,11.2323,6.8717,3.53588,1.46634,0.488187,11.9141,7.77335,4.52592,2.27747,1.00206,13.9504,10.0588,6.93671,4.45545,2.68691,15.807,12.1392,8.95217,6.42777,4.42717
10.5437,5.90363,2.37666,0.614152,0.103432,11.2174,6.88803,3.52101,1.45252,0.491733,11.9486,7.78244,4.49194,2.28955,0.992498,13.9365,10.1013,6.92321,4.4593,2.71035,15.8106,12.0971,8.99277,6.4228,4.42654
10.5847,5.88799,2.3636,0.614603,0.0930304,11.2143,6.87725,3.5208,1.46099,0.495978,11.9091,7.75193,4.48102,2.26011,1.01123,13.9464,10.0993,6.90892,4.48111,2.72447,15.7247,12.0828,8.96061,6.39498,4.41109
10.5668,5.90335,2.37512,0.606462,0.0889577,11.2396,6.89082,3.52718,1.45714,0.482217,11.9191,7.77871,4.50591,2.28571,1.00351,13.9735,10.0785,6.90114,4.45162,2.70362,15.8333,12.1013,8.97791,6.42715,4.40082
10.5563,5.91167,2.36912,0.599949,0.0936073,11.2308,6.88467,3.5175,1.46449,0.48584,11.924,7.76754,4.503,2.27088,0.989069,13.9341,10.1152,6.9031,4.48285,2.67583,15.7664,12.102,9.00403,6.39828,4.41436
10.5584,5.90312,2.39712,0.609635,0.0949801,11.2122,6.87746,3.52509,1.4618,0.493697,11.892,7.7769,4.49571,2.2851,1.0102,13.9393,10.0727,6.94131,4.46639,2.73534,15.7979,12.1199,8.97318,6.43005,4.38841
10.571,5.93984,2.3578,0.613504,0.0924199,11.2456,6.87921,3.52419,1.47632,0.47907,11.9241,7.78051,4.50522,2.28118,1.00493,13.9229,10.11,6.91711,4.4618,2.70808,15.8119,12.1385,8.95578,6.38109,4.39117
10.5633,5.90544,2.37755,0.605952,0.0907239,11.2255,6.89272,3.54315,1.48037,0.491829,11.9249,7.76311,4.48621,2.2701,0.99814,13.9136,10.0711,6.91006,4.42861,2.70351,15.8123,12.1207,8.9604,6.3645,4.43185
10.5538,5.88837,2.35532,0.602144,0.0888785,11.2385,6.8959,3.53892,1.45966,0.500527,11.9033,7.79534,4.49742,2.27249,0.998732,13.941,10.0881,6.92318,4.44613,2.68456,15.8201,12.0996,8.94025,6.38658,4.40207
10.56,5.91434,2.36378,0.600387,0.0916475,11.2181,6.90438,3.54087,1.46193,0.475345,11.9136,7.80275,4.50307,2.26665,0.99164,13.9979,10.1185,6.90049,4.44806,2.71762,15.7767,12.139,8.92323,6.37617,4.4052
10.5626,5.90526,2.3476,0.613308,0.0941736,11.2322,6.87484,3.52737,1.45518,0.479815,11.8984,7.7783,4.50524,2.29734,1.00026,13.9562,10.0874,6.90888,4.46239,2.70675,15.8038,12.143,9.02277,6.36136,4.41222
