step,loss_function,target_value,elapsed_time
0,4.64769e+02,2.90169e+00,8
1,3.64013e+02,2.90669e+00,11
2,3.64004e+02,2.91118e+00,11
3,3.63968e+02,2.91586e+00,12
4,3.63945e+02,2.92064e+00,13
5,3.63931e+02,2.92262e+00,13
6,3.63902e+02,2.92214e+00,14
7,3.63866e+02,2.92034e+00,14
8,3.63831e+02,2.91926e+00,15
9,3.63793e+02,2.91799e+00,15
10,3.63782e+02,2.91629e+00,16
11,3.63760e+02,2.91402e+00,17
12,3.63733e+02,2.91157e+00,17
13,3.63705e+02,2.90836e+00,18
14,3.63677e+02,2.90562e+00,18
15,3.63649e+02,2.90284e+00,19
16,3.63619e+02,2.90044e+00,19
17,3.63587e+02,2.89728e+00,20
18,3.63553e+02,2.89420e+00,21
19,3.63518e+02,2.89130e+00,21
20,3.63486e+02,2.88877e+00,22
21,3.63450e+02,2.88576e+00,22
22,3.63420e+02,2.88278e+00,23
23,3.63401e+02,2.88024e+00,23
24,3.63355e+02,2.87781e+00,24
25,3.63323e+02,2.87505e+00,25
26,3.63294e+02,2.87238e+00,25
27,3.63261e+02,2.86995e+00,26
28,3.63234e+02,2.86864e+00,26
29,3.63217e+02,2.86753e+00,27
30,3.63174e+02,2.86669e+00,27
31,3.63150e+02,2.86660e+00,28
32,3.63131e+02,2.86557e+00,29
33,3.63107e+02,2.86481e+00,29
34,3.63084e+02,2.86392e+00,30
35,3.63053e+02,2.86319e+00,30
36,3.63023e+02,2.86225e+00,31
37,3.62999e+02,2.86177e+00,31
38,3.62974e+02,2.86171e+00,32
39,3.62953e+02,2.86178e+00,33
40,3.62927e+02,2.86118e+00,33
41,3.62904e+02,2.85998e+00,34
42,3.62880e+02,2.85867e+00,34
43,3.62850e+02,2.85712e+00,35
44,3.62821e+02,2.85488e+00,35
45,3.62804e+02,2.85260e+00,36
46,3.62792e+02,2.85049e+00,37
47,3.62791e+02,2.84771e+00,37
48,3.62748e+02,2.84519e+00,38
49,3.62696e+02,2.84261e+00,38
50,3.62650e+02,2.84038e+00,39
51,3.62610e+02,2.83810e+00,39
52,3.62574e+02,2.83532e+00,40
53,3.62536e+02,2.83262e+00,41
54,3.62496e+02,2.82997e+00,41
55,3.62460e+02,2.82830e+00,42
56,3.62423e+02,2.82729e+00,42
57,3.62387e+02,2.82661e+00,43
58,3.62351e+02,2.82608e+00,43
59,3.62314e+02,2.82572e+00,44
60,3.62287e+02,2.82533e+00,45
61,3.62260e+02,2.82444e+00,45
62,3.62226e+02,2.82359e+00,46
63,3.62202e+02,2.82317e+00,46
64,3.62175e+02,2.82219e+00,47
65,3.62145e+02,2.82174e+00,47
66,3.62114e+02,2.82104e+00,48
67,3.62082e+02,2.82016e+00,49
68,3.62052e+02,2.81995e+00,49
69,3.62021e+02,2.82028e+00,50
70,3.61991e+02,2.82056e+00,50
71,3.61960e+02,2.82022e+00,51
72,3.61929e+02,2.81946e+00,51
73,3.61899e+02,2.81878e+00,52
74,3.61869e+02,2.81844e+00,53
75,3.61840e+02,2.81767e+00,53
76,3.61811e+02,2.81706e+00,54
77,3.61781e+02,2.81627e+00,54
78,3.61751e+02,2.81503e+00,55
79,3.61720e+02,2.81345e+00,55
80,3.61687e+02,2.81244e+00,56
81,3.61653e+02,2.81179e+00,57
82,3.61621e+02,2.81052e+00,57
83,3.61592e+02,2.81023e+00,58
84,3.61562e+02,2.80917e+00,58
85,3.61531e+02,2.80878e+00,59
86,3.61500e+02,2.80752e+00,60
87,3.61470e+02,2.80543e+00,60
88,3.61440e+02,2.80408e+00,61
89,3.61411e+02,2.80204e+00,61
90,3.61380e+02,2.79884e+00,62
91,3.61348e+02,2.79573e+00,62
92,3.61316e+02,2.79247e+00,63
93,3.61285e+02,2.78915e+00,64
94,3.61254e+02,2.78598e+00,64
95,3.61220e+02,2.78342e+00,65
96,3.61188e+02,2.78062e+00,65
97,3.61155e+02,2.77729e+00,66
98,3.61122e+02,2.77399e+00,66
99,3.61089e+02,2.77181e+00,67
100,3.61058e+02,2.76977e+00,68
101,3.61027e+02,2.76759e+00,68
102,3.60997e+02,2.76557e+00,69
103,3.60968e+02,2.76325e+00,69
104,3.60940e+02,2.76163e+00,70
105,3.60912e+02,2.76008e+00,70
106,3.60884e+02,2.75890e+00,71
107,3.60857e+02,2.75792e+00,72
108,3.60829e+02,2.75755e+00,72
109,3.60799e+02,2.75752e+00,73
110,3.60770e+02,2.75786e+00,73
111,3.60740e+02,2.75803e+00,74
112,3.60710e+02,2.75817e+00,74
113,3.60680e+02,2.75808e+00,75
114,3.60651e+02,2.75941e+00,76
115,3.60622e+02,2.76073e+00,76
116,3.60594e+02,2.76284e+00,77
117,3.60566e+02,2.76443e+00,77
118,3.60538e+02,2.76570e+00,78
119,3.60510e+02,2.76714e+00,78
120,3.60483e+02,2.76853e+00,79
121,3.60455e+02,2.77008e+00,80
122,3.60426e+02,2.77170e+00,80
123,3.60395e+02,2.77373e+00,81
124,3.60363e+02,2.77564e+00,81
125,3.60332e+02,2.77765e+00,82
126,3.60302e+02,2.77892e+00,82
127,3.60272e+02,2.78005e+00,83
128,3.60245e+02,2.78069e+00,84
129,3.60220e+02,2.78145e+00,84
130,3.60195e+02,2.78248e+00,85
131,3.60168e+02,2.78301e+00,85
132,3.60143e+02,2.78248e+00,86
133,3.60119e+02,2.78218e+00,86
134,3.60097e+02,2.78282e+00,87
135,3.60074e+02,2.78329e+00,88
136,3.60047e+02,2.78339e+00,88
137,3.60023e+02,2.78291e+00,89
138,3.60000e+02,2.78337e+00,89
139,3.59977e+02,2.78387e+00,90
140,3.59952e+02,2.78580e+00,90
141,3.59925e+02,2.78761e+00,91
142,3.59898e+02,2.78874e+00,92
143,3.59873e+02,2.78945e+00,92
144,3.59853e+02,2.78974e+00,93
145,3.59829e+02,2.78967e+00,93
146,3.59800e+02,2.79001e+00,94
147,3.59772e+02,2.79045e+00,94
148,3.59741e+02,2.79111e+00,95
149,3.59713e+02,2.79118e+00,96
