step,loss_function,target_value,elapsed_time
0,8.01960e+01,2.32579e+00,31
1,1.60009e+01,2.32079e+00,46
2,1.04367e+01,2.31579e+00,46
3,9.65783e+00,2.31087e+00,46
4,9.45697e+00,2.30596e+00,46
5,9.38001e+00,2.30102e+00,46
6,9.33364e+00,2.29633e+00,46
7,9.30507e+00,2.29169e+00,47
8,9.28763e+00,2.28708e+00,47
9,9.28165e+00,2.28240e+00,47
10,9.28053e+00,2.27783e+00,47
11,9.28426e+00,2.27321e+00,47
12,9.28907e+00,2.26876e+00,47
13,9.29178e+00,2.26429e+00,47
14,9.29240e+00,2.26014e+00,48
15,9.29013e+00,2.25585e+00,48
16,9.28591e+00,2.25165e+00,48
17,9.27994e+00,2.24762e+00,48
18,9.27144e+00,2.24356e+00,48
19,9.26274e+00,2.23936e+00,48
20,9.25374e+00,2.23548e+00,48
21,9.24580e+00,2.23156e+00,48
22,9.23891e+00,2.22772e+00,49
23,9.23283e+00,2.22416e+00,49
24,9.22758e+00,2.22074e+00,49
25,9.22283e+00,2.21729e+00,49
26,9.21856e+00,2.21415e+00,49
27,9.21492e+00,2.21097e+00,49
28,9.21158e+00,2.20759e+00,49
29,9.20866e+00,2.20446e+00,49
30,9.20614e+00,2.20136e+00,50
31,9.20394e+00,2.19825e+00,50
32,9.20193e+00,2.19522e+00,50
33,9.20011e+00,2.19214e+00,50
34,9.19847e+00,2.18932e+00,50
35,9.19694e+00,2.18666e+00,50
36,9.19559e+00,2.18424e+00,50
37,9.19438e+00,2.18205e+00,50
38,9.19326e+00,2.17964e+00,51
39,9.19225e+00,2.17756e+00,51
40,9.19133e+00,2.17571e+00,51
41,9.19050e+00,2.17389e+00,51
42,9.18975e+00,2.17211e+00,51
43,9.18906e+00,2.17051e+00,51
44,9.18842e+00,2.16871e+00,51
45,9.18782e+00,2.16678e+00,51
46,9.18727e+00,2.16500e+00,52
47,9.18674e+00,2.16286e+00,52
48,9.18625e+00,2.16089e+00,52
49,9.18579e+00,2.15895e+00,52
50,9.18535e+00,2.15691e+00,52
51,9.18495e+00,2.15508e+00,52
52,9.18458e+00,2.15356e+00,52
53,9.18424e+00,2.15248e+00,53
54,9.18392e+00,2.15145e+00,53
55,9.18362e+00,2.15049e+00,53
56,9.18334e+00,2.14986e+00,53
57,9.18309e+00,2.14945e+00,53
58,9.18284e+00,2.14886e+00,53
59,9.18261e+00,2.14832e+00,53
60,9.18239e+00,2.14784e+00,53
61,9.18216e+00,2.14706e+00,54
62,9.18196e+00,2.14665e+00,54
63,9.18176e+00,2.14577e+00,54
64,9.18156e+00,2.14461e+00,54
65,9.18138e+00,2.14379e+00,54
66,9.18121e+00,2.14334e+00,54
67,9.18105e+00,2.14351e+00,54
68,9.18090e+00,2.14353e+00,55
69,9.18075e+00,2.14350e+00,55
70,9.18061e+00,2.14362e+00,55
71,9.18046e+00,2.14350e+00,55
72,9.18033e+00,2.14345e+00,55
73,9.18019e+00,2.14317e+00,55
74,9.18005e+00,2.14288e+00,55
75,9.17992e+00,2.14274e+00,55
76,9.17979e+00,2.14225e+00,56
77,9.17966e+00,2.14225e+00,56
78,9.17954e+00,2.14245e+00,56
79,9.17943e+00,2.14283e+00,56
80,9.17932e+00,2.14320e+00,56
81,9.17920e+00,2.14318e+00,56
82,9.17909e+00,2.14297e+00,56
83,9.17897e+00,2.14252e+00,57
84,9.17886e+00,2.14197e+00,57
85,9.17875e+00,2.14178e+00,57
86,9.17864e+00,2.14149e+00,57
87,9.17853e+00,2.14125e+00,57
88,9.17842e+00,2.14105e+00,57
89,9.17831e+00,2.14060e+00,57
90,9.17820e+00,2.14013e+00,57
91,9.17810e+00,2.13963e+00,58
92,9.17800e+00,2.13951e+00,58
93,9.17789e+00,2.13938e+00,58
94,9.17779e+00,2.13901e+00,58
95,9.17769e+00,2.13890e+00,58
96,9.17759e+00,2.13865e+00,58
97,9.17749e+00,2.13871e+00,58
98,9.17739e+00,2.13822e+00,58
99,9.17729e+00,2.13736e+00,59
100,9.17719e+00,2.13659e+00,59
101,9.17709e+00,2.13596e+00,59
102,9.17700e+00,2.13558e+00,59
103,9.17690e+00,2.13547e+00,59
104,9.17681e+00,2.13553e+00,59
105,9.17672e+00,2.13555e+00,59
106,9.17662e+00,2.13578e+00,59
107,9.17653e+00,2.13623e+00,60
108,9.17645e+00,2.13670e+00,60
109,9.17636e+00,2.13714e+00,60
110,9.17627e+00,2.13747e+00,60
111,9.17618e+00,2.13763e+00,60
112,9.17610e+00,2.13781e+00,60
113,9.17601e+00,2.13843e+00,60
114,9.17592e+00,2.13845e+00,60
115,9.17584e+00,2.13825e+00,61
116,9.17575e+00,2.13811e+00,61
117,9.17566e+00,2.13799e+00,61
118,9.17557e+00,2.13809e+00,61
119,9.17549e+00,2.13853e+00,61
120,9.17540e+00,2.13843e+00,61
121,9.17531e+00,2.13878e+00,61
122,9.17523e+00,2.13944e+00,62
123,9.17515e+00,2.13989e+00,62
124,9.17507e+00,2.14071e+00,62
125,9.17499e+00,2.14174e+00,62
126,9.17492e+00,2.14281e+00,62
127,9.17485e+00,2.14378e+00,62
128,9.17479e+00,2.14501e+00,62
129,9.17473e+00,2.14643e+00,62
130,9.17469e+00,2.14827e+00,63
131,9.17467e+00,2.15079e+00,63
132,9.17466e+00,2.15297e+00,63
133,9.17465e+00,2.15491e+00,63
134,9.17465e+00,2.15716e+00,63
135,9.17464e+00,2.15873e+00,63
136,9.17460e+00,2.15956e+00,63
137,9.17455e+00,2.16038e+00,63
138,9.17452e+00,2.16123e+00,64
139,9.17446e+00,2.16161e+00,64
140,9.17442e+00,2.16238e+00,64
141,9.17437e+00,2.16292e+00,64
142,9.17428e+00,2.16278e+00,64
143,9.17422e+00,2.16319e+00,64
144,9.17416e+00,2.16353e+00,64
145,9.17408e+00,2.16346e+00,65
146,9.17397e+00,2.16306e+00,65
147,9.17387e+00,2.16255e+00,65
148,9.17376e+00,2.16204e+00,65
149,9.17365e+00,2.16138e+00,65
